,Date,Auction ID,Final Judgment,Assessed Value,Beds,Bath,Living Area,ZEstimate,Day Count,Place in Line,Court Year,Defendant Count,Previous Auctions,Sold Amount
21505,2017-07-20,1094494,208348.12,149000,2.0,1.0,999.0,197866.0,57,4,2013,8.0,1.0,129600.0
21557,2017-07-19,1094384,127997.13,81106,1.0,1.0,1025.0,92571.0,68,41,2015,3.0,2.0,59600.0
21559,2017-07-19,1093775,737681.52,395546,1.0,1.0,1076.0,500406.0,68,18,2012,11.0,2.0,420800.0
21561,2017-07-19,1093230,595668.31,299500,2.0,2.0,1310.0,310585.0,68,53,2016,2.0,1.0,271200.0
21566,2017-07-19,1093096,10984.9,86028,2.0,2.0,809.0,95200.0,68,68,2017,2.0,1.0,65100.0
21576,2017-07-19,1092902,237969.98,167000,2.0,2.0,1020.0,173183.0,68,67,2017,4.0,1.0,149800.0
21643,2017-07-17,1087989,242484.19,149100,2.0,2.0,1502.0,191602.0,70,3,2009,6.0,4.0,132000.0
21678,2017-07-17,1093786,159556.61,79358,2.0,1.0,852.0,104923.0,70,23,2015,4.0,3.0,91000.0
21690,2017-07-17,1076993,856070.15,586070,2.0,2.0,1056.0,743733.0,70,29,2015,4.0,1.0,658800.0
21692,2017-07-17,1094343,38858.34,63448,1.0,1.0,730.0,78022.0,70,64,2016,4.0,1.0,46000.0
21716,2017-07-14,1091938,130709.33,146020,2.0,2.0,850.0,193301.0,48,48,2017,3.0,1.0,131900.0
21729,2017-07-14,1092537,196590.88,127000,2.0,1.0,1130.0,148867.0,48,6,2011,7.0,1.0,120800.0
21782,2017-07-11,1088366,332210.74,129995,3.0,2.0,1548.0,156724.0,25,10,2014,13.5,1.0,108200.0
21812,2017-07-10,1086751,192218.31,124200,2.0,2.0,932.0,143006.0,68,28,2014,9.0,2.0,105600.0
21886,2017-07-06,1081561,8736.86,124900,3.0,2.0,1195.0,152271.0,65,16,2015,2.0,1.0,21800.0
21928,2017-07-05,1086839,4390.0,109342,2.0,1.0,720.0,144739.0,48,46,2017,2.0,1.0,30100.0
21948,2017-07-05,1091669,71431.0,163000,2.0,2.0,940.0,234279.0,48,2,2009,4.0,8.0,200100.0
21953,2017-07-03,1073963,178987.24,107550,1.0,1.0,720.0,141029.0,67,18,2013,6.0,1.0,108800.0
22017,2017-06-30,1091107,115435.94,90736,2.0,1.0,860.0,98136.0,57,53,2017,4.0,1.0,63100.0
22039,2017-06-30,1091101,209278.75,138309,2.0,2.0,1000.0,152279.0,57,27,2015,8.0,3.0,115200.0
22055,2017-06-30,1090644,172580.24,242000,1.0,2.0,1271.0,457400.0,57,55,2017,6.0,1.0,200100.0
22101,2017-06-29,1088461,38443.72,91844,0.0,1.0,240.0,457400.0,61,37,2016,3.0,2.0,62800.0
22102,2017-06-29,1091630,238469.86,112000,1.0,1.0,680.0,186100.0,61,47,2016,3.0,1.0,101000.0
22109,2017-06-29,1089624,95871.41,118000,2.0,2.0,870.0,139748.0,61,41,2016,4.0,1.0,100100.0
22168,2017-06-27,1084321,25447.73,106080,2.0,2.0,870.0,113880.0,31,16,2014,2.0,2.0,25500.0
22172,2017-06-27,1084613,8651.82,240000,2.0,2.0,1700.0,300476.0,31,27,2016,2.0,2.0,15000.0
22199,2017-06-26,1073143,154979.87,134246,2.0,2.0,780.0,154983.0,36,4,2012,5.0,1.0,141400.0
22202,2017-06-26,1088373,189976.37,126284,2.0,1.0,920.0,161194.0,36,11,2014,4.0,1.0,117600.0
22204,2017-06-26,1092549,319198.38,323000,2.0,2.0,1507.0,421015.0,36,15,2015,8.0,1.0,321100.0
22221,2017-06-26,1073146,255698.81,135833,2.0,2.0,1075.0,162553.0,36,10,2014,7.0,1.0,135000.0
22274,2017-06-22,1088387,24741.22,61200,1.0,1.0,792.0,73347.0,111,39,2016,1.0,1.0,50100.0
22279,2017-06-22,1089647,212271.94,158550,2.0,2.0,1130.0,242600.0,111,26,2015,5.0,1.0,140200.0
22281,2017-06-22,1090359,17460.04,66597,1.0,1.0,778.0,74352.0,111,28,2015,3.0,1.0,16600.0
22310,2017-06-21,1088645,48757.06,137000,3.0,2.0,1230.0,153436.0,35,21,2015,2.0,2.0,97000.0
22331,2017-06-20,1083832,292721.34,109200,2.0,1.0,835.0,141413.0,31,17,2016,7.0,1.0,116000.0
22379,2017-06-19,1089025,212839.62,121000,2.0,1.0,777.0,141320.0,99,54,2015,4.0,1.0,118000.0
22381,2017-06-19,1087972,54349.11,97000,1.0,1.0,616.0,142719.0,99,82,2016,6.0,2.0,79100.0
22414,2017-06-19,1084329,273493.53,139348,2.0,2.0,900.0,160899.0,99,13,2011,5.0,3.0,142100.0
22482,2017-06-16,1071257,305497.44,162000,3.0,2.0,1152.0,288700.0,34,4,2013,7.0,1.0,161100.0
22513,2017-06-14,1085927,234348.67,159600,1.0,1.0,743.0,202046.0,67,55,2016,6.0,1.0,130100.0
22632,2017-06-12,1083244,888622.22,328686,1.0,1.0,983.0,416753.0,97,2,2008,4.0,1.0,340500.0
22638,2017-06-12,1087689,64666.9,102758,2.0,1.0,730.0,139005.0,97,64,2016,5.0,1.0,97600.0
22653,2017-06-12,1083280,229951.5,78650,2.0,2.0,768.0,198000.0,97,77,2016,4.0,1.0,90100.0
22676,2017-06-12,1082130,140504.51,99000,2.0,2.0,1100.0,181285.0,97,92,2016,7.0,1.0,122900.0
22682,2017-06-12,1087688,51112.83,136202,1.0,1.0,809.0,148809.0,97,82,2016,6.0,1.0,123400.0
22695,2017-06-09,1087695,231901.85,268692,2.0,2.0,1382.0,419998.0,53,33,2016,13.0,1.0,234400.0
22706,2017-06-09,1084718,193368.79,156640,1.0,1.0,730.0,224459.0,53,12,2012,6.0,5.0,165300.0
22770,2017-06-08,1083947,12030.03,355041,1.0,1.0,746.0,388774.0,96,21,2013,1.0,5.0,53100.0
22777,2017-06-08,1083963,19834.76,94729,2.0,2.0,1000.0,139903.0,96,38,2016,4.0,1.0,63900.0
22787,2017-06-07,1086855,14781.01,104685,2.0,2.0,1012.0,126780.0,31,28,2016,3.0,1.0,40000.0
22806,2017-06-07,1086835,49365.58,91900,4.0,2.0,1410.0,180670.0,31,20,2016,6.0,1.0,70100.0
22813,2017-06-06,1080644,265224.77,174000,2.0,2.0,1031.0,227247.0,38,26,2015,4.0,2.0,155000.0
22821,2017-06-06,1080628,376873.24,316800,2.0,2.0,1030.0,447342.0,38,33,2016,4.0,3.0,298200.0
22839,2017-06-06,1081513,175908.65,92100,1.0,1.0,900.0,99166.0,38,9,2013,4.0,1.0,68400.0
22854,2017-06-05,1085132,173548.22,93200,1.0,1.0,625.0,100713.0,74,55,2016,4.0,2.0,91000.0
22885,2017-06-05,1081592,14872.63,268000,3.0,2.0,1712.0,328098.0,74,67,2016,1.0,2.0,114900.0
22911,2017-06-05,1080600,130608.25,111500,2.0,1.0,770.0,120166.0,74,71,2016,6.0,1.0,89300.0
22945,2017-06-01,1068736,11503.75,85624,2.0,1.0,900.0,115547.0,14,14,2016,2.0,1.0,11600.0
22954,2017-05-31,1084690,156701.18,111697,1.0,1.0,760.0,123523.0,48,21,2015,4.0,1.0,88000.0
22957,2017-05-31,1067464,243226.5,97364,2.0,1.0,643.0,106107.0,48,15,2014,4.0,1.0,92600.0
22976,2017-05-31,1080120,131084.93,69500,2.0,1.0,910.0,86403.0,48,10,2013,5.0,5.0,48800.0
22981,2017-05-31,1081805,257687.11,141000,2.0,1.0,767.0,378000.0,48,18,2014,3.0,2.0,145400.0
22989,2017-05-31,1079552,299928.42,171333,1.0,1.0,630.0,284525.0,48,34,2016,4.0,1.0,185200.0
22996,2017-05-31,1085154,199510.0,233900,2.0,2.0,1190.0,372791.0,48,36,2016,2.0,1.0,261000.0
23075,2017-05-30,1074013,337059.42,149000,2.0,2.0,1060.0,180526.0,91,27,2014,9.0,1.0,132200.0
23088,2017-05-26,1082585,92185.83,124200,2.0,2.0,932.0,123437.0,51,42,2016,6.0,1.0,110800.0
23114,2017-05-26,1082340,265004.34,323351,2.0,2.0,1058.0,442472.0,51,39,2016,28.0,1.0,267900.0
23171,2017-05-24,1078435,9137.61,169100,3.0,2.0,1083.0,182467.0,40,35,2016,1.0,2.0,24700.0
23182,2017-05-24,1066181,142477.52,126000,2.0,2.0,846.0,142081.0,40,31,2016,4.5,1.0,103600.0
23189,2017-05-24,1083260,32799.39,127000,2.0,2.0,812.0,147494.0,40,11,2014,5.0,3.0,32800.0
23192,2017-05-24,1083944,11481.5,106000,1.0,1.0,708.0,127567.0,40,21,2015,2.0,1.0,60100.0
23202,2017-05-23,1083876,34709.04,335000,1.0,1.0,940.0,460666.0,44,5,2012,1.0,6.0,90100.0
23211,2017-05-23,1080955,143858.78,199600,2.0,2.0,895.0,242904.0,44,9,2013,5.0,1.0,148100.0
23226,2017-05-23,1065957,163576.81,102900,1.0,1.0,679.0,241000.0,44,29,2015,2.0,1.0,100100.0
23238,2017-05-22,1077203,70401.0,107836,3.0,2.0,1100.0,229024.0,72,56,2016,3.0,2.0,150100.0
23252,2017-05-22,1072754,197169.96,93304,2.0,2.0,1315.0,123530.0,72,8,2010,9.0,1.0,81500.0
23306,2017-05-19,1065331,129439.06,158550,2.0,2.0,1130.0,177202.0,15,14,2016,7.0,1.0,151100.0
23346,2017-05-18,1065061,77961.73,73500,1.0,1.0,720.0,99066.0,94,29,2015,4.0,1.0,58800.0
23357,2017-05-18,1082014,185044.6,131200,2.0,1.0,825.0,116379.0,94,8,2012,2.0,2.0,125600.0
23358,2017-05-18,1080068,148035.12,146111,2.0,1.0,780.0,180692.0,94,25,2015,18.0,1.0,140200.0
23360,2017-05-18,1081523,206198.72,115432,1.0,1.0,631.0,220600.0,94,48,2016,2.0,1.0,95200.0
23434,2017-05-15,1079555,26300.3,161700,2.0,2.0,944.0,175754.0,80,53,2016,3.0,1.0,41300.0
23448,2017-05-15,1079835,190051.71,216500,1.0,1.0,740.0,300606.0,80,30,2014,6.0,1.0,210200.0
23455,2017-05-15,1075982,50278.65,87825,2.0,1.0,828.0,130405.0,80,78,2016,6.0,2.0,116000.0
23466,2017-05-15,1079554,261849.39,93500,1.0,1.0,883.0,119239.0,80,75,2016,5.0,1.0,85100.0
23478,2017-05-15,1082328,48290.26,127000,2.0,2.0,812.0,148190.0,80,38,2015,1.0,1.0,48300.0
23483,2017-05-15,1080015,215168.47,135000,2.0,2.0,1170.0,165651.0,80,16,2013,6.0,1.0,122700.0
23527,2017-05-12,1079766,169038.09,117900,2.0,2.0,936.0,145207.0,47,26,2014,3.0,5.0,113500.0
23543,2017-05-11,1078811,6956.0,101800,2.0,2.0,1175.0,74660.0,59,25,2016,7.0,2.0,42600.0
23555,2017-05-10,1080976,23190.03,170830,4.0,2.0,1745.0,187918.0,60,60,2017,3.0,1.0,23200.0
23557,2017-05-10,1079085,213508.84,177886,3.0,2.0,1607.0,186425.0,60,16,2013,10.0,2.0,132100.0
23572,2017-05-10,1080000,306339.43,100269,1.0,1.0,605.0,118750.0,60,41,2016,5.0,1.0,86000.0
23575,2017-05-10,1080970,35979.73,140000,0.0,0.0,762.0,228148.0,60,45,2016,1.0,1.0,36000.0
23587,2017-05-10,1079561,114919.26,120000,2.0,2.0,830.0,162089.0,60,57,2016,9.0,1.0,130900.0
23588,2017-05-10,1080385,428018.98,219000,2.0,2.0,1074.0,260078.0,60,28,2015,12.0,6.0,238100.0
23620,2017-05-09,1078786,59519.76,138448,1.0,1.0,715.0,194398.0,41,22,2015,13.0,3.0,59600.0
23626,2017-05-09,1079063,190189.01,114450,1.0,1.0,689.0,131271.0,41,4,2010,3.0,2.0,102200.0
23639,2017-05-09,1080023,139882.33,142000,2.0,2.0,983.0,325600.0,41,19,2014,6.0,3.0,126600.0
23643,2017-05-09,1080021,29567.43,81205,2.0,2.0,1316.0,124698.0,41,24,2015,1.0,6.0,70200.0
23678,2017-05-08,1062685,378385.46,182882,1.0,1.0,721.0,259619.0,87,30,2014,3.0,1.0,202300.0
23681,2017-05-08,1074817,139786.55,137000,2.0,2.0,1468.0,155512.0,87,51,2015,12.0,1.0,105000.0
23729,2017-05-05,1077175,130513.68,99718,1.0,1.0,558.0,135579.0,17,13,2016,3.0,2.0,89000.0
23762,2017-05-03,1078504,251375.56,115500,1.0,1.0,1149.0,143760.0,47,10,2014,9.0,1.0,97200.0
23777,2017-05-03,1078235,15941.93,135000,2.0,2.0,1170.0,313900.0,47,40,2016,8.0,1.0,122800.0
23790,2017-05-03,1078506,254558.27,115000,1.0,1.0,579.0,131387.0,47,35,2016,7.0,1.0,96900.0
23799,2017-05-02,1077209,140913.08,140000,3.0,2.0,1194.0,155760.0,66,31,2014,5.0,1.0,121600.0
23802,2017-05-02,1077235,85005.7,123500,2.0,2.0,812.0,131271.0,66,66,2016,2.0,1.0,101100.0
23820,2017-05-02,1077505,63493.98,123396,2.0,2.0,817.0,135015.0,66,39,2015,9.0,3.0,79100.0
23944,2017-04-27,1078807,227413.36,147177,3.0,2.0,1130.0,155903.0,26,24,2016,8.0,1.0,130800.0
23947,2017-04-27,1073959,321594.58,185000,2.0,2.0,885.0,194870.0,26,19,2016,15.0,1.0,175100.0
23949,2017-04-27,1073148,96242.97,195800,1.0,1.0,837.0,300032.0,26,21,2016,1.0,1.0,96300.0
23954,2017-04-27,1073962,9036.43,111240,1.0,1.0,851.0,85648.0,26,23,2016,1.0,1.0,80200.0
23959,2017-04-27,1070820,173612.24,227700,3.0,2.0,1560.0,243582.0,26,7,2014,3.0,3.0,198100.0
23963,2017-04-27,1073961,40307.05,190000,3.0,2.0,1870.0,253921.0,26,22,2016,1.0,1.0,40400.0
23977,2017-04-26,1076748,187751.27,144686,2.0,2.0,870.0,160415.0,64,8,2011,8.0,1.0,128100.0
23981,2017-04-26,1076295,217016.83,86273,1.0,1.0,500.0,103529.0,64,35,2015,2.0,1.0,90900.0
24001,2017-04-26,1076948,235400.33,102835,2.0,2.0,920.0,113732.0,64,17,2013,6.0,1.0,83800.0
24005,2017-04-26,1076940,63216.45,67857,1.0,1.0,560.0,58035.0,64,52,2016,5.0,1.0,51400.0
24018,2017-04-26,1078403,20838.67,220600,1.0,1.0,750.0,286894.0,64,60,2016,1.0,1.0,33100.0
24062,2017-04-24,1077826,14087.31,58420,0.0,1.0,576.0,74454.0,68,60,2016,7.0,3.0,22800.0
24063,2017-04-24,1080094,165257.66,108208,2.0,2.0,960.0,135727.0,68,65,2016,3.0,1.0,80100.0
24072,2017-04-24,1071907,580270.79,378934,2.0,2.0,1460.0,431800.0,68,3,2011,2.0,2.0,328900.0
24112,2017-04-24,1075160,240601.42,182000,3.0,2.0,1330.0,211179.0,68,58,2016,4.0,3.0,175100.0
24117,2017-04-24,1077838,329698.79,193000,2.0,2.0,831.0,826869.0,68,64,2016,6.0,1.0,318100.0
24173,2017-04-20,1074272,12770.53,210600,3.0,2.0,1396.0,238031.0,93,48,2016,1.0,1.0,202300.0
24214,2017-04-19,1073997,281902.18,154000,2.0,2.0,904.0,161287.0,43,22,2015,7.0,1.0,165000.0
24234,2017-04-19,1073062,23604.74,19668,0.0,0.0,298.0,293700.0,43,10,2013,1.0,5.0,23700.0
24238,2017-04-19,1073085,31126.14,145920,0.0,1.0,480.0,183905.0,43,14,2014,3.0,2.0,31200.0
24261,2017-04-18,1073957,23793.28,99745,2.0,2.0,1046.0,112881.0,37,32,2016,4.0,1.0,67800.0
24269,2017-04-18,1070415,392411.06,243400,2.0,2.0,1299.0,293700.0,37,12,2013,8.0,1.0,180300.0
24337,2017-04-13,1073096,452010.01,184300,1.0,1.0,943.0,337979.0,96,24,2014,9.0,1.0,220100.0
24353,2017-04-13,1073559,38107.91,107016,3.0,2.0,1176.0,125698.0,96,22,2013,4.0,1.0,43100.0
24381,2017-04-12,1075395,150333.0,64350,3.0,2.0,1620.0,230500.0,33,24,2016,2.0,1.0,79500.0
24396,2017-04-12,1063439,76090.74,94000,2.0,1.0,662.0,116418.0,33,18,2015,8.0,3.0,82200.0
24493,2017-04-10,1062637,277481.32,126000,2.0,1.0,758.0,138161.0,83,27,2013,3.0,2.0,121200.0
24526,2017-04-10,1071888,164896.91,126500,2.0,2.0,1110.0,169078.0,83,36,2014,3.0,6.0,97700.0
24568,2017-04-07,1072463,194449.34,100800,1.0,1.0,679.0,125270.0,38,37,2016,3.0,1.0,106300.0
24571,2017-04-06,1072407,152041.37,158550,2.0,2.0,1130.0,172202.0,78,13,2014,3.0,1.0,134400.0
24624,2017-04-05,1071628,203355.65,172000,4.0,2.0,1716.0,187447.0,52,50,2016,7.0,3.0,139600.0
24650,2017-04-05,1074275,264412.09,114250,3.0,3.0,1423.0,130646.0,52,51,2016,5.0,1.0,83000.0
24685,2017-04-04,1068429,201357.79,209000,2.0,1.0,1024.0,288947.0,32,25,2016,3.0,2.0,204600.0
24695,2017-04-03,1062302,309234.1,149000,2.0,1.0,868.0,166858.0,40,38,2016,3.0,1.0,131600.0
24700,2017-04-03,1071233,55794.84,99393,2.0,1.0,856.0,127902.0,40,27,2015,7.0,1.0,74000.0
24701,2017-04-03,1061423,124741.37,135618,2.0,2.0,800.0,159482.0,40,22,2015,6.0,3.0,132200.0
24751,2017-03-30,1072411,468653.83,498800,2.0,2.0,1218.0,295100.0,41,32,2016,9.0,1.0,500100.0
24836,2017-03-28,1070176,123118.99,93000,2.0,2.0,1180.0,100498.0,43,21,2015,2.0,1.0,65800.0
24854,2017-03-28,1069808,61075.73,186700,1.0,2.0,990.0,385600.0,43,2,2010,4.0,3.0,50000.0
24863,2017-03-28,1074200,67794.21,148371,2.0,1.0,936.0,172059.0,43,7,2013,4.0,1.0,118800.0
24886,2017-03-27,1066980,112036.77,93500,1.0,1.0,663.0,150084.0,33,6,2010,2.0,2.0,74100.0
24890,2017-03-27,1067004,282957.1,226464,2.0,1.0,900.0,246742.0,33,14,2014,5.0,5.0,208500.0
24921,2017-03-23,1072428,109537.88,96621,2.0,2.0,1317.0,99839.0,72,22,2015,10.0,1.0,62700.0
24959,2017-03-22,1070923,8073.3,183000,2.0,2.0,1088.0,220212.0,85,64,2016,2.0,1.0,65000.0
24967,2017-03-22,1069050,168971.11,172500,3.0,1.0,1232.0,190491.0,85,56,2016,8.0,1.0,161200.0
24977,2017-03-22,1069478,78593.18,101901,1.0,1.0,490.0,121297.0,85,43,2015,6.0,1.0,97400.0
24982,2017-03-22,1069025,182836.84,109500,1.0,1.0,758.0,150926.0,85,28,2014,3.0,1.0,118800.0
25006,2017-03-22,1069780,194808.89,61776,2.0,1.0,921.0,74205.0,85,14,2013,21.0,4.0,33600.0
25019,2017-03-22,1071144,14691.92,201780,2.0,1.0,1282.0,279638.0,85,57,2016,1.0,1.0,143200.0
25059,2017-03-20,1067797,20127.43,121900,2.0,1.0,981.0,142494.0,69,30,2014,2.0,2.0,116200.0
25078,2017-03-20,1064056,171276.5,107120,1.0,1.0,776.0,128667.0,69,19,2013,6.0,2.0,108100.0
25093,2017-03-20,1064991,150309.06,121440,2.0,2.0,902.0,219000.0,69,48,2016,2.0,2.0,80100.0
25099,2017-03-20,1064122,109209.48,127000,1.0,1.0,767.0,169909.0,69,13,2013,8.0,2.0,111400.0
25101,2017-03-20,1070406,86849.71,138432,3.0,2.0,1190.0,174281.0,69,20,2013,7.0,1.0,129800.0
25104,2017-03-20,1053795,94288.38,144000,2.0,2.0,1060.0,144889.0,69,41,2015,5.0,1.0,120100.0
25118,2017-03-20,1053772,154786.34,133132,1.0,1.0,630.0,175506.0,69,40,2015,3.0,1.0,157800.0
25155,2017-03-16,1068670,30500.16,315646,2.0,2.0,1520.0,294000.0,86,44,2016,1.0,1.0,330300.0
25218,2017-03-15,1068327,11695.44,266000,3.0,2.0,1960.0,307500.0,54,27,2015,1.0,1.0,11700.0
25258,2017-03-14,1068698,350105.7,110250,3.0,3.0,1423.0,122191.0,23,14,2015,2.0,2.0,80000.0
25343,2017-03-10,1063404,13032.16,229015,1.0,1.0,729.0,433800.0,29,29,2016,3.0,2.0,15400.0
25392,2017-03-08,1068467,5349.53,874900,4.0,4.0,3464.0,1583145.0,68,48,2016,2.0,1.0,325600.0
25409,2017-03-08,1066287,112672.75,110098,2.0,2.0,1025.0,134773.0,68,27,2015,4.0,3.0,93200.0
25411,2017-03-08,1068326,25093.63,171800,2.0,2.0,1313.0,385600.0,68,42,2016,1.0,1.0,37800.0
25419,2017-03-08,1066249,32170.99,61079,1.0,1.0,620.0,189400.0,68,67,2016,4.0,1.0,32700.0
25435,2017-03-08,1068362,6098.13,59800,1.0,1.0,595.0,71194.0,68,56,2016,1.0,1.0,21100.0
