,Date,Auction ID,Final Judgment,Assessed Value,Beds,Bath,Living Area,Lot Size,ZEstimate,Day Count,Place in Line,Court Year,Association Binary,Defendant Count,Previous Auctions,Plaintiff Max Bid
8588,2019-02-19,1180253,426550.49,304210,4.0,2.0,1928.0,8560.0,396582.0,82,55,2017,1.0,5.0,1.0,420000.00
8594,2019-02-19,1193330,362422.02,299955,3.0,2.0,1703.0,7276.0,387243.0,82,77,2018,0.0,6.0,1.0,339100.00
8601,2019-02-13,1184791,226956.12,195457,2.0,1.0,1268.0,10725.0,256317.0,20,14,2018,0.0,4.0,2.0,230288.98
8609,2019-02-13,1194349,271077.67,176279,4.0,2.0,1449.0,1.0,280516.0,20,13,2018,0.0,6.0,1.0,271077.67
8656,2019-02-11,1188055,314622.11,337897,4.0,3.0,2690.0,6437.0,441549.0,58,4,2010,0.0,8.0,10.0,327600.00
8692,2019-02-11,1188143,435567.27,257515,3.0,2.0,1790.0,1622.0,306212.0,58,43,2017,1.0,2.5,2.0,287000.00
8693,2019-02-06,1185799,363867.69,205117,3.0,2.0,1590.0,6450.0,263520.0,16,7,2016,1.0,10.0,3.0,212264.95
8695,2019-02-06,1178669,729257.98,325840,4.0,2.0,2103.0,8366.0,409563.0,16,3,2014,1.0,12.0,1.0,360661.71
8707,2019-02-06,1178643,919614.79,339752,5.0,3.0,3389.0,7931.7,459563.0,16,5,2015,1.0,2.0,1.0,515000.00
8718,2019-02-05,1185224,637046.5,502598,3.0,2.0,1457.0,10575.0,556059.0,17,10,2016,0.0,2.0,2.0,456160.16
8733,2019-02-04,1184075,340340.25,181959,2.0,1.0,1151.0,8800.0,228735.0,65,34,2017,0.0,6.0,2.0,248370.11
8763,2019-02-04,1190672,343563.74,340546,3.0,2.0,2570.0,14784.0,433536.0,65,47,2018,0.0,4.0,1.0,293840.00
8764,2019-02-04,1177611,651269.97,359582,3.0,2.0,1543.0,9225.0,441952.0,65,13,2015,1.0,4.0,1.0,593296.29
8797,2019-01-30,1188301,339213.91,254285,3.0,2.0,1444.0,9300.0,363276.0,28,24,2018,0.0,1.0,1.0,339213.91
8812,2019-01-29,1177554,719171.32,340350,4.0,3.0,2437.0,5663.0,384293.0,26,19,2017,1.0,12.0,1.0,471000.00
8829,2019-01-29,1177556,299277.57,182093,3.0,2.0,1301.0,3200.0,307878.0,26,13,2017,1.0,9.0,1.0,305200.52
8870,2019-01-28,1185800,454624.73,265000,4.0,3.0,1846.0,2457.0,329056.0,75,42,2017,1.0,4.0,3.0,471653.48
8873,2019-01-28,1188105,328249.49,1174289,3.0,2.0,1764.0,8234.0,1579591.0,75,14,2015,0.0,6.0,8.0,328249.49
8878,2019-01-28,1188253,390709.72,222851,3.0,2.0,1070.0,5250.0,389000.0,75,29,2016,0.0,1.0,2.0,407863.62
8899,2019-01-23,1186675,490437.45,623094,5.0,3.0,3530.0,15750.0,775911.0,49,1,2007,0.0,3.0,11.0,844309.46
8919,2019-01-23,1183953,1193709.49,1247432,5.0,4.0,7833.0,28750.0,1649691.0,49,40,2018,0.0,3.0,2.0,1217334.10
8944,2019-01-22,1182822,223110.44,138956,2.0,2.0,1171.0,4364.0,190502.0,126,101,2018,1.0,2.0,1.0,148000.00
8953,2019-01-22,1187026,249397.27,222899,3.0,2.0,1426.0,5445.0,300300.0,126,25,2014,0.0,14.0,2.0,264602.07
8967,2019-01-22,1188342,513017.5,412096,6.0,4.0,2886.0,9600.0,451865.0,126,90,2017,0.0,10.0,1.0,442000.00
8973,2019-01-22,1187854,319048.66,165762,4.0,2.0,1729.0,5000.0,285217.0,126,82,2017,0.0,9.0,1.0,189000.00
8987,2019-01-22,1189198,526437.36,611908,4.0,3.0,3657.0,29800.0,807139.0,126,8,2010,0.0,2.0,10.0,631800.00
8990,2019-01-22,1189872,13394.39,268395,4.0,2.0,2494.0,5360.0,330874.0,126,88,2017,1.0,2.0,1.0,13394.39
9028,2019-01-22,1187843,303434.3,208712,3.0,2.0,1215.0,8025.0,257203.0,126,29,2015,0.0,29.0,1.0,247000.00
9044,2019-01-22,1185261,440150.69,377924,0.0,0.0,1165.0,1.0,401403.0,126,100,2018,1.0,3.0,1.0,440150.69
9062,2019-01-16,1175352,290114.17,215311,2.0,1.0,1624.0,10425.0,337006.0,54,6,2014,0.0,2.0,1.0,275000.00
9071,2019-01-16,1175355,462188.21,270500,4.0,3.0,1985.0,1563.0,338513.0,54,33,2017,1.0,6.0,1.0,296555.17
9076,2019-01-16,1176909,334060.09,174626,3.0,2.0,1191.0,7007.0,245627.0,54,35,2017,0.0,4.0,1.0,224100.00
9094,2019-01-16,1175351,558875.05,271095,3.0,2.0,2086.0,3868.0,373412.0,54,9,2015,1.0,3.0,1.0,370000.00
9122,2019-01-15,1189854,380660.73,321912,3.0,2.0,1832.0,4750.0,389569.0,41,29,2017,1.0,8.0,1.0,320000.00
9151,2019-01-14,1182940,357583.9,379893,4.0,3.0,1989.0,14500.0,485483.0,108,24,2015,1.0,4.0,4.0,393555.38
9156,2019-01-14,1183586,350271.52,211000,2.0,2.0,1463.0,2000.0,256040.0,108,15,2014,1.0,4.0,3.0,202585.00
9158,2019-01-14,1181230,276522.97,292447,3.0,1.0,1790.0,7581.0,353857.0,108,62,2017,0.0,1.0,1.0,280528.76
9164,2019-01-14,1181280,334820.2,343440,4.0,3.0,2108.0,9000.0,427577.0,108,54,2016,0.0,4.0,3.0,369318.96
9191,2019-01-14,1174519,303909.34,271715,2.0,2.0,1188.0,10080.0,307425.0,108,39,2016,0.0,7.0,1.0,194300.00
9239,2019-01-14,1183914,932739.97,484109,4.0,2.0,2185.0,11440.0,626416.0,108,33,2016,1.0,5.0,2.0,960690.77
9250,2019-01-09,1173803,326039.27,184000,4.0,3.0,1837.0,1740.0,202576.0,68,41,2017,1.0,5.0,1.0,201636.68
9272,2019-01-09,1174222,292615.04,224238,4.0,2.0,1523.0,7800.0,256070.0,68,35,2016,0.0,5.0,2.0,250000.00
9273,2019-01-09,1187909,419260.6,304569,3.0,2.0,4456.0,53143.2,525068.0,68,68,2018,0.0,1.0,1.0,422260.60
9280,2019-01-09,1174574,247574.62,193443,4.0,2.0,1378.0,8034.0,242188.0,68,40,2016,0.0,4.0,1.0,239000.00
9285,2019-01-09,1173802,650999.02,407719,3.0,2.0,2816.0,10000.0,528312.0,68,53,2017,1.0,6.0,1.0,514000.00
9294,2019-01-09,1178664,337553.98,249258,3.0,2.0,1170.0,4122.0,312528.0,68,30,2016,0.0,20.0,7.0,283000.00
9343,2019-01-08,1177106,401527.69,258429,3.0,2.0,1746.0,7501.0,399283.0,155,78,2016,1.0,4.0,2.0,283801.08
9360,2019-01-08,1187650,461661.75,317808,4.0,2.0,1701.0,5650.0,431603.0,155,125,2017,0.0,2.0,1.0,365000.00
9377,2019-01-08,1186257,140663.81,164955,2.0,1.0,960.0,6250.0,207726.0,155,12,2011,0.0,4.0,3.0,127980.00
9380,2019-01-08,1180529,657947.93,285000,3.0,2.0,2080.0,2080.0,382365.0,155,19,2012,1.0,7.0,5.0,717145.73
9405,2019-01-08,1177613,425877.78,304465,4.0,2.0,2352.0,7501.0,405473.0,155,67,2016,1.0,31.0,1.0,378000.00
9407,2019-01-08,1187651,572817.39,290886,3.0,2.0,1700.0,10632.0,381249.0,155,116,2017,0.0,4.0,1.0,391912.50
9410,2019-01-08,1181412,616637.64,295447,4.0,2.0,1438.0,7623.0,369293.0,155,144,2018,1.0,6.0,1.0,373000.00
9413,2019-01-08,1186261,270592.54,213336,3.0,2.0,1587.0,6300.0,324135.0,155,142,2018,0.0,2.0,1.0,273087.43
9431,2019-01-08,1182806,417789.94,184000,4.0,3.0,1837.0,1740.0,217934.0,155,53,2015,1.0,10.0,1.0,207000.00
9470,2019-01-07,1176337,286878.43,98529,3.0,2.0,1977.0,20400.0,329251.0,203,5,2010,0.0,2.0,2.0,293655.05
9486,2019-01-07,1167359,1064452.21,686505,4.0,3.0,2249.0,17555.0,820694.0,203,14,2012,0.0,11.0,3.0,1091651.34
9506,2019-01-07,1184310,332582.04,302188,4.0,2.0,2061.0,5366.0,379105.0,203,82,2016,1.0,4.0,5.0,311100.00
9508,2019-01-07,1173111,475666.68,255000,3.0,2.0,1683.0,1495.0,326325.0,203,103,2017,1.0,12.0,1.0,485391.68
9533,2019-01-07,1184389,427338.49,190756,3.0,2.0,1427.0,2434.0,310379.0,203,190,2018,1.0,5.0,1.0,283900.00
9541,2019-01-07,1175560,324568.44,196018,3.0,2.0,1474.0,7500.0,278604.0,203,145,2017,1.0,2.0,2.0,230000.00
9551,2019-01-07,1186002,38236.0,158000,2.0,2.0,936.0,1856.0,197329.0,203,193,2018,0.0,1.0,2.0,41785.59
9564,2019-01-07,1173123,297775.31,295966,5.0,3.0,2623.0,9375.0,354252.0,203,40,2015,1.0,4.0,1.0,230040.00
9613,2019-01-07,1175360,235992.36,148708,4.0,2.0,1736.0,7100.0,259029.0,203,141,2017,0.0,2.0,1.0,220500.00
9636,2018-12-12,1181306,458281.89,223536,3.0,2.0,2004.0,5536.0,268842.0,47,43,2018,1.0,7.0,1.0,221760.00
9640,2018-12-12,1183597,441729.53,312559,4.0,2.0,2515.0,9534.17,386065.0,47,29,2017,1.0,5.0,1.0,300000.00
9658,2018-12-12,1170275,491697.21,214759,3.0,2.0,1417.0,25368.0,317735.0,47,34,2017,1.0,6.0,1.0,255200.00
9661,2018-12-12,1181765,368375.33,353598,3.0,2.0,2241.0,7950.0,403873.0,47,21,2016,0.0,16.0,5.0,348739.17
9672,2018-12-12,1170523,435567.27,257515,3.0,2.0,1790.0,1622.0,304753.0,47,30,2017,1.0,2.5,2.0,287000.00
9682,2018-12-11,1178821,284170.53,173000,3.0,2.0,1459.0,2566.0,219594.0,19,5,2016,1.0,7.0,3.0,211000.00
9686,2018-12-11,1173416,911897.76,396808,4.0,2.0,2157.0,7690.0,488595.0,19,9,2016,0.0,3.0,2.0,931894.47
9695,2018-12-10,1178023,266152.49,204292,3.0,2.0,1560.0,7500.0,271671.0,84,20,2015,1.0,8.0,6.0,216750.00
9699,2018-12-10,1183053,641869.29,328335,3.0,3.0,2629.0,6000.0,408694.0,84,52,2017,0.0,5.0,1.0,386000.00
9709,2018-12-10,1181810,180758.37,165847,2.0,1.0,1074.0,5300.0,224546.0,84,5,2012,1.0,11.0,1.0,182363.59
9719,2018-12-10,1182679,1367092.92,625589,6.0,4.0,4124.0,21883.0,852753.0,84,77,2018,0.0,6.0,1.0,660000.00
9727,2018-12-10,1174020,252985.31,216536,3.0,2.0,1692.0,7200.0,267690.0,84,50,2017,0.0,2.0,1.0,229500.00
9746,2018-12-10,1180254,465791.7,330644,4.0,2.0,2086.0,6323.0,389330.0,84,54,2017,1.0,7.0,1.0,389000.00
9747,2018-12-10,1183089,139866.19,142000,3.0,2.0,1264.0,1.0,160008.0,84,73,2018,1.0,4.0,1.0,139866.19
9790,2018-12-05,1177119,200788.46,251784,5.0,2.0,1543.0,8256.6,273381.0,52,3,2010,0.0,5.0,3.0,218672.37
9794,2018-12-05,1180353,311631.58,100650,3.0,2.0,1560.0,7500.0,307400.0,52,12,2013,0.0,5.0,2.0,212500.00
9802,2018-12-05,1181718,484605.01,450000,3.0,2.0,1760.0,2822.0,654827.0,52,35,2017,1.0,3.0,2.0,484605.01
9803,2018-12-05,1180239,88723.43,189064,3.0,2.0,1092.0,7500.0,280905.0,52,46,2018,0.0,5.0,2.0,92576.97
9840,2018-12-03,1181239,2516646.76,2801000,0.0,0.0,1861.0,7000.0,615472.0,138,123,2018,0.0,2.0,3.0,2516646.76
9891,2018-12-03,1171955,230429.51,235054,3.0,2.0,1934.0,7515.0,302943.0,138,78,2017,1.0,4.0,2.0,235752.51
9903,2018-12-03,1181463,662804.21,300422,4.0,3.0,2006.0,4487.0,387236.0,138,1,2008,0.0,4.0,5.0,380000.00
9923,2018-12-03,1179653,100951.0,200452,3.0,2.0,1957.0,7000.0,280057.0,138,114,2018,0.0,1.0,2.0,113686.00
9991,2018-11-27,1180076,394909.4,325857,4.0,3.0,2590.0,5400.0,419106.0,19,1,2013,1.0,4.0,2.0,391400.00
10002,2018-11-27,1180538,40131.0,146567,2.0,2.0,1171.0,5000.0,215827.0,19,2,2016,1.0,1.0,2.0,40131.00
10006,2018-11-26,1179914,380173.48,250830,5.0,3.0,1992.0,5000.0,385628.0,93,69,2017,0.0,4.0,2.0,360000.00
10011,2018-11-26,1180245,320341.15,253000,4.0,2.0,2102.0,1800.0,328122.0,93,22,2014,0.0,5.0,1.0,320341.15
10021,2018-11-26,1179022,413989.14,205721,4.0,2.0,1738.0,1.0,263798.0,93,58,2016,1.0,7.0,4.0,236616.84
10028,2018-11-26,1177151,318780.74,225471,3.0,1.0,1061.0,7500.0,310098.0,93,66,2017,0.0,5.0,1.0,280000.00
10074,2018-11-26,1179234,660818.82,352558,4.0,2.0,2127.0,15782.0,538267.0,93,23,2014,0.0,6.0,4.0,392959.25
10091,2018-11-21,1174918,452173.64,238069,3.0,2.0,1584.0,7771.0,312896.0,38,8,2013,1.0,3.0,3.0,452173.64
10148,2018-11-19,1174825,541805.74,261200,3.0,2.0,1540.0,7500.0,366090.0,69,5,2011,0.0,15.0,4.0,309600.00
10201,2018-11-19,1178178,563431.47,229618,3.0,2.0,1750.0,34020.36,357957.0,69,50,2017,0.0,3.0,1.0,379000.00
10213,2018-11-14,1175416,456922.68,354817,4.0,3.0,2544.0,16000.0,616289.0,29,24,2017,1.0,7.0,1.0,535000.26
10217,2018-11-14,1173827,379801.68,379764,4.0,3.0,3056.0,5000.0,487530.0,29,14,2017,0.0,1.0,2.0,437467.34
10223,2018-11-14,1176322,331675.76,254073,3.0,2.0,1774.0,8000.0,330362.0,29,29,2018,0.0,5.0,1.0,253400.00
10235,2018-11-13,1163520,1706981.24,625294,3.0,3.0,3184.0,30492.0,828140.0,113,15,2013,0.0,6.0,1.0,600000.00
10238,2018-11-13,1173563,388597.29,301851,3.0,2.0,2078.0,7634.0,388702.0,113,6,2010,1.0,6.0,7.0,295650.00
10243,2018-11-13,1178645,747784.29,383276,4.0,2.0,2249.0,3706.0,476432.0,113,63,2017,1.0,4.0,1.0,751647.47
10279,2018-11-13,1174827,925942.05,391012,5.0,3.0,2765.0,6000.0,496615.0,113,89,2017,0.0,2.0,1.0,407150.00
10281,2018-11-13,1164127,336423.7,231854,3.0,2.0,1449.0,7800.0,294604.0,113,65,2017,1.0,2.0,2.0,342960.98
10286,2018-11-13,1176330,1225497.32,491103,4.0,3.0,2847.0,313632.0,715843.0,113,64,2017,0.0,5.0,2.0,1250110.12
10292,2018-11-13,1163859,154403.95,169863,4.0,2.0,1152.0,5840.64,163197.0,113,57,2016,0.0,1.0,1.0,157603.95
10307,2018-11-13,1176126,426652.09,193521,2.0,1.0,2591.0,108900.0,359611.0,113,66,2017,0.0,4.0,3.0,323075.00
10344,2018-11-07,1176131,341966.65,171249,3.0,2.0,1349.0,6700.0,285424.0,55,15,2015,1.0,6.0,16.0,240000.00
10390,2018-11-06,1177429,460496.28,355146,4.0,2.0,2168.0,11520.0,234300.0,89,6,2016,0.0,4.5,1.0,335000.00
10397,2018-11-06,1176863,646071.62,518668,5.0,3.0,2655.0,9750.0,565289.0,89,7,2016,1.0,1.0,2.0,536912.15
10421,2018-11-05,1175651,367222.75,281596,4.0,3.0,2003.0,4960.0,398009.0,93,51,2016,1.0,4.0,1.0,315173.90
10430,2018-11-05,1176679,579647.38,282000,3.0,3.0,1883.0,2080.0,371338.0,93,52,2016,1.0,3.0,3.0,247000.00
10435,2018-11-05,1169126,342513.71,222130,4.0,2.0,1658.0,8443.05,274397.0,93,65,2017,0.0,5.0,1.0,216507.50
10441,2018-11-05,1175522,148497.91,185888,4.0,2.0,1637.0,9000.0,259789.0,93,68,2017,1.0,3.0,1.0,150024.54
10452,2018-11-05,1176837,256897.19,157100,3.0,2.0,1670.0,2480.0,196741.0,93,47,2016,1.0,4.0,1.0,162826.20
10468,2018-11-05,1162318,553865.65,249273,4.0,3.0,2441.0,6000.0,342373.0,93,38,2016,1.0,4.0,1.0,358000.00
10494,2018-10-31,1162118,878899.79,376856,3.0,2.0,1949.0,5500.0,480897.0,44,12,2015,1.0,3.0,1.0,473441.29
10495,2018-10-31,1175324,658274.93,280286,4.0,2.0,1775.0,6142.0,353869.0,44,33,2017,1.0,1.0,3.0,305197.71
10527,2018-10-30,1167446,517598.43,184571,3.0,1.0,1710.0,7800.0,307018.0,25,18,2017,0.0,2.0,2.0,525427.45
10536,2018-10-30,1166378,371834.55,331400,3.0,2.0,1866.0,8625.0,407824.0,25,11,2017,0.0,5.0,3.0,383280.42
10539,2018-10-30,1174300,567016.3,244977,3.0,2.0,1200.0,7500.0,325727.0,25,1,2008,0.0,2.0,4.0,279450.00
10542,2018-10-30,1177368,175920.1,139502,2.0,2.0,1180.0,4055.0,186749.0,25,5,2013,1.0,5.0,2.0,173936.00
10560,2018-10-29,1174412,990471.99,129311,5.0,4.0,2843.0,68824.8,577072.0,84,46,2017,1.0,6.0,1.0,998247.99
10565,2018-10-29,1171972,403753.22,286450,5.0,3.0,1930.0,4800.0,460352.0,84,52,2017,0.0,6.0,1.0,408063.74
10575,2018-10-29,1174004,312262.08,117918,3.0,2.0,1403.0,3912.0,304311.0,84,1,2008,0.0,4.0,13.0,284000.00
10624,2018-10-29,1174566,332829.17,147354,2.0,1.0,1089.0,47916.0,210504.0,84,9,2014,0.0,6.0,2.0,320000.00
10695,2018-10-22,1174398,295479.16,169678,4.0,2.0,888.0,7320.0,213301.0,80,16,2015,1.0,18.0,1.0,152000.00
10741,2018-10-22,1176336,312171.17,199692,3.0,2.0,1562.0,6248.0,343461.0,80,5,2012,0.0,8.0,9.0,274614.89
10754,2018-10-22,1164160,1017986.43,642660,5.0,3.0,3331.0,15224.0,746061.0,80,4,2011,0.0,4.0,5.0,1260557.31
10778,2018-10-17,1175676,318457.29,266004,2.0,2.0,1173.0,6332.0,326105.0,70,4,2011,1.0,3.0,1.0,204000.00
10786,2018-10-17,1174236,565223.89,539307,4.0,3.0,2241.0,10630.0,526100.0,70,44,2017,1.0,8.0,1.0,568409.89
10809,2018-10-17,1174394,392201.43,151001,3.0,2.0,1235.0,1763.0,187035.0,70,25,2016,1.0,6.0,1.0,155025.03
10815,2018-10-17,1172701,211724.34,141205,3.0,2.0,1191.0,3486.0,195631.0,70,52,2017,1.0,2.5,1.0,188000.00
10831,2018-10-16,1172179,232994.26,179749,4.0,2.0,1762.0,3890.0,247615.0,79,71,2018,1.0,8.0,1.0,207400.00
10834,2018-10-16,1171340,252780.78,195696,3.0,2.0,1305.0,7950.0,260938.0,79,48,2016,0.0,4.0,3.0,220920.00
10849,2018-10-16,1173999,273191.6,122620,2.0,1.0,1299.0,4030.0,293996.0,79,78,2018,1.0,3.0,1.0,275045.08
10851,2018-10-16,1172177,286389.34,193440,4.0,2.0,1656.0,7875.0,245875.0,79,79,2018,0.0,2.0,1.0,198000.00
10852,2018-10-16,1172096,411850.14,191519,4.0,2.0,1928.0,4186.0,258356.0,79,60,2017,1.0,2.0,1.0,248000.00
10896,2018-10-16,1171667,248726.58,193531,3.0,2.0,1104.0,8025.0,265692.0,79,65,2017,1.0,21.0,1.0,251035.91
10901,2018-10-15,1171176,300761.91,165000,3.0,2.0,1679.0,1740.0,195310.0,97,63,2017,1.0,4.0,1.0,171000.00
10908,2018-10-15,1159335,609761.38,288752,0.0,0.0,3680.0,5000.0,677221.0,97,23,2014,0.0,5.0,1.0,626642.58
10911,2018-10-15,1169842,280317.72,211415,4.0,3.0,1594.0,8250.0,297538.0,97,37,2016,0.0,1.0,1.0,259200.00
10917,2018-10-15,1173657,402688.02,265000,3.0,2.0,1890.0,2678.0,325936.0,97,76,2017,1.0,6.0,1.0,292000.00
10924,2018-10-15,1172477,716157.36,279555,3.0,2.0,1760.0,7518.0,352258.0,97,70,2017,0.0,5.0,3.0,322018.01
10930,2018-10-15,1170553,639885.61,370772,3.0,2.0,2210.0,2902.0,476511.0,97,2,2008,0.0,4.0,5.0,423000.00
10931,2018-10-15,1170522,400572.11,297712,3.0,2.0,2479.0,8475.0,295193.0,97,18,2014,0.0,4.0,1.0,453289.97
10938,2018-10-15,1173408,768011.95,370460,4.0,2.0,2057.0,9238.53,459160.0,97,78,2017,1.0,9.0,1.0,411000.00
10942,2018-10-15,1159487,353410.21,191515,3.0,2.0,1681.0,5535.0,247511.0,97,26,2014,1.0,7.0,1.0,206550.00
10972,2018-10-15,1172061,1321687.87,861448,5.0,4.0,6327.0,21570.0,1130455.0,97,79,2017,1.0,6.0,3.0,1335091.03
10979,2018-10-15,1163205,161175.75,175858,2.0,1.0,1122.0,8256.0,240069.0,97,12,2013,0.0,2.0,5.0,189200.00
10980,2018-10-15,1171171,786991.09,670421,3.0,3.0,2317.0,6300.0,852334.0,97,39,2016,0.0,2.0,1.0,793965.83
10992,2018-10-10,1163540,412384.75,246322,2.0,1.0,1632.0,8832.0,324870.0,70,59,2017,0.0,3.0,1.0,272000.00
11005,2018-10-10,1168784,873695.38,261814,2.0,1.0,1632.0,7500.0,641297.0,70,23,2015,0.0,3.0,5.0,873695.38
11008,2018-10-10,1172050,454787.85,270338,2.0,2.0,1755.0,6250.0,324558.0,70,4,2011,1.0,1.0,4.0,446851.00
11019,2018-10-10,1163773,418293.71,322970,4.0,3.0,2574.0,6765.0,414684.0,70,57,2017,1.0,6.0,1.0,424389.86
11041,2018-10-10,1173271,370788.8,168903,4.0,2.0,2321.0,8591.0,439546.0,70,26,2015,0.0,4.0,3.0,370788.80
11058,2018-10-09,1170207,265378.9,189000,3.0,2.0,1220.0,1664.0,239078.0,70,5,2010,1.0,3.0,2.0,182250.00
11059,2018-10-09,1169897,490329.51,233036,3.0,2.0,1394.0,4120.0,270523.0,70,60,2017,1.0,10.0,1.0,238000.00
11098,2018-10-09,1158715,391905.94,299134,4.0,3.0,2627.0,6666.0,383064.0,70,67,2018,1.0,5.0,1.0,330800.00
11106,2018-10-09,1158832,293927.76,253305,3.0,2.0,1679.0,10725.0,144000.0,70,55,2017,0.0,8.0,1.0,222204.56
11118,2018-10-03,1169745,395951.66,329290,3.0,2.0,2146.0,4950.0,373198.0,76,75,2018,0.0,3.0,1.0,342000.00
11123,2018-10-03,1169756,446804.72,258000,3.0,2.0,1571.0,1474.0,331099.0,76,39,2017,1.0,11.0,1.0,289620.24
11137,2018-10-03,1162150,561122.58,289990,4.0,2.0,1916.0,10120.0,362461.0,76,36,2017,1.0,5.0,2.0,579864.18
11142,2018-10-03,1169947,235175.16,183500,3.0,2.0,1302.0,3528.0,242465.0,76,74,2018,1.0,5.0,1.0,224000.00
11156,2018-10-03,1168931,307512.1,299625,3.0,1.0,1912.0,7500.0,374348.0,76,10,2012,0.0,3.0,6.0,308100.00
11231,2018-10-02,1167394,376778.28,199538,3.0,2.0,1412.0,2700.0,249975.0,72,25,2015,1.0,2.0,1.0,226000.00
11245,2018-10-02,1169811,400010.68,284000,4.0,2.0,1989.0,1800.0,336578.0,72,64,2017,1.0,6.0,1.0,304749.78
11253,2018-10-01,1171174,312869.99,231004,3.0,1.0,1276.0,7500.0,261646.0,64,51,2017,1.0,9.0,1.0,241000.00
11257,2018-10-01,1168632,609287.2,227000,3.0,2.0,1602.0,1430.0,290912.0,64,18,2015,1.0,6.0,1.0,246600.00
11278,2018-10-01,1161172,575284.18,344159,4.0,3.0,2054.0,9064.0,330699.0,64,17,2015,0.0,9.0,5.0,339000.00
11320,2018-09-26,1167966,210659.66,150000,3.0,2.0,1260.0,2940.0,142184.0,113,97,2017,1.0,4.0,1.0,212293.00
11321,2018-09-26,1166754,46201.75,165991,3.0,1.0,2241.0,1.0,262979.0,113,23,2014,0.0,3.0,11.0,49201.75
11327,2018-09-26,1167395,487508.47,249444,4.0,4.0,2297.0,6000.0,294000.0,113,60,2016,1.0,5.0,1.0,492218.91
11330,2018-09-26,1167691,470703.34,346847,4.0,2.0,3115.0,4227.0,464581.0,113,86,2017,1.0,4.0,1.0,426000.00
11348,2018-09-26,1166539,335975.7,226404,3.0,2.0,1410.0,2700.0,288454.0,113,68,2017,1.0,11.0,1.0,237568.90
11368,2018-09-26,1165702,79432.27,59044,1.0,1.0,424.0,958.0,408700.0,113,30,2015,0.0,4.0,5.0,85308.02
11371,2018-09-26,1165489,225190.42,156910,3.0,2.0,1048.0,7100.0,220153.0,113,74,2017,1.0,2.0,3.0,232706.00
11381,2018-09-26,1167294,322060.26,282000,4.0,2.0,1793.0,1898.0,494796.0,113,111,2018,1.0,3.0,1.0,322060.26
11441,2018-09-24,1156804,348366.6,243548,3.0,2.0,1068.0,3968.0,314139.0,51,43,2017,1.0,3.0,1.0,354800.00
11495,2018-09-18,1170213,330062.92,234949,3.0,1.0,1995.0,8979.0,269636.0,78,74,2017,0.0,4.0,1.0,330363.28
11512,2018-09-18,1166031,497631.79,213188,2.0,1.0,1246.0,5350.0,328286.0,78,78,2018,0.0,2.0,1.0,274500.00
11521,2018-09-18,1165965,244308.72,181963,3.0,2.0,1323.0,6250.0,289100.0,78,60,2017,0.0,7.0,1.0,223000.00
11542,2018-09-18,1169443,330953.63,337976,4.0,4.0,2094.0,8250.0,345987.0,78,54,2017,0.0,3.0,1.0,330000.00
11582,2018-09-17,1155513,475471.56,359850,4.0,3.0,2136.0,7686.0,430612.0,58,26,2016,0.0,2.0,1.0,448000.00
11609,2018-09-12,1162142,944908.89,336648,3.0,2.0,2300.0,8000.0,426850.0,70,25,2015,0.0,3.0,4.0,976669.95
11639,2018-09-12,1162141,462482.88,259793,4.0,2.0,1977.0,9600.0,316260.0,70,47,2017,1.0,5.0,3.0,225000.00
11653,2018-09-12,1153393,700527.98,365591,4.0,2.0,2314.0,16303.0,541397.0,70,14,2014,0.0,3.0,4.0,700527.98
11668,2018-09-12,1165249,339756.06,154050,2.0,1.0,1527.0,8475.0,349404.0,70,15,2014,0.0,1.0,6.0,303500.00
11675,2018-09-11,1163716,194162.58,121176,2.0,1.0,814.0,6950.0,152180.0,91,27,2015,0.0,3.0,4.0,196440.22
11686,2018-09-11,1154421,573028.62,309558,3.0,2.0,1657.0,7875.0,390039.0,91,23,2015,0.0,19.0,6.0,353500.00
11714,2018-09-11,1159136,526972.97,293159,2.0,1.0,1612.0,7930.0,305837.0,91,43,2016,1.0,2.0,2.0,280000.00
11720,2018-09-11,1164999,503541.28,390435,4.0,2.0,1800.0,13000.0,398155.0,91,15,2014,0.0,12.0,4.0,503541.00
11733,2018-09-11,1163322,800964.38,370060,4.0,2.0,2340.0,9296.16,481709.0,91,16,2014,1.0,5.0,3.0,500000.00
11793,2018-09-05,1157680,818900.14,375741,4.0,3.0,2878.0,5529.0,492484.0,52,48,2017,0.0,4.0,3.0,403500.00
11843,2018-08-29,1165725,461693.99,410001,4.0,3.0,2468.0,1469.0,539183.0,46,46,2018,0.0,1.0,1.0,400000.00
11850,2018-08-29,1164391,663988.96,466219,3.0,2.0,1916.0,6343.75,761554.0,46,33,2017,0.0,8.0,1.0,497700.00
11865,2018-08-29,1165730,404436.41,233857,4.0,2.0,1820.0,5500.0,290582.0,46,14,2015,1.0,3.0,4.0,271000.00
11927,2018-08-28,1163898,980348.78,753067,5.0,4.0,3568.0,16609.0,1008810.0,92,30,2015,1.0,2.5,2.0,985348.78
11934,2018-08-28,1164105,363648.76,190000,3.0,2.0,1115.0,1706.0,228260.0,92,63,2017,1.0,3.0,1.0,224241.01
11938,2018-08-28,1163880,408879.48,269131,4.0,2.0,1828.0,3760.0,334646.0,92,1,2009,0.0,3.0,5.0,254900.00
11941,2018-08-28,1163920,704993.41,563460,4.0,3.0,2354.0,22899.0,740190.0,92,13,2013,1.0,2.0,4.0,582300.00
