,Date,Auction ID,Final Judgment,Assessed Value,Beds,Bath,Living Area,ZEstimate,Day Count,Place in Line,Court Year,Defendant Count,Previous Auctions,Plaintiff Max Bid
17865,2017-12-05,1116089,413205.8,217959,2.0,2.0,997.0,252336.0,32,7,2014,5.0,5.0,224900.00
17873,2017-12-05,1118818,303172.28,168770,0.0,0.0,2411.0,251700.0,32,26,2017,5.0,1.0,240000.00
17917,2017-12-04,1104637,139277.65,105000,3.0,2.0,1220.0,115945.0,68,29,2015,3.0,1.0,75501.67
17982,2017-11-29,1119444,508546.16,297128,2.0,2.0,1362.0,449568.0,19,9,2016,7.0,6.0,344250.00
17987,2017-11-29,1119490,616350.42,671200,2.0,2.0,1250.0,737200.0,19,3,2010,4.0,1.0,616250.00
18003,2017-11-28,1119201,464226.52,229120,3.0,2.0,1860.0,267304.0,34,20,2016,6.0,2.0,464226.52
18015,2017-11-28,1117457,378798.84,206700,4.0,3.0,1988.0,380400.0,34,34,2017,28.0,2.0,378798.84
18036,2017-11-27,1098439,209246.28,110000,2.0,2.0,1098.0,174928.0,58,36,2016,5.0,1.0,148500.00
18041,2017-11-27,1103208,767432.9,459869,3.0,2.0,1734.0,673665.0,58,21,2014,4.0,1.0,690000.00
18055,2017-11-27,1119029,178300.3,186083,3.0,2.0,1280.0,203265.0,58,38,2016,6.0,4.0,149800.00
18083,2017-11-22,1114102,39937.5,97000,1.0,1.0,725.0,115174.0,22,21,2017,1.0,1.0,39937.50
18091,2017-11-22,1118860,170273.5,216195,0.0,0.0,609.0,357170.0,22,22,2017,3.0,1.0,170273.50
18101,2017-11-21,1117214,164528.98,93800,1.0,1.0,725.0,228000.0,35,21,2016,3.0,4.0,100000.00
18231,2017-11-16,1117933,178944.23,105040,1.0,1.0,749.0,108151.0,39,2,2009,4.0,1.0,90000.00
18334,2017-11-09,1115217,417088.18,126320,1.0,1.0,609.0,164628.0,21,13,2016,17.0,2.0,120000.00
18344,2017-11-09,1114897,94120.67,205500,2.0,2.0,1062.0,251208.0,21,2,2011,3.0,2.0,27000.00
18357,2017-11-08,1116159,295315.6,127056,2.0,2.0,970.0,143687.0,42,19,2015,7.0,2.0,140000.00
18376,2017-11-08,1114648,666575.41,295400,3.0,3.0,1611.0,445071.0,42,24,2016,6.0,2.0,666575.41
18403,2017-11-07,1115510,133346.29,127500,3.0,2.0,980.0,189600.0,74,23,2016,42.0,1.0,133346.29
18440,2017-11-06,1100710,246788.3,188989,3.0,2.0,1500.0,209814.0,75,41,2016,5.0,3.0,176400.00
18448,2017-11-06,1112258,186891.19,120796,2.0,2.0,1112.0,161533.0,75,19,2014,7.0,1.0,186891.19
18459,2017-11-06,1115843,369090.94,167000,3.0,2.0,1437.0,187311.0,75,29,2015,5.0,2.0,377100.10
18605,2017-10-30,1103554,248639.65,97747,2.0,2.0,1224.0,161600.0,66,16,2014,8.0,1.0,150000.00
18640,2017-10-26,1097633,323400.95,177000,4.0,3.0,1700.0,243416.0,6,2,2015,5.0,1.0,185000.00
18648,2017-10-25,1109826,157287.64,111180,2.0,2.0,1004.0,249900.0,9,3,2016,4.0,1.0,160660.80
18650,2017-10-25,1112900,258701.11,189238,1.0,1.0,796.0,264813.0,9,1,2012,2.0,1.0,225000.00
18665,2017-10-24,1113102,7803206.55,3366000,3.0,5.0,6260.0,11479613.0,25,4,2010,7.0,1.0,7803206.55
18727,2017-10-20,1096729,132691.77,82080,1.0,1.0,650.0,78235.0,21,11,2016,4.0,1.0,135249.46
18788,2017-10-18,1110854,136135.5,115500,1.0,1.0,1149.0,145375.0,58,39,2016,3.0,1.0,137186.14
18919,2017-10-13,1110517,220800.39,99360,2.0,1.0,784.0,130939.0,35,32,2017,2.0,1.0,107200.00
18920,2017-10-13,1110845,270865.19,117420,2.0,2.0,1100.0,147676.0,35,1,2009,4.0,1.0,121323.30
18924,2017-10-13,1110269,91165.63,116622,2.0,2.0,870.0,136673.0,35,12,2016,7.0,1.0,91165.63
18951,2017-10-11,1105717,145610.17,122100,1.0,1.0,978.0,140187.0,80,63,2016,3.0,2.0,120341.35
18981,2017-10-11,1105141,311648.15,113787,1.0,1.0,699.0,119064.0,80,56,2016,4.0,4.0,323012.63
19013,2017-10-11,1100701,199539.38,120000,2.0,2.0,1166.0,150448.0,80,67,2016,4.0,1.0,135000.00
19097,2017-10-06,1109824,280607.25,124000,2.0,2.0,1077.0,148200.0,67,59,2017,4.0,1.0,282542.50
19112,2017-10-06,1110296,204068.74,84222,1.0,1.0,465.0,78816.0,67,55,2017,3.0,1.0,60750.00
19116,2017-10-06,1109582,283333.85,261000,2.0,2.0,1950.0,341510.0,67,3,2012,2.0,1.0,314289.99
19230,2017-10-04,1109348,407670.43,221377,1.0,1.0,825.0,256629.0,57,55,2017,15.0,1.0,245000.00
19242,2017-10-03,1104127,122115.09,88000,2.0,1.0,863.0,73342.0,55,41,2016,5.0,1.0,123639.79
19246,2017-10-03,1098409,352394.82,246159,0.0,2.0,1155.0,308537.0,55,1,2012,3.0,3.0,259900.00
19253,2017-10-03,1098411,130728.07,104509,1.0,1.0,639.0,127315.0,55,6,2013,7.0,2.0,125000.00
19296,2017-10-02,1104107,324305.99,141750,2.0,2.0,1106.0,181310.0,70,24,2014,3.0,2.0,124740.00
19301,2017-10-02,1109862,260213.93,180000,2.0,1.0,703.0,236435.0,70,57,2016,5.0,1.0,211430.57
19303,2017-10-02,1109640,247478.34,227703,2.0,1.0,1116.0,246203.0,70,44,2015,4.0,5.0,257349.53
19352,2017-10-02,1098256,338802.4,206300,2.0,2.0,1086.0,383200.0,70,36,2015,3.0,2.0,350696.53
19361,2017-09-29,1107767,160718.62,105672,2.0,2.0,1050.0,167100.0,27,1,2010,5.0,1.0,135000.00
19391,2017-09-28,1107817,251035.92,122000,2.0,1.0,1008.0,159408.0,52,34,2016,8.0,2.0,145000.00
19410,2017-09-28,1103493,173962.77,94600,2.0,2.0,800.0,95437.0,52,18,2014,2.0,1.0,64100.00
19416,2017-09-28,1107774,8981.6,110000,3.0,2.0,1194.0,152992.0,52,26,2015,9.0,5.0,9876.60
19492,2017-09-25,1107927,531291.56,178000,1.0,1.0,1000.0,236709.0,55,55,2017,9.0,1.0,185000.00
20108,2017-09-06,1102769,210990.1,132400,1.0,1.0,825.0,166733.0,42,33,2016,6.0,1.0,141530.00
20123,2017-09-06,1103296,118284.68,70000,1.0,1.0,685.0,125095.0,42,24,2016,5.0,1.0,79000.00
20176,2017-09-05,1103573,181330.99,113000,1.0,1.0,749.0,129834.0,53,21,2015,3.0,1.0,129000.00
20287,2017-08-29,1102967,199827.63,74150,2.0,2.0,907.0,122168.0,41,19,2015,6.0,1.0,106467.60
20309,2017-08-28,1084685,391491.77,202860,1.0,1.0,810.0,260135.0,60,36,2015,3.0,1.0,220000.00
20382,2017-08-25,1101790,191703.61,131500,1.0,1.0,648.0,222763.0,61,47,2016,5.0,1.0,189435.90
20403,2017-08-25,1102295,150899.08,119000,2.0,2.0,1077.0,153310.0,61,58,2016,2.0,1.0,129000.00
20412,2017-08-24,1101937,1597736.07,815700,4.0,5.0,2237.0,384200.0,52,52,2017,2.0,1.0,1450000.00
20413,2017-08-24,1101534,256048.86,105600,2.0,1.0,795.0,108839.0,52,33,2016,9.0,1.0,90000.00
20440,2017-08-24,1103214,259279.77,99360,3.0,2.0,1060.0,133067.0,52,7,2012,27.0,1.0,86700.00
20463,2017-08-23,1100779,349591.85,298100,1.0,1.0,856.0,380889.0,62,3,2010,10.0,1.0,349591.85
20471,2017-08-23,1101943,272904.35,130950,2.0,1.0,968.0,188500.0,62,41,2016,4.0,1.0,274170.85
20494,2017-08-23,1101125,318677.91,265837,2.0,2.0,1611.0,366474.0,62,53,2016,4.0,1.0,305000.00
20507,2017-08-23,1101198,614276.55,280385,2.0,2.0,1260.0,417877.0,62,18,2014,5.0,6.0,235413.58
20537,2017-08-22,1096892,286595.05,156450,2.0,2.0,902.0,213441.0,59,31,2015,9.0,1.0,289318.18
20600,2017-08-21,1101219,186818.92,99360,2.0,1.0,784.0,123595.0,42,42,2017,4.0,1.0,103399.99
20643,2017-08-17,1094844,185382.75,146500,2.0,2.0,950.0,164752.0,66,64,2017,5.0,2.0,138720.45
20666,2017-08-17,1099257,274630.24,114000,1.0,1.0,747.0,131220.0,66,62,2017,4.0,1.0,274630.24
20667,2017-08-17,1099170,166552.51,113000,1.0,1.0,862.0,291700.0,66,56,2016,5.0,1.0,112915.00
20761,2017-08-16,1099829,239727.64,185000,3.0,2.0,1313.0,212006.0,58,8,2011,5.0,1.0,181753.49
20796,2017-08-15,1095373,827542.37,534742,2.0,2.0,1130.0,859675.0,48,37,2016,5.0,1.0,834870.37
20818,2017-08-14,1100716,159075.24,100800,1.0,1.0,679.0,118181.0,77,77,2017,2.0,1.0,159867.60
20819,2017-08-14,1100715,268998.57,173711,1.0,1.0,711.0,232313.0,77,76,2017,3.0,1.0,201758.17
20822,2017-08-14,1077349,173619.57,135200,3.0,2.0,1032.0,161208.0,77,62,2016,7.0,1.0,177387.05
20883,2017-08-11,1098865,586415.9,572400,3.0,3.0,2158.0,1290773.0,26,22,2016,6.0,1.0,586415.90
20889,2017-08-11,1096961,653330.14,331922,2.0,2.0,1140.0,423718.0,26,8,2014,5.0,2.0,401537.38
20919,2017-08-10,1099693,196859.0,100000,1.0,2.0,889.0,131397.0,35,13,2014,3.0,1.0,109000.00
21038,2017-08-07,1093081,228323.14,100200,1.0,1.0,578.0,982800.0,61,61,2017,3.0,1.0,212930.36
21081,2017-08-03,1097677,314696.8,93050,1.0,1.0,700.0,116579.0,52,29,2015,3.0,2.0,92041.55
21137,2017-08-02,1096923,849350.07,229198,2.0,2.0,1145.0,365441.0,42,28,2016,6.0,1.0,308000.00
21152,2017-08-02,1096741,206051.7,117000,1.0,1.0,630.0,129090.0,42,33,2016,2.0,1.0,102500.00
21163,2017-08-01,1092443,226615.1,107961,1.0,1.0,510.0,100304.0,24,20,2016,5.0,1.0,97200.00
21197,2017-07-31,1096989,448230.58,183900,1.0,1.0,990.0,234968.0,43,33,2016,32.0,2.0,205000.00
21256,2017-07-27,1096146,237390.16,77868,1.0,2.0,861.0,103773.0,55,4,2010,16.0,1.0,60520.44
21266,2017-07-27,1094519,430398.28,204400,1.0,1.0,737.0,283018.0,55,23,2015,6.0,1.0,242900.00
21312,2017-07-26,1095506,200255.87,106080,2.0,2.0,870.0,97271.0,38,26,2016,4.0,2.0,101394.00
21346,2017-07-25,1090462,251827.51,93050,1.0,1.0,700.0,115163.0,54,43,2016,7.0,1.0,73125.00
21364,2017-07-25,1091980,211136.53,123600,2.0,1.0,848.0,244100.0,54,54,2017,4.0,1.0,120311.09
21422,2017-07-24,1078727,432514.87,250187,4.0,2.0,2214.0,252598.0,72,20,2014,6.0,1.0,383341.55
21429,2017-07-24,1078508,165346.99,99484,3.0,2.0,1166.0,148700.0,72,65,2016,3.0,1.0,85494.94
21432,2017-07-24,1096425,157885.55,307412,2.0,2.0,1158.0,421239.0,72,1,2007,3.0,1.0,157885.55
21461,2017-07-21,1094014,347064.98,195938,3.0,3.0,2206.0,372556.0,48,2,2010,4.0,7.0,418747.49
21539,2017-07-19,1092593,186782.83,122364,2.0,2.0,1113.0,241300.0,68,65,2017,5.0,1.0,187755.36
21577,2017-07-19,1092899,186164.21,145000,2.0,2.0,900.0,161927.0,68,60,2016,5.0,1.0,186164.21
21593,2017-07-18,1089646,256543.01,203303,1.0,1.0,910.0,241428.0,47,36,2016,5.0,1.0,291096.01
21637,2017-07-17,1094129,247168.18,51100,1.0,1.0,375.0,76826.0,70,67,2016,2.0,2.0,48600.00
21693,2017-07-14,1092025,319767.42,166292,1.0,1.0,885.0,180924.0,48,46,2016,3.0,1.0,155000.00
21700,2017-07-14,1091676,221813.86,144156,2.0,2.0,982.0,163435.0,48,15,2014,4.0,2.0,140250.00
21722,2017-07-14,1091768,401733.44,217900,1.0,1.0,787.0,265427.0,48,5,2009,6.0,1.0,310000.00
21730,2017-07-14,1094555,37166.89,100000,2.0,2.0,1048.0,149370.0,48,17,2014,1.0,1.0,37166.89
21748,2017-07-13,1076954,357490.26,147100,0.0,1.0,552.0,275631.0,16,9,2014,4.0,1.0,211394.26
21765,2017-07-12,1093755,150743.44,111152,2.0,1.0,765.0,122587.0,27,27,2017,4.0,1.0,151494.40
21818,2017-07-10,1092729,208522.31,118000,2.0,2.0,898.0,148236.0,68,37,2015,4.0,1.0,126000.00
21828,2017-07-10,1094319,170296.57,184443,2.0,2.0,848.0,390600.0,68,11,2012,3.0,5.0,194656.67
21881,2017-07-07,1091656,146325.84,145600,1.0,1.0,970.0,200044.0,30,28,2016,4.0,1.0,146325.84
21889,2017-07-06,1090654,245123.57,113676,2.0,1.0,862.0,125916.0,65,1,2008,2.0,2.0,97200.00
21891,2017-07-06,1092318,136585.04,68768,0.0,1.0,307.0,117287.0,65,18,2015,8.0,3.0,55900.00
21911,2017-07-05,1062598,254756.04,131800,2.0,2.0,1003.0,162536.0,48,12,2013,5.0,1.0,130863.10
21919,2017-07-05,1091488,214898.78,151580,2.0,1.0,914.0,171736.0,48,45,2016,6.0,1.0,155181.01
22016,2017-06-30,1091089,214414.93,128750,2.0,2.0,1074.0,139722.0,57,24,2014,11.0,1.0,132000.00
22032,2017-06-30,1090355,631272.21,289444,2.0,2.0,1309.0,404261.0,57,11,2012,8.0,1.0,238622.77
22038,2017-06-30,1090446,243574.49,113928,1.0,1.0,806.0,130781.0,57,51,2017,4.0,1.0,120196.20
22076,2017-06-29,1090079,45775.55,118000,2.0,2.0,880.0,135000.0,61,29,2015,1.0,1.0,45775.55
22077,2017-06-29,1089620,222007.64,156948,3.0,2.0,1108.0,155727.0,61,39,2016,10.0,1.0,153000.00
22108,2017-06-29,1089629,233391.36,119000,2.0,2.0,1077.0,142156.0,61,59,2017,4.0,1.0,234779.83
22113,2017-06-29,1090360,217355.14,115500,2.0,2.0,936.0,143535.0,61,52,2016,3.0,1.0,217745.72
22119,2017-06-29,1089047,236396.97,185000,2.0,2.0,960.0,237602.0,61,61,2017,6.0,1.0,236396.97
22141,2017-06-28,1090072,254499.18,110160,2.0,2.0,1004.0,81222.0,41,21,2015,6.0,5.0,118335.25
22157,2017-06-28,1090150,664894.62,283800,2.0,2.0,1068.0,399047.0,41,23,2015,5.0,2.0,602414.26
22272,2017-06-22,1087750,374818.74,102880,0.0,0.0,1286.0,188200.0,111,20,2014,9.0,1.0,59100.00
22276,2017-06-22,1087215,226358.32,197000,3.0,2.0,1070.0,201978.0,111,14,2013,7.0,7.0,245563.69
22284,2017-06-22,1087241,252729.07,197000,3.0,2.0,1520.0,233487.0,111,10,2013,4.0,2.0,291184.31
22315,2017-06-21,1087479,380969.46,254532,2.0,1.0,926.0,233829.0,35,35,2016,5.0,1.0,286529.49
22362,2017-06-19,1083245,336556.12,93148,1.0,1.0,580.0,113919.0,99,23,2012,3.0,1.0,336556.12
22409,2017-06-19,1083930,59445.97,122364,2.0,2.0,1113.0,126255.0,99,79,2016,3.0,1.0,59445.97
22425,2017-06-19,1083971,251376.05,144849,1.0,1.0,465.0,156674.0,99,99,2017,2.0,1.0,132030.00
22439,2017-06-19,1089044,199552.28,129695,1.0,1.0,712.0,142323.0,99,66,2015,9.0,1.0,123234.83
22454,2017-06-16,1071111,413683.25,204200,2.0,2.0,1065.0,290935.0,34,15,2015,3.0,1.0,253600.00
22457,2017-06-16,1086832,78556.63,63670,1.0,1.0,377.0,90730.0,34,9,2014,8.0,1.0,60000.00
22458,2017-06-16,1086841,232009.2,111870,1.0,1.0,1010.0,140307.0,34,33,2017,5.0,1.0,233453.70
22535,2017-06-14,1085613,551940.45,336094,3.0,2.0,1650.0,267551.0,67,20,2013,7.0,2.0,308972.91
22536,2017-06-14,1088197,190589.73,115500,1.0,1.0,1149.0,186100.0,67,67,2017,4.0,1.0,122090.00
22570,2017-06-14,1088361,212635.86,139195,2.0,2.0,985.0,162491.0,67,13,2012,2.0,2.0,112500.00
22581,2017-06-13,1082570,40359.1,140000,2.0,2.0,870.0,162820.0,28,21,2016,3.0,1.0,40359.10
22591,2017-06-13,1082302,42225.83,127926,2.0,2.0,1113.0,125534.0,28,23,2016,7.0,1.0,42225.83
22600,2017-06-12,1083179,73122.9,72160,1.0,1.0,954.0,78301.0,97,71,2016,5.0,1.0,60750.00
22622,2017-06-12,1082990,235008.13,191250,1.0,1.0,637.0,286669.0,97,13,2010,4.0,1.0,280500.06
22679,2017-06-12,1087711,228627.51,125000,3.0,3.0,1234.0,209600.0,97,96,2017,3.0,1.0,101497.88
22701,2017-06-09,1085366,290091.66,198000,3.0,2.0,1356.0,294500.0,53,51,2016,2.0,1.0,291857.82
22720,2017-06-09,1087474,239533.62,159750,3.0,2.0,1220.0,184800.0,53,53,2017,2.0,1.0,143207.24
22728,2017-06-09,1085377,297081.59,97824,1.0,1.0,598.0,106809.0,53,40,2016,6.0,1.0,104000.00
22731,2017-06-09,1085398,706361.91,381803,3.0,2.0,1615.0,545090.0,53,19,2014,3.0,1.0,414800.00
22733,2017-06-09,1085365,253491.08,99760,3.0,2.0,1076.0,110441.0,53,45,2016,13.0,1.0,90000.00
22739,2017-06-08,1084476,443585.41,311695,2.0,2.0,1169.0,436341.0,96,31,2015,6.0,1.0,435000.00
22741,2017-06-08,1083482,483196.16,261337,2.0,2.0,1273.0,408834.0,96,6,2009,8.0,3.0,508566.38
22758,2017-06-08,1084466,214205.25,115000,2.0,2.0,950.0,138843.0,96,8,2010,17.0,1.0,144000.00
22759,2017-06-08,1083962,267997.55,142800,2.0,2.0,1415.0,167164.0,96,55,2016,3.5,1.0,208141.35
22786,2017-06-07,1084877,60481.95,176900,0.0,1.0,552.0,216059.0,31,24,2016,2.0,2.0,60481.95
22864,2017-06-05,1085855,179017.59,170000,1.0,1.0,700.0,261293.0,74,46,2015,4.0,1.0,180199.48
22925,2017-06-02,1083275,198207.66,121219,3.0,2.0,1182.0,132757.0,27,24,2016,7.0,1.0,199441.71
22940,2017-06-01,1068465,215961.98,94050,2.0,2.0,1213.0,121951.0,14,1,2009,20.0,1.0,106500.00
22961,2017-05-31,1085368,321903.65,174900,2.0,2.0,1241.0,187293.0,48,40,2016,5.0,1.0,323506.99
22982,2017-05-31,1085296,270684.14,124000,2.0,2.0,1060.0,134813.0,48,45,2016,4.0,1.0,270684.14
22985,2017-05-31,1082970,683748.56,463000,2.0,2.0,1786.0,723453.0,48,2,2008,3.0,1.0,645000.00
23012,2017-05-30,1078789,191999.89,127926,2.0,2.0,1113.0,238900.0,91,91,2016,4.0,1.0,193698.99
23030,2017-05-30,1079130,317536.95,124696,2.0,2.0,954.0,220600.0,91,79,2016,4.0,1.0,87975.00
23066,2017-05-30,1065652,180218.88,164200,2.0,2.0,1170.0,202790.0,91,41,2014,11.0,1.0,152100.00
23087,2017-05-26,1083293,214238.96,100100,2.0,2.0,1134.0,103657.0,51,34,2016,1.0,1.0,215513.52
23108,2017-05-26,1082066,403840.03,198429,2.0,2.0,914.0,235120.0,51,17,2014,5.0,1.0,185625.00
23136,2017-05-25,1084455,453186.59,183900,1.0,1.0,990.0,249183.0,68,25,2016,3.0,2.0,347555.03
23138,2017-05-25,1083661,115014.45,45100,1.0,1.0,660.0,151700.0,68,3,2013,3.0,1.0,115014.45
23146,2017-05-25,1065937,272025.56,133900,3.0,2.0,1018.0,169306.0,68,16,2016,5.0,3.0,160000.00
23154,2017-05-25,1082292,143138.21,48476,1.0,1.0,813.0,97184.0,68,27,2016,5.0,1.0,144137.88
23161,2017-05-24,1073095,485068.48,243600,1.0,2.0,1050.0,449361.0,40,8,2013,3.0,1.0,372000.00
23190,2017-05-24,1083954,573713.76,209503,1.0,1.0,833.0,374741.0,40,1,2008,2.0,4.0,271421.00
23207,2017-05-23,1080942,220066.44,91520,1.0,1.0,751.0,155987.0,44,33,2015,6.0,1.0,190000.00
23216,2017-05-23,1083279,8981.6,110000,3.0,2.0,1194.0,127091.0,44,30,2015,9.0,5.0,8981.60
23234,2017-05-23,1066370,241675.36,175100,0.0,0.0,1340.0,287000.0,44,27,2015,4.0,1.0,205000.00
23244,2017-05-22,1077724,138067.46,85244,2.0,2.0,1192.0,115251.0,72,55,2016,4.0,1.0,81000.00
23255,2017-05-22,1081637,151883.04,143000,3.0,2.0,1068.0,147292.0,72,40,2015,2.0,3.0,150000.00
23263,2017-05-22,1083025,560034.06,226000,1.0,1.0,1005.0,310061.0,72,67,2016,4.0,1.0,563130.86
23326,2017-05-18,1065044,433265.41,267627,2.0,2.0,932.0,319841.0,94,19,2014,4.0,1.0,440345.41
23333,2017-05-18,1082062,309092.39,172306,1.0,1.0,752.0,383900.0,94,44,2016,4.0,1.0,257200.00
23353,2017-05-18,1081555,176446.41,115200,0.0,1.0,350.0,188526.0,94,42,2016,4.0,1.0,155015.00
23386,2017-05-16,1076567,482782.56,222640,1.0,1.0,655.0,349210.0,34,4,2012,2.0,2.0,292500.00
23443,2017-05-15,1076175,135757.45,96800,3.0,1.0,1167.0,95606.0,80,74,2016,8.0,2.0,76950.00
23446,2017-05-15,1079553,200539.15,202400,4.0,2.0,1784.0,243808.0,80,79,2016,9.0,1.0,176160.00
23467,2017-05-15,1082124,279576.77,102463,1.0,1.0,730.0,297500.0,80,23,2014,4.0,1.0,102425.00
23499,2017-05-12,1080939,156898.9,123207,2.0,2.0,944.0,146855.0,47,36,2015,4.0,1.0,115020.00
23598,2017-05-10,1079562,266976.5,106080,2.0,1.0,870.0,107012.0,60,47,2016,5.0,1.0,268539.63
23604,2017-05-10,1075947,412066.82,165792,1.0,2.0,1124.0,235875.0,60,29,2015,4.0,1.0,213440.00
23610,2017-05-09,1075159,155796.86,106000,1.0,1.0,708.0,127567.0,41,31,2016,8.0,2.0,93600.00
23623,2017-05-09,1080053,325164.25,231660,1.0,2.0,918.0,352409.0,41,35,2016,4.0,1.0,309000.00
23624,2017-05-09,1080969,298091.59,168001,3.0,2.0,1010.0,175653.0,41,36,2016,2.0,1.0,299576.33
23638,2017-05-09,1079068,318941.98,139171,2.0,1.0,700.0,226506.0,41,38,2016,2.0,1.0,322056.07
23659,2017-05-08,1075112,47003.52,106080,2.0,2.0,835.0,112000.0,87,82,2016,2.0,1.0,47003.52
23763,2017-05-03,1078646,28042.01,119000,2.0,2.0,877.0,103403.0,47,47,2016,1.0,1.0,28042.01
23773,2017-05-03,1078529,404851.08,177000,2.0,2.0,1230.0,215514.0,47,7,2013,8.0,1.0,215000.00
23841,2017-05-02,1077239,196914.84,174216,2.0,1.0,1010.0,193072.0,66,51,2016,51.5,1.0,185718.72
23843,2017-05-02,1077550,168111.79,112931,2.0,2.0,1200.0,152217.0,66,56,2016,6.0,3.0,145000.00
23856,2017-05-02,1078198,255902.16,97297,1.0,1.0,837.0,296892.0,66,43,2015,6.0,1.0,257365.64
23865,2017-05-01,1078800,265688.44,135000,2.0,2.0,1093.0,160042.0,54,2,2009,8.0,6.0,144700.00
23974,2017-04-26,1076566,366482.52,205700,1.0,1.0,750.0,273946.0,64,28,2014,4.0,2.0,216800.00
23979,2017-04-26,1078805,218071.63,126546,2.0,2.0,1000.0,216600.0,64,51,2016,7.0,1.0,219110.91
24029,2017-04-25,1072390,197028.92,141771,2.0,2.0,970.0,184151.0,31,24,2015,7.0,3.0,248100.00
24090,2017-04-24,1072610,139228.06,114100,1.0,1.0,790.0,131571.0,68,35,2015,14.0,3.0,114000.00
24095,2017-04-24,1078502,204120.45,69930,2.0,1.0,800.0,101470.0,68,34,2015,5.0,1.0,205396.49
24198,2017-04-20,1075110,177559.93,132000,3.0,2.0,1217.0,150648.0,93,1,2008,6.0,2.0,150000.00
24200,2017-04-19,1074002,195875.51,90200,2.0,2.0,1175.0,105442.0,43,41,2016,5.0,1.0,79000.00
24213,2017-04-19,1076951,203584.75,111152,2.0,1.0,765.0,117062.0,43,32,2016,11.0,1.0,76000.00
24227,2017-04-19,1076997,463642.42,228800,0.0,1.0,570.0,213157.0,43,24,2015,5.0,1.0,168300.00
24228,2017-04-19,1076999,207203.84,182000,2.0,2.0,1089.0,193615.0,43,42,2016,3.0,1.0,208219.40
24248,2017-04-18,1071221,36475.43,104800,1.0,1.0,586.0,293700.0,37,35,2016,1.0,1.0,36475.43
24268,2017-04-18,1064986,155209.56,110000,1.0,1.0,977.0,120146.0,37,30,2016,2.0,1.0,97200.00
24356,2017-04-13,1073255,192141.25,129000,3.0,2.0,1203.0,153617.0,96,3,2008,4.0,3.0,116364.00
24402,2017-04-12,1075402,230464.29,161700,2.0,2.0,1005.0,164016.0,33,32,2016,5.0,1.0,159000.00
24439,2017-04-11,1073519,241034.55,180537,1.0,1.0,832.0,269231.0,53,25,2014,3.0,4.0,209800.00
24516,2017-04-10,1058064,241917.26,90081,1.0,1.0,760.0,116535.0,83,47,2015,4.0,1.0,100000.00
24530,2017-04-10,1075388,99476.23,139050,3.0,2.0,1417.0,172730.0,83,83,2016,5.0,1.0,100209.03
24537,2017-04-07,1072447,147096.19,110484,1.0,1.0,922.0,128278.0,38,9,2013,9.0,1.0,127800.00
24557,2017-04-07,1071132,206320.32,165838,1.0,1.0,741.0,454000.0,38,19,2015,13.0,1.0,207784.35
24572,2017-04-06,1073112,356090.96,131019,1.0,1.0,609.0,163227.0,78,25,2015,3.0,1.0,150800.00
24585,2017-04-06,1072758,140643.58,89000,1.0,1.0,597.0,103557.0,78,29,2016,9.0,1.0,76000.00
24597,2017-04-06,1057055,531596.47,304000,3.0,2.0,1628.0,466579.0,78,4,2012,2.0,1.0,379900.00
24601,2017-04-06,1072408,255200.99,190533,1.0,1.0,893.0,266257.0,78,27,2016,4.0,1.0,215000.00
24642,2017-04-05,1072385,159713.88,120000,2.0,2.0,896.0,139149.0,52,2,2008,6.0,1.0,120400.00
24645,2017-04-05,1072524,90816.48,619565,4.0,3.0,2620.0,876875.0,52,42,2016,5.0,2.0,100873.00
24721,2017-04-03,1071146,238810.99,88458,1.0,1.0,635.0,115382.0,40,39,2016,2.0,1.0,237791.02
24729,2017-03-31,1056498,168102.81,122364,2.0,2.0,1113.0,235500.0,23,14,2015,6.0,1.0,129000.00
24795,2017-03-29,1071130,295918.44,188150,2.0,2.0,942.0,323336.0,49,38,2016,8.0,1.0,283500.00
24798,2017-03-29,1070919,189180.83,140000,2.0,2.0,870.0,161160.0,49,12,2012,6.0,1.0,135000.00
24803,2017-03-29,1071153,191670.7,107000,1.0,1.0,703.0,124654.0,49,45,2016,2.0,1.0,137377.09
24837,2017-03-28,1070177,38913.89,106080,2.0,1.0,870.0,100757.0,43,36,2016,2.0,1.0,38913.89
24841,2017-03-28,1069755,41510.27,101520,1.0,1.0,647.0,238500.0,43,22,2015,3.0,2.0,41510.27
24842,2017-03-28,1070041,132137.58,105000,1.0,1.0,887.0,128846.0,43,25,2015,6.0,2.0,96000.00
24849,2017-03-28,1069897,372574.24,171000,2.0,1.0,818.0,200563.0,43,40,2016,4.0,1.0,375009.28
24948,2017-03-22,1069490,186132.93,194000,3.0,2.0,1120.0,227455.0,85,82,2016,3.0,1.0,189326.00
24969,2017-03-22,1071651,143581.91,116550,1.0,1.0,1125.0,128777.0,85,73,2016,6.0,1.0,144403.04
25010,2017-03-22,1068904,239130.52,116200,2.0,2.0,1025.0,134448.0,85,69,2016,3.0,1.0,83000.00
25021,2017-03-22,1068922,245886.39,206430,1.0,2.0,696.0,246835.0,85,4,2010,7.0,3.0,298856.07
25089,2017-03-20,1047682,275372.13,140004,2.0,2.0,950.0,128721.0,69,25,2014,18.0,1.0,126000.00
25122,2017-03-20,1064666,273710.68,106080,2.0,2.0,870.0,149600.0,69,50,2016,3.0,3.0,96050.00
