,Date,Auction ID,Final Judgment,Assessed Value,Beds,Bath,Living Area,Lot Size,ZEstimate,Day Count,Place in Line,Court Year,Association Binary,Defendant Count,Previous Auctions,Sold Amount
10786,2018-10-17,1174236,565223.89,539307,4.0,3.0,2241.0,10630.0,526100.0,70,44,2017,1.0,8.0,1.0,400100.0
10787,2018-10-17,1169711,1811529.93,1686601,5.0,4.0,3048.0,10980.0,1328382.0,70,7,2013,0.0,7.0,6.0,600300.0
10809,2018-10-17,1174394,392201.43,151001,3.0,2.0,1235.0,1763.0,187035.0,70,25,2016,1.0,6.0,1.0,145200.0
10812,2018-10-17,1172448,526246.94,267000,3.0,2.0,1838.0,1495.0,339971.0,70,48,2017,1.0,7.0,1.0,255300.0
10815,2018-10-17,1172701,211724.34,141205,3.0,2.0,1191.0,3486.0,195631.0,70,52,2017,1.0,2.5,1.0,185100.0
10831,2018-10-16,1172179,232994.26,179749,4.0,2.0,1762.0,3890.0,247615.0,79,71,2018,1.0,8.0,1.0,206200.0
10834,2018-10-16,1171340,252780.78,195696,3.0,2.0,1305.0,7950.0,260938.0,79,48,2016,0.0,4.0,3.0,100.0
10838,2018-10-16,1171535,402942.87,325715,3.0,2.0,1669.0,16048.0,484107.0,79,40,2016,0.0,10.0,4.0,325800.0
10847,2018-10-16,1171608,320297.66,189343,3.0,2.0,1412.0,10203.2,224965.0,79,1,2007,0.0,5.0,5.0,168200.0
10849,2018-10-16,1173999,273191.6,122620,2.0,1.0,1299.0,4030.0,293996.0,79,78,2018,1.0,3.0,1.0,20100.0
10851,2018-10-16,1172177,286389.34,193440,4.0,2.0,1656.0,7875.0,245875.0,79,79,2018,0.0,2.0,1.0,100.0
10852,2018-10-16,1172096,411850.14,191519,4.0,2.0,1928.0,4186.0,258356.0,79,60,2017,1.0,2.0,1.0,100.0
10854,2018-10-16,1174575,356376.68,210008,2.0,2.0,1110.0,5569.0,275338.0,79,36,2016,0.0,4.0,1.0,205100.0
10857,2018-10-16,1171666,565606.75,193590,3.0,2.0,1472.0,3354.0,316045.0,79,42,2016,0.0,2.0,1.0,260100.0
10874,2018-10-16,1172171,284736.04,190212,4.0,2.0,1378.0,7650.0,280534.0,79,76,2018,0.0,19.0,1.0,219100.0
10878,2018-10-16,1171907,1709382.26,564577,4.0,4.0,4356.0,17748.0,1201732.0,79,66,2017,0.0,1.0,1.0,600100.0
10896,2018-10-16,1171667,248726.58,193531,3.0,2.0,1104.0,8025.0,265692.0,79,65,2017,1.0,21.0,1.0,100.0
10901,2018-10-15,1171176,300761.91,165000,3.0,2.0,1679.0,1740.0,195310.0,97,63,2017,1.0,4.0,1.0,170100.0
10902,2018-10-15,1170968,363554.46,306788,2.0,1.0,1542.0,6448.0,353206.0,97,6,2010,0.0,25.0,1.0,270200.0
10908,2018-10-15,1159335,609761.38,288752,0.0,0.0,3680.0,5000.0,677221.0,97,23,2014,0.0,5.0,1.0,500100.0
10911,2018-10-15,1169842,280317.72,211415,4.0,3.0,1594.0,8250.0,297538.0,97,37,2016,0.0,1.0,1.0,30100.0
10912,2018-10-15,1173569,318197.43,281756,4.0,2.0,3364.0,17360.0,247000.0,97,93,2018,0.0,4.0,1.0,292100.0
10917,2018-10-15,1173657,402688.02,265000,3.0,2.0,1890.0,2678.0,325936.0,97,76,2017,1.0,6.0,1.0,290100.0
10923,2018-10-15,1170519,189326.92,171720,3.0,2.0,1260.0,8720.0,215000.0,97,49,2016,0.0,3.0,9.0,200100.0
10924,2018-10-15,1172477,716157.36,279555,3.0,2.0,1760.0,7518.0,352258.0,97,70,2017,0.0,5.0,3.0,300100.0
10925,2018-10-15,1165114,217639.59,143299,3.0,1.0,1477.0,5000.0,196728.0,97,84,2017,0.0,5.0,1.0,140100.0
10930,2018-10-15,1170553,639885.61,370772,3.0,2.0,2210.0,2902.0,476511.0,97,2,2008,0.0,4.0,5.0,420100.0
10931,2018-10-15,1170522,400572.11,297712,3.0,2.0,2479.0,8475.0,295193.0,97,18,2014,0.0,4.0,1.0,269100.0
10938,2018-10-15,1173408,768011.95,370460,4.0,2.0,2057.0,9238.53,459160.0,97,78,2017,1.0,9.0,1.0,369100.0
10942,2018-10-15,1159487,353410.21,191515,3.0,2.0,1681.0,5535.0,247511.0,97,26,2014,1.0,7.0,1.0,200100.0
10947,2018-10-15,1172430,419900.66,269409,3.0,2.0,1487.0,6950.0,354953.0,97,73,2017,1.0,1.0,3.0,266200.0
10948,2018-10-15,1168904,366865.69,305922,4.0,2.0,1458.0,7800.0,334041.0,97,31,2015,0.0,4.0,8.0,225200.0
10959,2018-10-15,1171180,321239.12,180000,3.0,2.0,1308.0,2412.0,174693.0,97,83,2017,1.0,12.0,1.0,179500.0
10972,2018-10-15,1172061,1321687.87,861448,5.0,4.0,6327.0,21570.0,1130455.0,97,79,2017,1.0,6.0,3.0,850100.0
10978,2018-10-15,1173645,156836.9,180879,3.0,1.0,1693.0,7390.5,248245.0,97,81,2017,0.0,10.0,1.0,153000.0
10979,2018-10-15,1163205,161175.75,175858,2.0,1.0,1122.0,8256.0,240069.0,97,12,2013,0.0,2.0,5.0,5100.0
10980,2018-10-15,1171171,786991.09,670421,3.0,3.0,2317.0,6300.0,852334.0,97,39,2016,0.0,2.0,1.0,100100.0
10988,2018-10-15,1163126,573078.3,189824,3.0,2.0,1767.0,8507.0,200000.0,97,71,2017,0.0,4.0,2.0,215600.0
10990,2018-10-10,1167457,400428.9,332581,3.0,2.0,1958.0,7350.0,435110.0,70,49,2017,0.0,6.0,2.0,370300.0
10991,2018-10-10,1174517,750685.56,434423,3.0,2.0,1335.0,5250.0,427000.0,70,28,2016,1.0,3.0,7.0,541100.0
10992,2018-10-10,1163540,412384.75,246322,2.0,1.0,1632.0,8832.0,324870.0,70,59,2017,0.0,3.0,1.0,200100.0
10999,2018-10-10,1169159,434461.69,195375,4.0,2.0,2192.0,7950.0,267764.0,70,44,2016,1.0,6.0,1.0,192200.0
11005,2018-10-10,1168784,873695.38,261814,2.0,1.0,1632.0,7500.0,641297.0,70,23,2015,0.0,3.0,5.0,400100.0
11008,2018-10-10,1172050,454787.85,270338,2.0,2.0,1755.0,6250.0,324558.0,70,4,2011,1.0,1.0,4.0,400100.0
11011,2018-10-10,1168889,785239.2,514066,4.0,2.0,2580.0,6136.0,637270.0,70,18,2015,1.0,6.0,2.0,500100.0
11015,2018-10-10,1168951,390179.76,273035,3.0,2.0,1498.0,7500.0,352529.0,70,2,2010,0.0,4.0,1.0,297500.0
11019,2018-10-10,1163773,418293.71,322970,4.0,3.0,2574.0,6765.0,414684.0,70,57,2017,1.0,6.0,1.0,400100.0
11031,2018-10-10,1164807,374062.43,366000,4.0,2.0,2081.0,7875.0,447627.0,70,22,2015,1.0,7.0,2.0,358700.0
11041,2018-10-10,1173271,370788.8,168903,4.0,2.0,2321.0,8591.0,439546.0,70,26,2015,0.0,4.0,3.0,360100.0
11047,2018-10-10,1162866,396692.3,225233,3.0,2.0,1829.0,6682.0,284932.0,70,38,2016,1.0,3.0,2.0,248000.0
11052,2018-10-09,1171358,328824.54,236000,4.0,2.0,1780.0,1575.0,310600.0,70,35,2016,1.0,5.0,3.0,235300.0
11058,2018-10-09,1170207,265378.9,189000,3.0,2.0,1220.0,1664.0,239078.0,70,5,2010,1.0,3.0,2.0,182200.0
11059,2018-10-09,1169897,490329.51,233036,3.0,2.0,1394.0,4120.0,270523.0,70,60,2017,1.0,10.0,1.0,500.0
11077,2018-10-09,1170190,234496.61,280241,4.0,3.0,2372.0,8849.0,315176.0,70,23,2016,0.0,3.0,9.0,230200.0
11087,2018-10-09,1169834,198636.0,89382,4.0,3.0,1887.0,7855.0,241479.0,70,24,2016,0.0,3.0,2.0,173800.0
11093,2018-10-09,1170622,582703.6,351515,6.0,4.0,3447.0,10400.0,422178.0,70,4,2009,0.0,1.0,7.0,250800.0
11098,2018-10-09,1158715,391905.94,299134,4.0,3.0,2627.0,6666.0,383064.0,70,67,2018,1.0,5.0,1.0,50100.0
11105,2018-10-09,1169764,230301.87,213827,2.0,1.0,1100.0,9600.0,251200.0,70,11,2013,0.0,1.0,2.0,153800.0
11106,2018-10-09,1158832,293927.76,253305,3.0,2.0,1679.0,10725.0,144000.0,70,55,2017,0.0,8.0,1.0,3300.0
11118,2018-10-03,1169745,395951.66,329290,3.0,2.0,2146.0,4950.0,373198.0,76,75,2018,0.0,3.0,1.0,340100.0
11123,2018-10-03,1169756,446804.72,258000,3.0,2.0,1571.0,1474.0,331099.0,76,39,2017,1.0,11.0,1.0,280100.0
11136,2018-10-03,1169160,203961.23,222173,4.0,2.0,1762.0,7965.0,216099.0,76,67,2018,0.0,2.0,1.0,163000.0
11137,2018-10-03,1162150,561122.58,289990,4.0,2.0,1916.0,10120.0,362461.0,76,36,2017,1.0,5.0,2.0,500100.0
11138,2018-10-03,1168401,309689.65,200060,2.0,1.0,1049.0,4880.0,331507.0,76,27,2016,0.0,3.0,9.0,231400.0
11142,2018-10-03,1169947,235175.16,183500,3.0,2.0,1302.0,3528.0,242465.0,76,74,2018,1.0,5.0,1.0,20100.0
11145,2018-10-03,1169946,649059.78,508084,4.0,3.0,2376.0,7975.0,641973.0,76,53,2017,1.0,6.0,1.0,125400.0
11156,2018-10-03,1168931,307512.1,299625,3.0,1.0,1912.0,7500.0,374348.0,76,10,2012,0.0,3.0,6.0,10100.0
11161,2018-10-03,1171346,216554.52,181000,2.0,2.0,991.0,2262.0,222327.0,76,46,2017,1.0,7.0,2.0,160400.0
11164,2018-10-03,1161596,678114.17,394199,4.0,4.0,2964.0,5775.0,453229.0,76,50,2017,1.0,5.5,2.0,391500.0
11172,2018-10-03,1171304,205379.56,194342,2.0,2.0,1190.0,5900.0,270081.0,76,12,2013,0.0,4.0,7.0,191500.0
11177,2018-10-03,1169122,350799.42,240644,3.0,1.0,1656.0,7500.0,283837.0,76,47,2017,1.0,2.0,1.0,206200.0
11180,2018-10-03,1161602,361743.65,290068,3.0,2.0,1703.0,8500.0,346812.0,76,43,2017,0.0,5.0,3.0,304600.0
11191,2018-10-02,1166375,365759.16,203576,3.0,2.0,1365.0,5000.0,265666.0,72,36,2016,0.0,2.0,3.0,210100.0
11200,2018-10-02,1168888,222347.54,202480,3.0,2.0,1629.0,8096.0,260283.0,72,5,2010,1.0,36.0,3.0,195100.0
11201,2018-10-02,1169739,633391.15,209262,3.0,2.0,1264.0,6027.0,259081.0,72,67,2017,0.0,5.0,1.0,187800.0
11228,2018-10-02,1166128,273547.13,225080,4.0,3.0,1788.0,5023.0,310993.0,72,19,2014,1.0,4.0,4.0,232600.0
11231,2018-10-02,1167394,376778.28,199538,3.0,2.0,1412.0,2700.0,249975.0,72,25,2015,1.0,2.0,1.0,225100.0
11237,2018-10-02,1169445,633977.24,511293,3.0,2.0,2538.0,6013.0,738038.0,72,46,2016,1.0,5.0,1.0,395100.0
11245,2018-10-02,1169811,400010.68,284000,4.0,2.0,1989.0,1800.0,336578.0,72,64,2017,1.0,6.0,1.0,21100.0
11253,2018-10-01,1171174,312869.99,231004,3.0,1.0,1276.0,7500.0,261646.0,64,51,2017,1.0,9.0,1.0,300.0
11257,2018-10-01,1168632,609287.2,227000,3.0,2.0,1602.0,1430.0,290912.0,64,18,2015,1.0,6.0,1.0,100.0
11278,2018-10-01,1161172,575284.18,344159,4.0,3.0,2054.0,9064.0,330699.0,64,17,2015,0.0,9.0,5.0,15100.0
11282,2018-10-01,1167923,434044.84,211303,7.0,5.0,2160.0,7200.0,258482.0,64,50,2017,0.0,12.0,1.0,175100.0
11292,2018-10-01,1166150,410188.16,284014,3.0,2.0,1872.0,8720.0,327498.0,64,15,2015,0.0,6.0,5.0,240300.0
11297,2018-10-01,1161897,834514.54,506068,3.0,2.0,1848.0,8250.0,622634.0,64,2,2010,0.0,3.0,1.0,467600.0
11303,2018-10-01,1157570,358650.41,303353,3.0,2.0,1596.0,7871.0,389628.0,64,28,2016,1.0,5.0,1.0,300100.0
11311,2018-09-26,1165009,248356.55,46127,3.0,1.0,1368.0,5500.0,202245.0,113,80,2017,1.0,4.0,4.0,55200.0
11320,2018-09-26,1167966,210659.66,150000,3.0,2.0,1260.0,2940.0,142184.0,113,97,2017,1.0,4.0,1.0,30100.0
11321,2018-09-26,1166754,46201.75,165991,3.0,1.0,2241.0,1.0,262979.0,113,23,2014,0.0,3.0,11.0,45100.0
11323,2018-09-26,1167322,486536.47,282000,4.0,2.0,1894.0,1516.0,332240.0,113,95,2017,1.0,8.0,1.0,65100.0
11327,2018-09-26,1167395,487508.47,249444,4.0,4.0,2297.0,6000.0,294000.0,113,60,2016,1.0,5.0,1.0,465100.0
11330,2018-09-26,1167691,470703.34,346847,4.0,2.0,3115.0,4227.0,464581.0,113,86,2017,1.0,4.0,1.0,369100.0
11332,2018-09-26,1166885,463398.46,220000,3.0,2.0,1674.0,2812.0,297524.0,113,20,2014,1.0,6.0,3.0,230200.0
11338,2018-09-26,1166755,947895.53,388239,5.0,3.0,2921.0,5650.0,669263.0,113,65,2017,0.0,10.0,2.0,440300.0
11348,2018-09-26,1166539,335975.7,226404,3.0,2.0,1410.0,2700.0,288454.0,113,68,2017,1.0,11.0,1.0,200100.0
11368,2018-09-26,1165702,79432.27,59044,1.0,1.0,424.0,958.0,408700.0,113,30,2015,0.0,4.0,5.0,80100.0
11370,2018-09-26,1152045,699056.92,316328,3.0,2.0,1735.0,5747.0,405375.0,113,31,2015,1.0,7.0,1.0,291100.0
11371,2018-09-26,1165489,225190.42,156910,3.0,2.0,1048.0,7100.0,220153.0,113,74,2017,1.0,2.0,3.0,230100.0
11381,2018-09-26,1167294,322060.26,282000,4.0,2.0,1793.0,1898.0,494796.0,113,111,2018,1.0,3.0,1.0,100.0
11385,2018-09-26,1167292,636849.56,292375,3.0,2.0,1878.0,4708.0,384952.0,113,11,2012,1.0,7.0,5.0,301200.0
11398,2018-09-26,1167393,293363.07,218290,3.0,2.0,1470.0,7875.0,268172.0,113,25,2014,0.0,9.0,1.0,210100.0
11399,2018-09-26,1165015,1444739.39,1040260,3.0,3.0,4278.0,15340.0,916976.0,113,46,2016,1.0,7.0,7.0,850100.0
11420,2018-09-25,1165198,252211.71,249199,3.0,2.0,2035.0,7500.0,274400.0,34,6,2013,0.0,5.0,3.0,235300.0
11441,2018-09-24,1156804,348366.6,243548,3.0,2.0,1068.0,3968.0,314139.0,51,43,2017,1.0,3.0,1.0,100.0
11448,2018-09-24,1156599,592968.91,282222,6.0,3.0,2727.0,6575.0,317097.0,51,18,2015,1.0,9.0,1.0,275700.0
11452,2018-09-24,1156806,392537.1,54501,3.0,2.0,1500.0,9900.0,169900.0,51,47,2017,0.0,2.0,1.0,173600.0
11472,2018-09-24,1161274,410001.21,259263,4.0,2.0,1908.0,6089.0,373917.0,51,24,2016,0.0,3.5,1.0,320300.0
11476,2018-09-24,1159416,432517.96,195000,3.0,2.0,1910.0,2500.0,258769.0,51,6,2012,1.0,6.0,1.0,230200.0
11484,2018-09-24,1164400,374851.0,423249,4.0,2.0,2178.0,5457.0,497140.0,51,13,2014,1.0,3.0,6.0,334800.0
11495,2018-09-18,1170213,330062.92,234949,3.0,1.0,1995.0,8979.0,269636.0,78,74,2017,0.0,4.0,1.0,100.0
11504,2018-09-18,1168397,1035583.11,421767,4.0,3.0,4891.0,32234.4,1017068.0,78,72,2017,0.0,6.0,2.0,325800.0
11505,2018-09-18,1166008,224958.82,155030,3.0,2.0,1518.0,2175.0,175825.0,78,7,2012,1.0,5.0,1.0,142900.0
11512,2018-09-18,1166031,497631.79,213188,2.0,1.0,1246.0,5350.0,328286.0,78,78,2018,0.0,2.0,1.0,200100.0
11521,2018-09-18,1165965,244308.72,181963,3.0,2.0,1323.0,6250.0,289100.0,78,60,2017,0.0,7.0,1.0,222100.0
11523,2018-09-18,1155984,191278.1,157154,3.0,2.0,1521.0,5500.0,242133.0,78,53,2017,1.0,7.0,1.0,168100.0
11528,2018-09-18,1156106,488792.95,290000,3.0,2.0,2007.0,2946.0,375307.0,78,11,2013,1.0,4.0,1.0,307300.0
11533,2018-09-18,1168374,518057.86,247898,4.0,2.0,1716.0,7378.0,314097.0,78,42,2016,0.0,9.0,5.0,266600.0
11542,2018-09-18,1169443,330953.63,337976,4.0,4.0,2094.0,8250.0,345987.0,78,54,2017,0.0,3.0,1.0,325100.0
11544,2018-09-18,1155986,251431.4,216707,3.0,2.0,1248.0,10640.0,256122.0,78,65,2017,0.0,8.0,1.0,184200.0
11561,2018-09-17,1155010,363396.25,283904,3.0,1.0,1175.0,9750.0,343259.0,58,52,2017,0.0,3.0,1.0,296100.0
11577,2018-09-17,1162827,455794.24,331971,3.0,1.0,2242.0,7500.0,405541.0,58,34,2016,0.0,2.0,2.0,300100.0
11582,2018-09-17,1155513,475471.56,359850,4.0,3.0,2136.0,7686.0,430612.0,58,26,2016,0.0,2.0,1.0,100.0
11592,2018-09-17,1164841,223965.79,170211,2.0,1.0,1016.0,9294.0,228959.0,58,22,2016,0.0,5.0,1.0,161900.0
11596,2018-09-17,1164846,312390.86,78164,2.0,1.0,858.0,2625.0,145310.0,58,43,2017,1.0,6.0,1.0,15100.0
11598,2018-09-17,1168122,543856.24,265288,3.0,2.0,1507.0,4372.0,413035.0,58,38,2017,0.0,3.0,5.0,300100.0
11603,2018-09-17,1155286,432233.69,306860,3.0,2.0,1955.0,3245.0,362862.0,58,42,2017,1.0,7.0,1.0,281000.0
11604,2018-09-17,1164847,348688.99,171412,3.0,2.0,1157.0,5033.0,245045.0,58,55,2017,0.0,2.0,1.0,352539.98
11609,2018-09-12,1162142,944908.89,336648,3.0,2.0,2300.0,8000.0,426850.0,70,25,2015,0.0,3.0,4.0,800100.0
11619,2018-09-12,1167672,206879.33,224459,3.0,1.0,1516.0,8445.0,238820.0,70,44,2017,0.0,3.0,3.0,141100.0
11629,2018-09-12,1165199,234140.58,274651,6.0,3.0,2096.0,10000.0,298165.0,70,22,2015,0.0,3.0,7.0,227200.0
11631,2018-09-12,1168947,444545.16,303917,4.0,3.0,2537.0,5919.0,412973.0,70,17,2015,0.0,3.0,2.0,326200.0
11639,2018-09-12,1162141,462482.88,259793,4.0,2.0,1977.0,9600.0,316260.0,70,47,2017,1.0,5.0,3.0,800.0
11653,2018-09-12,1153393,700527.98,365591,4.0,2.0,2314.0,16303.0,541397.0,70,14,2014,0.0,3.0,4.0,320100.0
11655,2018-09-12,1153390,222200.72,156256,4.0,2.0,1539.0,7950.0,237796.0,70,43,2017,0.0,3.0,5.0,200100.0
11659,2018-09-12,1167676,581990.07,221607,3.0,2.0,1765.0,8775.0,340403.0,70,58,2017,0.0,4.0,2.0,201200.0
11663,2018-09-12,1165773,2390551.66,2801000,0.0,0.0,1861.0,7000.0,615472.0,70,69,2018,0.0,2.0,3.0,77800.0
11666,2018-09-12,1167673,496511.6,258874,3.0,2.0,1512.0,5000.0,356340.0,70,18,2015,1.0,4.0,5.0,305800.0
11668,2018-09-12,1165249,339756.06,154050,2.0,1.0,1527.0,8475.0,349404.0,70,15,2014,0.0,1.0,6.0,300100.0
11671,2018-09-12,1154174,324518.53,241266,2.0,1.0,1122.0,7500.0,331210.0,70,23,2015,0.0,1.0,1.0,231100.0
11672,2018-09-11,1164785,397574.05,263769,3.0,2.0,2138.0,7500.0,324051.0,91,28,2015,0.0,2.0,3.0,230000.0
11675,2018-09-11,1163716,194162.58,121176,2.0,1.0,814.0,6950.0,152180.0,91,27,2015,0.0,3.0,4.0,195100.0
11686,2018-09-11,1154421,573028.62,309558,3.0,2.0,1657.0,7875.0,390039.0,91,23,2015,0.0,19.0,6.0,350100.0
11693,2018-09-11,1164781,735146.83,393205,4.0,3.0,2606.0,8610.0,471553.0,91,9,2013,1.0,7.0,3.0,365500.0
11697,2018-09-11,1164103,398439.65,317836,3.0,2.0,1225.0,4716.0,331741.0,91,40,2016,1.0,6.0,1.0,280100.0
11701,2018-09-11,1167947,422696.9,307018,3.0,2.0,2170.0,6750.0,348841.0,91,81,2017,0.0,2.0,1.0,285300.0
11702,2018-09-11,1164798,1297710.97,705458,2.0,2.0,2084.0,9331.1,1037655.0,91,10,2013,1.0,12.0,2.0,740100.0
11705,2018-09-11,1163719,329089.27,173000,3.0,2.0,1459.0,2800.0,211433.0,91,76,2017,1.0,6.0,1.0,164600.0
11706,2018-09-11,1163769,198786.33,61323,2.0,1.0,840.0,5000.0,153625.0,91,51,2016,0.0,3.0,1.0,167800.0
11707,2018-09-11,1164820,415631.13,343961,4.0,3.0,2272.0,6224.0,480994.0,91,36,2016,0.0,4.5,4.0,430100.0
11712,2018-09-11,1163751,137236.4,141625,3.0,2.0,1120.0,2610.0,179800.0,91,62,2017,1.0,3.0,1.0,137100.0
11714,2018-09-11,1159136,526972.97,293159,2.0,1.0,1612.0,7930.0,305837.0,91,43,2016,1.0,2.0,2.0,279100.0
11716,2018-09-11,1167920,399159.32,192988,4.0,2.0,1762.0,3600.0,249776.0,91,85,2017,1.0,6.0,1.0,186600.0
11720,2018-09-11,1164999,503541.28,390435,4.0,2.0,1800.0,13000.0,398155.0,91,15,2014,0.0,12.0,4.0,400100.0
11733,2018-09-11,1163322,800964.38,370060,4.0,2.0,2340.0,9296.16,481709.0,91,16,2014,1.0,5.0,3.0,490100.0
11742,2018-09-11,1165484,472691.25,255332,3.0,2.0,1755.0,12000.0,345577.0,91,68,2017,0.0,3.0,1.0,167800.0
11760,2018-09-05,1164537,347507.49,291214,4.0,2.0,2557.0,5922.0,340789.0,52,16,2014,1.0,3.0,1.0,257500.0
11768,2018-09-05,1161637,468615.47,266517,3.0,2.0,1080.0,8800.0,297571.0,52,37,2016,1.0,5.0,4.0,246800.0
11776,2018-09-05,1161401,912011.72,381081,4.0,3.0,2508.0,7600.0,458858.0,52,26,2016,1.0,14.0,5.0,366300.0
11785,2018-09-05,1164315,253848.3,179040,3.0,2.0,1681.0,6994.0,273628.0,52,22,2015,0.0,7.0,2.0,227100.0
11789,2018-09-05,1143626,1128825.83,406299,3.0,2.0,2287.0,16303.0,542001.0,52,13,2014,1.0,5.0,1.0,327800.0
11793,2018-09-05,1157680,818900.14,375741,4.0,3.0,2878.0,5529.0,492484.0,52,48,2017,0.0,4.0,3.0,178400.0
11819,2018-09-04,1158680,338897.75,108000,3.0,2.0,1518.0,1383.0,164900.0,35,19,2016,1.0,6.0,1.0,126100.0
11843,2018-08-29,1165725,461693.99,410001,4.0,3.0,2468.0,1469.0,539183.0,46,46,2018,0.0,1.0,1.0,100.0
11848,2018-08-29,1165084,291583.33,225340,3.0,2.0,1221.0,3635.0,256111.0,46,35,2017,1.0,4.0,1.0,235200.0
11850,2018-08-29,1164391,663988.96,466219,3.0,2.0,1916.0,6343.75,761554.0,46,33,2017,0.0,8.0,1.0,400100.0
11863,2018-08-29,1157117,263700.47,76075,6.0,3.0,2517.0,7250.0,313454.0,46,31,2017,0.0,2.0,1.0,183100.0
11865,2018-08-29,1165730,404436.41,233857,4.0,2.0,1820.0,5500.0,290582.0,46,14,2015,1.0,3.0,4.0,250100.0
11882,2018-08-28,1166376,322397.65,102830,4.0,2.0,2058.0,5501.0,294255.0,92,21,2015,1.0,7.0,1.0,228600.0
11893,2018-08-28,1164775,482565.08,276222,5.0,3.0,2420.0,8800.0,333095.0,92,6,2010,0.0,5.0,1.0,230100.0
11905,2018-08-28,1163900,308932.5,289580,4.0,2.0,1954.0,5500.0,346795.0,92,14,2013,1.0,11.0,2.0,266800.0
11909,2018-08-28,1163881,371740.67,192386,3.0,1.0,1185.0,8743.94,209329.0,92,23,2015,0.0,10.0,2.0,155100.0
11916,2018-08-28,1163422,427383.95,376058,3.0,2.0,1960.0,6268.64,477584.0,92,7,2011,0.0,9.0,3.0,294900.0
11918,2018-08-28,1164830,531029.65,276699,4.0,4.0,8707.0,109771.2,650264.0,92,53,2016,0.0,8.0,1.0,373600.0
11925,2018-08-28,1167391,343019.23,259169,3.0,2.0,2187.0,3150.0,369777.0,92,31,2015,1.0,7.0,2.0,320700.0
11927,2018-08-28,1163898,980348.78,753067,5.0,4.0,3568.0,16609.0,1008810.0,92,30,2015,1.0,2.5,2.0,708300.0
11934,2018-08-28,1164105,363648.76,190000,3.0,2.0,1115.0,1706.0,228260.0,92,63,2017,1.0,3.0,1.0,223200.0
11938,2018-08-28,1163880,408879.48,269131,4.0,2.0,1828.0,3760.0,334646.0,92,1,2009,0.0,3.0,5.0,253100.0
11941,2018-08-28,1163920,704993.41,563460,4.0,3.0,2354.0,22899.0,740190.0,92,13,2013,1.0,2.0,4.0,462200.0
11947,2018-08-28,1164233,425399.69,427038,4.0,4.0,5046.0,72527.4,553312.0,92,88,2018,0.0,3.0,2.0,250100.0
11950,2018-08-28,1165699,347017.81,259111,5.0,3.0,2524.0,4500.0,412548.0,92,90,2018,1.0,5.5,1.0,100.0
11952,2018-08-28,1167699,428280.81,226904,4.0,3.0,2627.0,7483.0,287821.0,92,55,2017,1.0,6.0,2.0,201100.0
11955,2018-08-28,1165245,370081.93,166703,2.0,1.0,1745.0,6840.0,267183.0,92,68,2017,0.0,2.0,1.0,205100.0
11963,2018-08-28,1165048,390342.27,262645,4.0,3.0,1939.0,4664.0,354766.0,92,26,2015,1.0,7.0,1.0,312700.0
11969,2018-08-27,1160810,343671.01,227289,5.0,3.0,2170.0,3600.0,270590.0,80,8,2013,1.0,14.0,1.0,191700.0
12023,2018-08-27,1150908,267002.88,213500,3.0,2.0,1061.0,2426.0,247423.0,80,71,2017,1.0,4.0,1.0,218200.0
12032,2018-08-27,1160575,399333.47,183240,4.0,2.0,2080.0,6250.0,320000.0,80,16,2014,0.0,5.0,3.0,222000.0
12040,2018-08-22,1160130,318762.64,261496,3.0,1.0,1896.0,7500.0,278477.0,52,12,2015,0.0,3.0,2.0,213700.0
12042,2018-08-22,1163497,694664.34,766557,5.0,5.0,6174.0,14742.0,903565.0,52,15,2015,1.0,7.0,2.0,325700.0
12050,2018-08-22,1159724,510315.03,252858,4.0,2.0,2046.0,7502.0,365543.0,52,33,2016,1.0,7.0,2.0,299100.0
12059,2018-08-22,1159715,384019.85,257860,3.0,2.0,1658.0,3600.0,336438.0,52,9,2015,1.0,4.0,3.0,275600.0
12075,2018-08-22,1159429,203895.78,168068,3.0,1.0,1025.0,7020.0,193697.0,52,45,2017,0.0,1.0,4.0,175100.0
12077,2018-08-22,1159725,496760.27,231650,3.0,2.0,1335.0,4600.0,310326.0,52,26,2016,0.0,6.0,1.0,247100.0
12082,2018-08-22,1150834,258453.93,206460,3.0,2.0,1258.0,1369.0,240283.0,52,3,2013,1.0,4.0,3.0,186400.0
12090,2018-08-21,1162821,669707.11,334888,4.0,2.0,2212.0,5205.0,404317.0,59,4,2009,0.0,3.0,1.0,365200.0
12096,2018-08-21,1164234,1335523.36,1117617,5.0,5.0,3507.0,10811.85,1804581.0,59,45,2017,0.0,2.0,2.0,11600.0
12097,2018-08-21,1154722,508172.81,420583,4.0,3.0,2212.0,7754.0,582946.0,59,15,2014,0.0,4.0,4.0,508300.0
12103,2018-08-21,1161790,611274.06,829335,4.0,3.0,2098.0,19500.0,876764.0,59,25,2016,0.0,5.0,2.0,555800.0
12109,2018-08-21,1163217,1166955.7,799952,6.0,5.0,4640.0,20603.0,1097211.0,59,27,2016,0.0,11.0,1.0,782300.0
12116,2018-08-21,1162910,152122.32,90000,2.0,2.0,1028.0,2039.0,142747.0,59,30,2016,1.0,4.0,3.0,125100.0
12119,2018-08-21,1164580,336870.74,218805,2.0,1.0,1868.0,7490.0,269508.0,59,24,2016,0.0,5.0,1.0,195900.0
12120,2018-08-21,1161660,269097.85,184200,2.0,1.0,1278.0,1892.0,211714.0,59,33,2017,0.0,6.0,1.0,180200.0
