,Date,Auction ID,Final Judgment,Assessed Value,Beds,Bath,Living Area,Lot Size,ZEstimate,Day Count,Place in Line,Court Year,Association Binary,Defendant Count,Previous Auctions,Sold Amount
10740,2018-10-22,1161271,150662.53,240000,0.0,0.0,1796.0,4000.0,301096.0,80,65,2017,0.0,4.0,1.0,201200.0
10770,2018-10-17,1171819,488038.7,238679,4.0,2.0,1710.0,7735.0,281208.0,70,34,2016,0.0,2.0,1.0,210700.0
10780,2018-10-17,1173128,41956.27,122574,2.0,1.0,1000.0,0.0,391200.0,70,53,2017,1.0,4.0,1.0,181100.0
10784,2018-10-17,1173127,126051.81,100937,1.0,1.0,722.0,0.0,125078.0,70,58,2017,1.0,4.0,1.0,90800.0
10792,2018-10-17,1165008,42537.21,154000,2.0,2.0,1030.0,0.0,175658.0,70,67,2018,1.0,1.0,1.0,42600.0
10795,2018-10-17,1174389,88997.73,141211,2.0,1.0,820.0,8100.0,143897.0,70,46,2017,0.0,1.0,1.0,89600.0
10797,2018-10-17,1173379,29963.46,112500,2.0,2.0,1222.0,0.0,154465.0,70,17,2015,1.0,2.0,3.0,30000.0
10808,2018-10-17,1173265,25787.47,230234,2.0,2.0,968.0,0.0,380484.0,70,61,2018,1.0,1.0,2.0,50100.0
10810,2018-10-17,1172672,505128.17,306813,3.0,3.0,2629.0,5000.0,406848.0,70,65,2018,0.0,5.0,1.0,311300.0
10811,2018-10-17,1176055,473995.97,381466,3.0,2.0,1903.0,7535.0,489188.0,70,12,2014,0.0,5.0,2.0,353600.0
10818,2018-10-17,1173270,388061.37,85526,3.0,2.0,1099.0,0.0,183753.0,70,35,2016,1.0,4.0,3.0,153100.0
10821,2018-10-17,1171820,33541.42,148516,2.0,2.0,1224.0,0.0,172870.0,70,37,2017,1.0,3.0,1.0,33600.0
10822,2018-10-16,1170954,315323.5,300330,4.0,2.0,1518.0,6500.0,358221.0,79,33,2016,1.0,6.0,1.0,263400.0
10828,2018-10-16,1164829,191193.88,234445,2.0,1.0,916.0,6950.0,299893.0,79,44,2016,1.0,8.0,1.0,222200.0
10830,2018-10-16,1172680,9580.43,299979,4.0,2.0,2587.0,5000.0,381025.0,79,70,2018,1.0,1.0,1.0,35200.0
10840,2018-10-16,1171098,195140.17,171719,1.0,1.0,1230.0,7000.0,183507.0,79,24,2015,0.0,10.0,2.0,115500.0
10844,2018-10-16,1171365,17432.05,249000,3.0,2.0,1929.0,1800.0,302837.0,79,14,2012,1.0,2.0,1.0,32400.0
10855,2018-10-16,1172475,40934.43,503521,6.0,5.0,5050.0,9350.0,602500.0,79,13,2012,1.0,2.0,2.0,45100.0
10858,2018-10-16,1174244,240426.13,306850,2.0,2.0,1278.0,0.0,459118.0,79,61,2017,1.0,16.0,1.0,242300.0
10863,2018-10-16,1169889,524407.43,376992,2.0,2.0,1428.0,0.0,549864.0,79,50,2017,1.0,10.0,1.0,400600.0
10865,2018-10-16,1172678,243879.98,228370,3.0,2.0,1766.0,5892.0,291299.0,79,32,2016,1.0,4.0,2.0,230000.0
10881,2018-10-16,1172172,10813.6,96625,0.0,0.0,340.0,0.0,115575.0,79,67,2017,1.0,7.0,1.0,29100.0
10883,2018-10-16,1171656,381113.53,174250,3.0,3.0,1724.0,2122.0,204616.0,79,51,2017,1.0,7.0,2.0,175600.0
10895,2018-10-16,1171780,1225252.78,1415250,3.0,2.0,3504.0,18731.0,1186027.0,79,9,2010,1.0,3.0,6.0,1071500.0
10919,2018-10-15,1168929,381390.86,179778,4.0,2.0,1668.0,4590.0,339319.0,97,34,2016,1.0,6.0,6.0,216100.0
10926,2018-10-15,1171126,12160.57,124020,2.0,2.0,925.0,0.0,152689.0,97,91,2018,1.0,1.0,1.0,30100.0
10929,2018-10-15,1173869,448314.7,131826,0.0,0.0,0.0,14375.0,239189.0,97,80,2017,0.0,3.0,1.0,52700.0
10932,2018-10-15,1170372,15704.9,58579,2.0,2.0,1040.0,0.0,111270.0,97,7,2011,1.0,2.0,3.0,30100.0
10933,2018-10-15,1170216,249141.15,227591,4.0,2.0,1943.0,4902.0,219751.0,97,46,2016,0.0,5.0,5.0,200100.0
10950,2018-10-15,1169876,135499.54,208541,3.0,2.0,1309.0,7500.0,290806.0,97,82,2017,1.0,6.0,1.0,221100.0
10952,2018-10-15,1171323,114974.87,141900,2.0,1.0,1596.0,0.0,179259.0,97,41,2016,1.0,8.0,1.0,116400.0
10953,2018-10-15,1170955,29845.97,44000,1.0,1.0,688.0,0.0,272500.0,97,69,2017,1.0,1.0,2.0,31200.0
10960,2018-10-15,1171100,120468.56,174944,3.0,2.0,750.0,7150.0,184633.0,97,88,2018,0.0,2.0,1.0,123400.0
10966,2018-10-15,1164389,296439.68,236452,3.0,2.0,1369.0,5175.0,296498.0,97,77,2017,1.0,3.0,1.0,240200.0
10973,2018-10-15,1171149,103924.9,68000,2.0,2.0,1012.0,0.0,92989.0,97,89,2018,1.0,5.0,1.0,49400.0
10982,2018-10-15,1170966,425148.84,619359,3.0,2.0,2252.0,10650.0,881527.0,97,97,2018,0.0,4.0,1.0,520100.0
10994,2018-10-10,1167701,270924.44,242103,4.0,2.0,1606.0,10800.0,255073.0,70,32,2016,1.0,2.0,2.0,187800.0
10995,2018-10-10,1168412,220943.42,125927,3.0,1.0,798.0,7452.0,191329.0,70,33,2016,0.0,5.0,4.0,133900.0
11006,2018-10-10,1167698,386604.73,251573,4.0,2.0,1717.0,8400.0,293114.0,70,37,2016,0.0,1.0,1.0,200100.0
11016,2018-10-10,1167458,274626.54,255259,4.0,2.0,1546.0,7500.0,256031.0,70,11,2013,0.0,2.0,4.0,206100.0
11028,2018-10-10,1159353,110970.13,74844,1.0,1.0,947.0,0.0,96853.0,70,7,2013,1.0,3.0,1.0,54100.0
11034,2018-10-10,1168970,316917.03,316791,3.0,2.0,1832.0,8000.0,397036.0,70,46,2016,1.0,5.0,1.0,335000.0
11040,2018-10-10,1167462,190106.36,183274,4.0,3.0,1681.0,0.0,136447.0,70,41,2016,1.0,4.0,3.0,181000.0
11043,2018-10-10,1168636,176786.59,165424,3.0,2.0,1152.0,3750.0,180847.0,70,67,2018,0.0,4.0,1.0,179500.0
11044,2018-10-10,1163695,10084.55,137500,2.0,1.0,909.0,0.0,173318.0,70,68,2018,1.0,2.0,2.0,40600.0
11061,2018-10-09,1171915,222245.76,230171,4.0,3.0,1908.0,8100.0,289545.0,70,19,2015,0.0,6.0,2.0,105100.0
11066,2018-10-09,1170926,28797.32,621090,2.0,2.0,1800.0,0.0,799259.0,70,63,2017,1.0,2.0,1.0,561000.0
11067,2018-10-09,1169880,423527.79,199963,3.0,2.0,1965.0,6565.0,586078.0,70,8,2012,0.0,2.0,7.0,359400.0
11075,2018-10-09,1172977,79761.89,169105,3.0,1.0,1062.0,7500.0,212834.0,70,26,2016,0.0,4.0,1.0,166100.0
11112,2018-10-09,1163905,277528.35,207148,3.0,1.0,1104.0,7612.0,244216.0,70,45,2017,0.0,3.0,1.0,190400.0
11115,2018-10-03,1169131,320624.06,186398,3.0,2.0,1360.0,5500.0,214602.0,76,4,2009,0.0,4.0,1.0,162900.0
11121,2018-10-03,1168923,203747.95,165760,2.0,1.0,1284.0,8241.0,206497.0,76,26,2016,1.0,8.0,2.0,94600.0
11127,2018-10-03,1169710,252723.54,231510,3.0,2.0,1656.0,7400.0,262102.0,76,52,2017,1.0,5.0,1.0,171300.0
11130,2018-10-03,1169741,53139.52,93625,2.0,1.0,1000.0,0.0,110255.0,76,69,2018,1.0,4.0,2.0,55100.0
11135,2018-10-03,1169833,233946.21,279331,4.0,2.0,1404.0,6900.0,325235.0,76,55,2017,0.0,4.0,1.0,220000.0
11140,2018-10-03,1169744,250927.58,188800,0.0,1.0,570.0,0.0,433800.0,76,49,2017,1.0,7.0,1.0,168100.0
11148,2018-10-03,1172054,60487.11,227484,3.0,2.0,1367.0,6697.0,279147.0,76,76,2018,0.0,2.0,1.0,210400.0
11153,2018-10-03,1169892,151265.4,229710,2.0,2.0,924.0,2947.0,283021.0,76,62,2017,0.0,8.0,1.0,210900.0
11158,2018-10-03,1169828,170082.57,181426,2.0,1.0,1164.0,5400.0,232294.0,76,21,2015,0.0,3.0,1.0,160900.0
11166,2018-10-03,1169431,208207.66,158000,2.0,2.0,1197.0,0.0,190128.0,76,14,2013,1.0,3.0,7.0,165100.0
11168,2018-10-03,1169185,560939.36,313486,5.0,3.0,2598.0,7597.0,401150.0,76,44,2017,0.0,6.0,1.0,304000.0
11169,2018-10-03,1168922,274052.51,217000,2.0,2.0,1416.0,1393.0,279485.0,76,34,2016,1.0,8.0,1.0,222800.0
11173,2018-10-03,1169740,491796.95,525453,2.0,2.0,1532.0,0.0,686612.0,76,66,2018,1.0,5.0,1.0,495800.0
11175,2018-10-03,1169955,71595.6,128391,2.0,2.0,1000.0,0.0,164742.0,76,61,2017,1.0,2.0,1.0,126600.0
11176,2018-10-03,1169844,34603.81,140076,1.0,2.0,997.0,0.0,183787.0,76,30,2016,1.0,3.0,1.0,35700.0
11184,2018-10-02,1158705,339032.31,166798,4.0,2.0,1949.0,9153.0,296081.0,72,21,2014,0.0,5.0,1.0,185800.0
11190,2018-10-02,1171110,298296.2,224289,3.0,2.0,2179.0,8925.0,333016.0,72,13,2013,0.0,2.0,4.0,210100.0
11195,2018-10-02,1171895,28685.86,55800,3.0,2.0,959.0,0.0,69979.0,72,72,2018,1.0,1.0,1.0,40400.0
11199,2018-10-02,1166377,184840.39,173202,2.0,2.0,1747.0,7950.0,157800.0,72,27,2015,0.0,5.0,7.0,174300.0
11216,2018-10-02,1167902,192726.94,184229,3.0,1.0,1366.0,7000.0,259886.0,72,42,2016,0.0,5.0,1.0,190100.0
11219,2018-10-02,1169810,412687.84,136133,2.0,1.0,864.0,6156.0,185533.0,72,51,2017,1.0,3.0,1.0,90400.0
11221,2018-10-02,1167396,16836.98,130000,2.0,2.0,965.0,0.0,159610.0,72,52,2017,1.0,1.0,1.0,40100.0
11222,2018-10-02,1167293,7157.57,147000,3.0,2.0,1140.0,4200.0,153712.0,72,60,2017,1.0,3.0,1.0,21600.0
11227,2018-10-02,1169070,1682296.97,1431237,4.0,4.0,3226.0,9325.0,2646827.0,72,65,2017,0.0,2.0,2.0,1561100.0
11234,2018-10-02,1169746,105169.46,165000,0.0,0.0,1100.0,0.0,310600.0,72,69,2018,1.0,5.0,1.0,105200.0
11235,2018-10-02,1172725,847204.97,568446,4.0,3.0,3000.0,10300.0,469500.0,72,7,2010,0.0,4.0,7.0,496100.0
11238,2018-10-02,1171533,228014.07,268133,4.0,3.0,1829.0,5500.0,419322.0,72,34,2016,0.0,16.0,5.0,285100.0
11254,2018-10-01,1171398,157801.32,187787,3.0,2.0,1365.0,7500.0,239600.0,64,46,2017,1.0,4.0,1.0,178600.0
11262,2018-10-01,1166215,491865.2,273124,3.0,2.0,1526.0,4500.0,342988.0,64,5,2013,0.0,1.0,3.0,275200.0
11265,2018-10-01,1172072,240287.27,209831,3.0,2.0,1598.0,7500.0,255706.0,64,16,2015,0.0,5.0,1.0,216300.0
11267,2018-10-01,1168414,443152.2,219724,2.0,1.0,602.0,5400.0,308239.0,64,22,2016,0.0,1.0,1.0,198100.0
11281,2018-10-01,1162106,226196.66,96300,1.0,1.0,550.0,0.0,114091.0,64,48,2017,1.0,18.0,1.0,81800.0
11286,2018-10-01,1172073,179456.75,698600,2.0,2.0,1097.0,0.0,683109.0,64,64,2018,0.0,3.0,2.0,151100.0
11287,2018-10-01,1168791,239230.28,173169,2.0,1.0,1309.0,6000.0,246539.0,64,24,2016,0.0,3.0,1.0,150100.0
11296,2018-10-01,1158679,23623.92,381081,4.0,3.0,2508.0,7600.0,460072.0,64,14,2015,1.0,6.0,1.0,23700.0
11298,2018-10-01,1165981,154911.51,125440,2.0,1.0,948.0,0.0,165032.0,64,26,2016,1.0,2.0,3.0,121100.0
11299,2018-10-01,1172980,160353.22,191000,2.0,2.0,1346.0,0.0,249600.0,64,45,2017,1.0,5.0,1.0,181100.0
11316,2018-09-26,1166538,142124.23,165000,3.0,2.0,1130.0,0.0,198254.0,113,91,2017,1.0,7.0,1.0,154800.0
11328,2018-09-26,1168434,310293.46,129675,3.0,2.0,1038.0,4014.0,153522.0,113,53,2016,1.0,2.0,1.0,121200.0
11339,2018-09-26,1166227,205032.03,319062,3.0,3.0,2663.0,5796.0,409817.0,113,7,2010,1.0,7.0,1.0,290100.0
11343,2018-09-26,1165519,226191.24,467687,2.0,1.0,1239.0,6600.0,535890.0,113,96,2017,0.0,1.0,2.0,389800.0
11344,2018-09-26,1165481,320639.19,220731,5.0,3.0,2191.0,7800.0,240085.0,113,37,2015,0.0,3.0,3.0,210900.0
11346,2018-09-26,1165712,214217.63,154762,4.0,3.0,1508.0,5720.0,240275.0,113,10,2012,0.0,5.0,3.0,199200.0
11350,2018-09-26,1166500,245860.02,182767,3.0,2.0,1265.0,6000.0,225000.0,113,5,2010,1.0,77.0,1.0,180100.0
11360,2018-09-26,1167323,19261.08,80000,1.0,1.0,898.0,0.0,114668.0,113,102,2018,1.0,1.0,3.0,19900.0
11362,2018-09-26,1167465,371398.63,227378,3.0,1.0,1470.0,8250.0,270537.0,113,61,2016,0.0,3.0,1.0,210300.0
11363,2018-09-26,1165492,237777.47,160946,2.0,1.0,986.0,10500.0,243363.0,113,44,2016,1.0,3.0,4.0,168400.0
11374,2018-09-26,1157050,176004.8,99360,2.0,1.0,784.0,0.0,144559.0,113,90,2017,1.0,6.0,1.0,114200.0
11382,2018-09-26,1166235,275230.01,266085,4.0,3.0,2067.0,7875.0,334882.0,113,22,2014,0.0,6.0,5.0,222800.0
11387,2018-09-26,1166155,453171.58,217233,2.0,1.0,1173.0,4056.0,274880.0,113,33,2015,1.0,4.0,1.0,240300.0
11394,2018-09-26,1170953,17997.74,257000,3.0,2.0,1535.0,3200.0,334562.0,113,113,2018,1.0,3.0,1.0,7600.0
11402,2018-09-26,1166564,500297.39,384627,5.0,3.0,2680.0,6000.0,494269.0,113,4,2009,0.0,6.0,2.0,391000.0
11405,2018-09-26,1166156,299962.65,620548,3.0,2.0,3616.0,10800.0,738676.0,113,106,2018,0.0,2.0,1.0,405200.0
11409,2018-09-25,1166143,606425.67,405089,3.0,3.0,2586.0,8757.0,480925.0,34,8,2013,1.0,8.0,4.0,371000.0
11429,2018-09-25,1160604,307963.86,146109,2.0,1.0,776.0,5000.0,140394.0,34,29,2017,0.0,3.0,1.0,117900.0
11430,2018-09-25,1165697,270458.12,154148,3.0,2.0,1692.0,5066.0,311705.0,34,13,2015,1.0,4.0,3.0,260100.0
11447,2018-09-24,1165016,429091.61,320000,2.0,2.0,1212.0,0.0,424416.0,51,20,2015,1.0,11.0,1.0,387100.0
11449,2018-09-24,1159754,343452.41,518190,2.0,2.0,1632.0,5600.0,635112.0,51,16,2014,0.0,2.0,2.0,421500.0
11451,2018-09-24,1150833,186346.69,107200,2.0,2.0,890.0,0.0,155009.0,51,35,2017,1.0,4.0,1.0,122600.0
11455,2018-09-24,1164870,253979.88,154000,3.0,2.0,1252.0,0.0,193766.0,51,3,2009,1.0,11.0,5.0,170100.0
11458,2018-09-24,1156797,214037.89,122529,4.0,2.0,2094.0,5000.0,286668.0,51,34,2017,1.0,8.0,1.0,220600.0
11460,2018-09-24,1156221,67167.48,111550,2.0,2.0,956.0,0.0,123751.0,51,48,2017,1.0,3.0,1.0,100700.0
11461,2018-09-24,1164869,784341.95,645049,4.0,4.0,3120.0,5600.0,1488862.0,51,1,2008,0.0,3.0,3.0,595800.0
11478,2018-09-24,1162099,239621.79,106001,3.0,2.0,1518.0,1282.0,159649.0,51,12,2014,1.0,11.0,1.0,116900.0
11498,2018-09-18,1169749,93855.82,156279,3.0,1.0,1301.0,7000.0,227336.0,78,55,2017,1.0,1.0,1.0,161100.0
11499,2018-09-18,1159300,159542.88,120360,3.0,2.0,1255.0,0.0,163216.0,78,56,2017,1.0,4.0,4.0,124600.0
11501,2018-09-18,1165499,123869.36,178264,2.0,2.0,928.0,5000.0,170496.0,78,43,2016,0.0,4.0,6.0,130100.0
11507,2018-09-18,1163873,592718.29,369775,3.0,2.0,2066.0,5212.0,391543.0,78,13,2014,0.0,2.0,2.0,331000.0
11508,2018-09-18,1164539,246788.3,188989,3.0,2.0,1500.0,0.0,222996.0,78,27,2016,1.0,5.0,3.0,180100.0
11514,2018-09-18,1155955,441619.12,278116,4.0,3.0,2526.0,6000.0,468595.0,78,64,2017,0.0,4.0,1.0,368000.0
11517,2018-09-18,1163360,265571.8,166268,3.0,1.0,1056.0,7500.0,238554.0,78,29,2016,0.0,5.0,5.0,170300.0
11530,2018-09-18,1169737,350444.15,295623,3.0,2.0,1782.0,6000.0,372992.0,78,59,2017,0.0,7.0,1.0,300900.0
11535,2018-09-18,1165546,623389.72,420701,4.0,3.0,2663.0,6954.0,483840.0,78,33,2016,1.0,3.0,2.0,392800.0
11540,2018-09-18,1169832,209679.62,104000,1.0,1.0,870.0,0.0,127182.0,78,67,2017,1.0,4.0,1.0,106300.0
11551,2018-09-18,1169182,227036.51,105001,3.0,2.0,1062.0,0.0,131834.0,78,61,2017,1.0,2.0,1.0,133100.0
11554,2018-09-18,1166548,185219.16,120200,2.0,2.0,750.0,0.0,145042.0,78,6,2012,1.0,4.0,2.0,106500.0
11564,2018-09-17,1162833,287744.12,111100,2.0,1.0,1019.0,2940.0,151285.0,58,2,2010,1.0,4.0,2.0,96100.0
11576,2018-09-17,1162600,704429.46,265879,5.0,3.0,2740.0,5706.0,334000.0,58,24,2016,1.0,3.0,4.0,269200.0
11588,2018-09-17,1162836,37021.04,99001,3.0,2.0,1263.0,904.0,140447.0,58,17,2015,1.0,1.0,4.0,37100.0
11589,2018-09-17,1166369,246458.04,170409,3.0,1.0,1050.0,5050.0,192558.0,58,30,2016,0.0,1.0,5.0,130100.0
11590,2018-09-17,1163097,490685.92,317635,6.0,4.0,2904.0,5000.0,293000.0,58,14,2015,0.0,5.0,4.0,302000.0
11599,2018-09-17,1163123,292649.19,195200,3.0,2.0,1754.0,2543.0,246338.0,58,56,2017,1.0,3.0,2.0,183600.0
11616,2018-09-12,1165991,240517.09,99814,1.0,1.0,582.0,0.0,390200.0,70,36,2016,1.0,4.0,1.0,97500.0
11624,2018-09-12,1163874,198107.14,273471,4.0,3.0,2600.0,5738.0,321426.0,70,37,2016,1.0,4.0,8.0,245900.0
11630,2018-09-12,1167277,337107.23,229134,4.0,2.0,1890.0,7500.0,269576.0,70,59,2017,0.0,3.0,2.0,180200.0
11632,2018-09-12,1165218,217625.55,173785,2.0,1.0,1102.0,5250.0,60000.0,70,21,2015,0.0,8.0,9.0,127800.0
11635,2018-09-12,1165469,192310.15,192381,3.0,1.0,1633.0,6500.0,253818.0,70,60,2017,0.0,8.0,1.0,210100.0
11636,2018-09-12,1163091,390364.73,170500,4.0,2.0,1616.0,2257.0,213987.0,70,10,2014,1.0,4.0,1.0,175100.0
11644,2018-09-12,1165999,139669.09,183144,3.0,2.0,1302.0,7500.0,241848.0,70,13,2014,0.0,10.0,1.0,169000.0
11646,2018-09-12,1165525,468248.09,191905,4.0,2.0,1820.0,5095.0,295300.0,70,66,2018,1.0,3.0,1.0,272800.0
11649,2018-09-12,1154936,208306.75,203154,3.0,2.0,1260.0,5498.0,267381.0,70,50,2017,1.0,3.5,1.0,211000.0
11650,2018-09-12,1165250,63858.68,110206,2.0,2.0,832.0,4480.0,171453.0,70,24,2015,1.0,3.0,5.0,69400.0
11660,2018-09-12,1162905,440127.15,300246,3.0,2.0,2117.0,8250.0,318972.0,70,51,2017,0.0,10.0,1.0,236000.0
11664,2018-09-12,1165740,316223.41,165474,3.0,1.0,1378.0,7000.0,207935.0,70,62,2018,0.0,6.0,1.0,60100.0
11665,2018-09-12,1165206,122252.81,241650,3.0,1.0,1445.0,8250.0,307099.0,70,27,2015,0.0,6.5,3.0,230100.0
11667,2018-09-12,1162134,155134.96,191665,3.0,2.0,1294.0,9030.0,250432.0,70,38,2016,0.0,9.0,4.0,165800.0
11677,2018-09-11,1168416,105894.81,87997,2.0,2.0,1122.0,0.0,119013.0,91,64,2017,1.0,7.0,2.0,91600.0
11678,2018-09-11,1165067,126874.74,251064,5.0,2.0,1585.0,7950.0,234455.0,91,19,2014,0.0,2.0,1.0,167100.0
11680,2018-09-11,1163853,179282.61,446311,2.0,2.0,1404.0,0.0,624824.0,91,34,2016,1.0,6.0,1.0,390300.0
11682,2018-09-11,1163767,413096.07,122000,1.0,1.0,595.0,0.0,261800.0,91,60,2017,1.0,2.0,1.0,145400.0
11687,2018-09-11,1165000,298625.43,284680,3.0,1.0,1758.0,7725.0,291570.0,91,22,2015,0.0,4.0,2.0,252900.0
11691,2018-09-11,1162629,116600.88,122273,4.0,2.0,1326.0,7000.0,227179.0,91,48,2016,0.0,3.0,4.0,185000.0
11694,2018-09-11,1167452,238878.61,107800,2.0,2.0,854.0,1870.0,175191.0,91,66,2017,0.0,1.0,3.0,117400.0
11696,2018-09-11,1164156,350445.3,235265,3.0,1.0,1974.0,7500.0,361657.0,91,80,2017,0.0,3.0,1.0,279500.0
11699,2018-09-11,1165486,261936.91,149000,2.0,2.0,1060.0,0.0,185904.0,91,78,2017,1.0,4.0,1.0,150100.0
11709,2018-09-11,1165041,628880.62,1082765,2.0,2.0,2055.0,13900.0,785599.0,91,5,2010,0.0,2.0,11.0,785100.0
11710,2018-09-11,1167337,261576.39,347732,3.0,2.0,2195.0,6237.3,294687.0,91,21,2014,0.0,7.0,8.0,303800.0
11718,2018-09-11,1163387,320690.38,374157,4.0,3.0,2681.0,6724.0,429395.0,91,38,2016,0.0,3.0,3.0,365100.0
11723,2018-09-11,1163768,335957.04,222436,6.0,3.0,2028.0,5120.0,338653.0,91,53,2016,1.0,5.0,1.0,277000.0
11724,2018-09-11,1163861,229655.12,191252,5.0,3.0,1525.0,8610.0,230300.0,91,49,2016,0.0,4.0,1.0,180100.0
11728,2018-09-11,1165066,212180.38,193001,3.0,2.0,1462.0,1691.0,239488.0,91,30,2015,1.0,3.0,2.0,197600.0
11735,2018-09-11,1163748,189574.24,232627,3.0,2.0,1444.0,9998.0,268909.0,91,44,2016,1.0,2.0,1.0,205400.0
11743,2018-09-11,1153755,586150.46,228299,3.0,2.0,1417.0,4001.0,292131.0,91,12,2013,1.0,6.0,1.0,244100.0
11749,2018-09-11,1152806,666845.82,429681,3.0,2.0,2385.0,6900.0,586370.0,91,50,2016,1.0,5.0,2.0,438100.0
11750,2018-09-11,1168151,241214.0,190000,2.0,2.0,982.0,1521.0,216459.0,91,88,2017,0.0,2.0,1.0,184700.0
11761,2018-09-05,1167531,362429.48,265331,4.0,3.0,1876.0,16644.0,379473.0,52,34,2016,0.0,4.0,1.0,335800.0
11762,2018-09-05,1163365,236076.47,160000,3.0,2.0,1258.0,0.0,210107.0,52,10,2013,1.0,6.0,6.0,150200.0
11769,2018-09-05,1161796,179805.34,277467,3.0,2.0,1399.0,7500.0,364613.0,52,27,2016,0.0,3.0,7.0,275500.0
11771,2018-09-05,1161811,1336353.36,536286,3.0,3.0,3299.0,16467.0,663712.0,52,7,2013,0.0,6.0,2.0,517600.0
11781,2018-09-05,1165547,536020.91,239356,0.0,0.0,1599.0,12742.0,289100.0,52,11,2014,0.0,17.0,3.0,536100.0
11790,2018-09-05,1161809,512979.9,246225,4.0,2.0,1534.0,7500.0,306001.0,52,25,2016,0.0,3.0,12.0,252100.0
11791,2018-09-05,1167537,204559.21,231920,2.0,2.0,1305.0,3833.0,306486.0,52,32,2016,1.0,8.0,1.0,243500.0
11801,2018-09-05,1167402,270386.2,187300,3.0,2.0,1270.0,0.0,199000.0,52,50,2017,1.0,12.0,1.0,176900.0
11812,2018-09-04,1166357,178424.48,261930,3.0,2.0,1450.0,7500.0,371227.0,35,5,2014,0.0,3.0,4.0,291100.0
11814,2018-09-04,1165975,6309.95,81808,3.0,2.0,1250.0,3650.0,224756.0,35,4,2014,1.0,3.0,6.0,36100.0
11820,2018-09-04,1166139,203993.33,257961,3.0,1.0,1076.0,9150.0,329844.0,35,8,2015,0.0,10.0,1.0,269000.0
11825,2018-09-04,1158519,571056.12,247208,3.0,2.0,1420.0,4500.0,310815.0,35,32,2017,1.0,1.0,1.0,270000.0
11834,2018-09-04,1161444,445235.96,152509,3.0,2.0,1205.0,0.0,213888.0,35,20,2016,1.0,5.0,2.0,132800.0
11835,2018-09-04,1156459,261800.95,263753,3.0,2.0,1675.0,7140.0,344236.0,35,12,2015,0.0,3.0,4.0,280100.0
11837,2018-09-04,1151784,264931.86,274160,3.0,2.0,1625.0,12979.0,313509.0,35,17,2016,1.0,4.0,1.0,250100.0
11852,2018-08-29,1164392,450301.21,218733,2.0,1.0,950.0,5000.0,219000.0,46,40,2017,0.0,6.0,1.0,250100.0
11854,2018-08-29,1165018,97471.33,123200,2.0,2.0,1060.0,0.0,161800.0,46,15,2015,1.0,7.0,1.0,112000.0
11856,2018-08-29,1165723,75413.12,79706,2.0,2.0,1170.0,3830.0,112796.0,46,22,2016,1.0,6.0,1.0,73200.0
11860,2018-08-29,1161894,123613.71,273533,3.0,2.0,1056.0,8666.0,287029.0,46,36,2017,0.0,3.0,1.0,167900.0
11861,2018-08-29,1162887,343391.09,191400,3.0,2.0,1567.0,2420.0,245858.0,46,20,2016,1.0,11.0,2.0,171800.0
11866,2018-08-29,1165036,271821.66,148500,2.0,2.0,1080.0,0.0,218169.0,46,27,2017,1.0,6.0,1.0,152100.0
11868,2018-08-29,1161156,266686.98,183311,4.0,2.0,1311.0,7500.0,238704.0,46,8,2013,1.0,22.0,4.0,178900.0
11873,2018-08-29,1165034,120514.21,72450,1.0,1.0,826.0,0.0,255800.0,46,43,2018,1.0,3.0,1.0,59300.0
11874,2018-08-29,1165028,26789.99,129700,2.0,1.0,993.0,0.0,167131.0,46,17,2016,1.0,3.0,1.0,135800.0
11878,2018-08-29,1162911,267306.28,167100,2.0,2.0,1110.0,0.0,191004.0,46,25,2016,1.0,4.0,1.0,160900.0
11885,2018-08-28,1163895,25229.31,143750,3.0,2.0,1638.0,0.0,203452.0,92,47,2016,1.0,1.0,1.0,25300.0
11907,2018-08-28,1164228,241753.98,150927,3.0,1.0,1032.0,6351.0,192835.0,92,22,2015,0.0,4.0,4.0,135700.0
11908,2018-08-28,1163941,108469.62,91000,2.0,2.0,815.0,0.0,108768.0,92,42,2016,1.0,2.0,1.0,93300.0
11910,2018-08-28,1164848,57961.69,118500,2.0,2.0,890.0,0.0,154893.0,92,87,2018,1.0,6.0,1.0,112700.0
11912,2018-08-28,1163889,313307.07,198679,3.0,2.0,1221.0,6985.0,252233.0,92,73,2017,1.0,9.0,1.0,190100.0
11919,2018-08-28,1164838,97493.67,215000,3.0,2.0,1110.0,3600.0,254280.0,92,67,2017,1.0,7.0,1.0,210300.0
11922,2018-08-28,1164390,366194.31,226234,4.0,2.0,1160.0,9240.0,276341.0,92,76,2017,1.0,3.0,1.0,184200.0
11928,2018-08-28,1165696,262275.98,185628,4.0,4.0,1620.0,6810.0,279942.0,92,40,2016,0.0,3.0,1.0,237000.0
11929,2018-08-28,1165039,205007.92,117600,0.0,1.0,409.0,0.0,148962.0,92,77,2017,1.0,4.0,1.0,103600.0
11936,2018-08-28,1165037,148874.35,165660,2.0,1.0,841.0,0.0,257047.0,92,28,2015,1.0,3.0,1.0,175800.0
11942,2018-08-28,1165011,175940.27,101520,1.0,1.0,647.0,0.0,130661.0,92,89,2018,1.0,3.0,1.0,109600.0
11945,2018-08-28,1164555,119636.39,317734,3.0,1.0,1820.0,17695.0,199700.0,92,48,2016,1.0,3.0,8.0,174300.0
