,Date,Auction ID,Final Judgment,Assessed Value,Beds,Bath,Living Area,Lot Size,ZEstimate,Day Count,Place in Line,Court Year,Association Binary,Defendant Count,Previous Auctions,Sold Amount
13964,2018-05-29,1145265,302680.82,231354,3.0,1.0,1884.0,7650.0,263950.0,63,13,2013,0.0,8.0,9.0,217000.0
13967,2018-05-29,1150811,641782.19,392622,3.0,2.0,2201.0,7500.0,474800.0,63,40,2016,0.0,4.0,3.0,350100.0
13970,2018-05-29,1139975,231903.57,249579,4.0,3.0,1765.0,8385.0,296252.0,63,29,2016,1.0,3.0,2.0,5100.0
13971,2018-05-29,1140914,448902.44,315599,3.0,2.0,1100.0,7100.0,349988.0,63,20,2015,0.0,4.0,1.0,297300.0
13980,2018-05-25,1144804,572310.41,260089,3.0,2.0,2023.0,4158.0,343809.0,35,20,2016,1.0,5.0,4.0,250900.0
13983,2018-05-25,1149832,119212.97,99831,2.0,2.0,1317.0,0.0,116694.0,35,14,2016,1.0,7.0,3.0,79100.0
13986,2018-05-25,1135112,299223.05,172430,3.0,2.0,1115.0,9829.0,197631.0,35,11,2016,0.0,9.0,1.0,140600.0
13987,2018-05-25,1149414,365954.01,330457,4.0,3.0,2964.0,16234.0,472005.0,35,25,2017,1.0,12.0,1.0,355700.0
13989,2018-05-25,1145004,417579.35,358166,2.0,2.0,1376.0,4788.0,544115.0,35,30,2017,0.0,3.0,2.0,312000.0
13990,2018-05-25,1145258,523941.53,381195,5.0,3.0,2569.0,3705.0,550806.0,35,16,2016,1.0,8.0,2.0,392700.0
13994,2018-05-25,1145554,153465.53,76106,3.0,2.0,0.0,7875.0,233500.0,35,19,2016,0.0,3.0,1.0,43100.0
14002,2018-05-25,1147392,1101330.52,571486,3.0,2.0,2300.0,0.0,748578.0,35,4,2014,1.0,3.0,4.0,499900.0
14008,2018-05-25,1149580,389329.63,178913,4.0,2.0,1938.0,7506.0,319675.0,35,15,2016,0.0,3.0,1.0,228100.0
14013,2018-05-24,1149249,80604.46,119900,3.0,2.0,1266.0,0.0,142770.0,30,30,2017,1.0,5.0,1.0,100700.0
14020,2018-05-24,1148228,210758.57,172304,3.0,2.0,2156.0,7725.0,407121.0,30,19,2016,0.0,2.0,1.0,320100.0
14021,2018-05-24,1148636,113921.96,139340,2.0,2.0,955.0,0.0,348200.0,30,22,2017,1.0,6.0,1.0,147100.0
14024,2018-05-24,1148613,261688.28,184292,3.0,1.0,1520.0,7800.0,228304.0,30,12,2015,0.0,2.0,1.0,171800.0
14025,2018-05-24,1151384,223570.72,232777,3.0,1.0,1221.0,7150.0,228132.0,30,3,2012,0.0,4.0,4.0,100100.0
14027,2018-05-24,1148904,311029.84,288310,4.0,2.0,1887.0,8640.0,393531.0,30,1,2012,0.0,4.0,3.0,304100.0
14028,2018-05-24,1148630,321068.08,239230,3.0,2.0,1621.0,6100.0,364984.0,30,25,2017,1.0,3.0,1.0,296100.0
14032,2018-05-24,1148702,691985.93,542453,4.0,3.0,4036.0,20155.0,789431.0,30,29,2017,0.0,1.0,2.0,595100.0
14034,2018-05-24,1149112,740192.99,365516,2.0,2.0,1322.0,0.0,528667.0,30,8,2014,1.0,3.0,1.0,150100.0
14035,2018-05-24,1148229,663973.9,402037,3.0,3.0,2384.0,5000.0,662663.0,30,27,2017,0.0,7.0,1.0,371400.0
14038,2018-05-24,1148618,2069105.6,1336892,3.0,5.0,3932.0,0.0,379900.0,30,4,2012,1.0,3.0,2.0,50000.0
14039,2018-05-24,1148201,237113.88,210000,3.0,2.0,1378.0,1800.0,258921.0,30,24,2017,1.0,4.0,1.0,191100.0
14045,2018-05-23,1147369,148233.11,421240,5.0,4.0,2700.0,5750.0,408400.0,62,21,2015,0.0,2.0,4.0,315500.0
14049,2018-05-23,1148238,343492.86,289000,3.0,2.0,1776.0,3600.0,358701.0,62,23,2016,1.0,6.5,1.0,307800.0
14055,2018-05-23,1147399,8981.6,110000,3.0,2.0,1194.0,0.0,139476.0,62,22,2015,1.0,9.0,5.0,17500.0
14057,2018-05-23,1147930,389645.31,164434,6.0,4.0,3379.0,6000.0,370518.0,62,46,2017,0.0,2.0,1.0,20100.0
14058,2018-05-23,1147656,2220440.39,1446200,3.0,3.0,2744.0,0.0,2817532.0,62,34,2017,1.0,4.0,1.0,410100.0
14064,2018-05-23,1147400,3852263.1,2504000,4.0,6.0,4141.0,0.0,4177171.0,62,45,2017,1.0,3.0,2.0,20100.0
14065,2018-05-23,1145537,334554.32,316000,3.0,2.0,2500.0,0.0,407888.0,62,53,2017,1.0,7.0,1.0,262900.0
14066,2018-05-23,1148261,540957.85,258000,2.0,2.0,1521.0,0.0,492076.0,62,48,2017,1.0,5.0,1.0,288800.0
14067,2018-05-23,1147398,944578.72,480758,4.0,2.0,2182.0,8363.3,846989.0,62,13,2014,0.0,1.0,4.0,650100.0
14070,2018-05-23,1148508,190582.41,86900,2.0,2.0,1036.0,0.0,100295.0,62,51,2017,1.0,3.0,1.0,72100.0
14073,2018-05-23,1148248,141588.16,78330,0.0,1.0,373.0,0.0,194564.0,62,40,2017,0.0,1.0,1.0,65100.0
14074,2018-05-23,1148905,200788.46,251784,5.0,2.0,1543.0,8256.6,249350.0,62,4,2010,0.0,5.0,3.0,215100.0
14075,2018-05-23,1147951,524512.12,435000,2.0,2.0,1260.0,0.0,766412.0,62,1,2008,1.0,4.0,2.0,400100.0
14080,2018-05-23,1148120,59851.53,62964,2.0,2.0,850.0,0.0,105782.0,62,57,2017,1.0,3.0,1.0,54000.0
14081,2018-05-23,1148443,6924.35,162750,3.0,2.0,1325.0,0.0,195745.0,62,62,2018,1.0,1.0,1.0,10200.0
14083,2018-05-23,1140369,499432.61,210000,3.0,2.0,1464.0,0.0,265700.0,62,24,2016,1.0,4.0,1.0,235100.0
14087,2018-05-23,1147938,138075.54,65567,0.0,1.0,379.0,0.0,194564.0,62,58,2017,0.0,2.0,1.0,12600.0
14088,2018-05-23,1148250,168579.31,85417,0.0,1.0,373.0,0.0,194564.0,62,39,2017,0.0,1.0,1.0,35300.0
14089,2018-05-23,1148247,141637.69,77364,0.0,1.0,307.0,0.0,194564.0,62,37,2017,0.0,2.0,1.0,25100.0
14090,2018-05-23,1147372,689045.36,469920,0.0,0.0,1424.0,0.0,492700.0,62,44,2017,1.0,4.0,3.0,15100.0
14093,2018-05-23,1147940,126244.47,83853,0.0,1.0,363.0,0.0,194564.0,62,38,2017,0.0,2.0,1.0,31100.0
14099,2018-05-22,1145607,155682.61,107000,1.0,1.0,693.0,0.0,336200.0,22,21,2017,1.0,3.0,1.0,87100.0
14102,2018-05-22,1145536,241609.87,196194,3.0,1.0,1649.0,8400.0,228472.0,22,19,2017,0.0,5.0,1.0,167000.0
14103,2018-05-22,1145534,120845.69,122364,2.0,2.0,1113.0,0.0,143280.0,22,15,2017,1.0,2.0,1.0,92800.0
14104,2018-05-22,1148599,87944.31,147169,2.0,1.0,768.0,9713.0,164353.0,22,17,2017,0.0,1.0,5.0,149200.0
14106,2018-05-22,1150027,190637.34,307802,3.0,2.0,2418.0,38809.0,405177.0,22,18,2017,0.0,1.0,5.0,275300.0
14107,2018-05-22,1148205,739934.45,361400,3.0,3.0,1739.0,0.0,563044.0,22,5,2013,1.0,6.0,1.0,305800.0
14108,2018-05-22,1148640,142542.62,129780,2.0,1.0,890.0,0.0,348200.0,22,11,2016,1.0,8.0,2.0,148600.0
14115,2018-05-21,1149149,460717.89,344475,2.0,1.0,1602.0,10592.0,374721.0,57,56,2017,0.0,3.0,1.0,250000.0
14117,2018-05-21,1145008,539035.05,225250,2.0,1.0,1107.0,8067.0,236601.0,57,46,2017,0.0,8.0,1.0,230800.0
14118,2018-05-21,1144249,392352.41,240432,3.0,2.0,1443.0,6468.0,346012.0,57,24,2016,0.0,2.0,2.0,247100.0
14122,2018-05-21,1148435,443301.09,201250,3.0,2.0,1705.0,1870.0,240121.0,57,23,2015,1.0,2.0,5.0,335100.0
14124,2018-05-21,1148436,1382797.59,2001000,4.0,4.0,2053.0,5000.0,796000.0,57,40,2016,0.0,19.0,3.0,1375600.0
14126,2018-05-21,1148432,375315.46,282417,2.0,2.0,1117.0,0.0,380061.0,57,3,2009,1.0,5.0,6.0,314500.0
14130,2018-05-21,1144256,520642.92,273760,4.0,2.0,2099.0,3498.0,347415.0,57,37,2016,1.0,9.0,4.0,293900.0
14135,2018-05-21,1144441,300679.47,228800,3.0,2.0,1327.0,2642.0,267542.0,57,34,2016,1.0,6.0,3.0,214800.0
14141,2018-05-21,1144226,325609.3,172000,4.0,3.0,1661.0,1760.0,171896.0,57,48,2017,1.0,4.0,2.0,165800.0
14150,2018-05-21,1145083,69633.18,52965,1.0,1.0,836.0,0.0,61028.0,57,55,2017,1.0,4.0,1.0,43900.0
14152,2018-05-21,1143878,244295.03,262449,4.0,2.0,1504.0,6900.0,296634.0,57,53,2017,0.0,27.0,2.0,258000.0
14153,2018-05-21,1144452,430561.52,257538,2.0,2.0,1251.0,0.0,369091.0,57,35,2016,1.0,9.0,1.0,260100.0
14154,2018-05-21,1148433,155861.91,222396,3.0,2.0,1622.0,7950.0,233975.0,57,13,2014,0.0,6.0,6.0,175600.0
14155,2018-05-21,1130998,276487.65,119700,3.0,2.0,1125.0,0.0,141915.0,57,6,2010,1.0,7.0,3.0,120100.0
14158,2018-05-21,1149148,142620.47,101200,3.0,2.0,1024.0,0.0,119666.0,57,57,2017,1.0,4.0,1.0,108400.0
14166,2018-05-18,1143581,231799.87,178750,3.0,2.0,1567.0,0.0,215947.0,40,19,2015,1.0,6.0,2.0,121700.0
14169,2018-05-18,1147665,218093.95,193137,0.0,1.0,551.0,0.0,782000.0,40,34,2017,1.0,4.5,1.0,180800.0
14171,2018-05-18,1147352,115054.95,132190,2.0,2.0,882.0,0.0,201863.0,40,40,2018,1.0,4.0,1.0,120600.0
14172,2018-05-18,1147167,239138.18,91000,1.0,1.0,790.0,0.0,110835.0,40,39,2017,1.0,2.0,1.0,81700.0
14174,2018-05-18,1149793,292364.14,125000,2.0,2.0,1040.0,0.0,157154.0,40,28,2017,1.0,3.0,1.0,116600.0
14177,2018-05-18,1147670,134727.98,122364,2.0,2.0,1113.0,0.0,146170.0,40,25,2016,1.0,8.0,1.0,110100.0
14178,2018-05-18,1149792,184195.08,107480,2.0,1.0,716.0,0.0,341400.0,40,30,2017,1.0,4.0,1.0,82600.0
14180,2018-05-18,1146776,450864.7,321482,3.0,2.0,1734.0,6426.0,420704.0,40,3,2010,1.0,4.0,6.0,324800.0
14181,2018-05-18,1147179,220822.55,119000,1.0,1.0,810.0,0.0,149958.0,40,37,2017,1.0,5.0,1.0,129100.0
14192,2018-05-18,1147223,516963.92,324800,2.0,2.0,1800.0,0.0,376100.0,40,4,2011,1.0,8.0,2.0,334200.0
14197,2018-05-18,1140257,406587.01,330194,3.0,1.0,1627.0,7714.0,355778.0,40,14,2014,1.0,10.0,1.0,250700.0
14201,2018-05-17,1147911,863932.82,745626,5.0,3.0,3052.0,5500.0,958739.0,76,14,2016,1.0,5.0,4.0,602000.0
14202,2018-05-17,1147979,619509.64,383802,4.0,2.0,2439.0,12375.0,480452.0,76,4,2013,0.0,2.0,8.0,372100.0
14205,2018-05-17,1138911,338496.74,290051,3.0,2.0,1625.0,8968.0,317325.0,76,8,2014,0.0,6.0,3.0,236900.0
14207,2018-05-17,1148575,373034.49,241890,2.0,1.0,1863.0,7851.9,241360.0,76,21,2017,0.0,9.0,2.0,175100.0
14213,2018-05-17,1139444,628384.75,294041,3.0,2.0,1896.0,14959.0,346760.0,76,18,2016,0.0,4.0,1.0,277100.0
14214,2018-05-17,1148444,474949.49,104320,3.0,2.0,1273.0,7225.0,303879.0,76,10,2015,1.0,3.0,1.0,227900.0
14220,2018-05-16,1147651,243033.7,250861,5.0,2.0,1529.0,5350.0,305779.0,47,37,2016,0.0,3.0,5.0,218800.0
14222,2018-05-16,1145941,19616.02,226904,4.0,3.0,2627.0,7483.0,285926.0,47,23,2016,1.0,4.0,2.0,14100.0
14223,2018-05-16,1144184,418222.04,517087,3.0,2.0,1582.0,5600.0,595269.0,47,22,2015,0.0,6.0,1.0,512100.0
14224,2018-05-16,1146869,5717200.0,2293775,4.0,6.0,3735.0,0.0,3855834.0,47,45,2017,1.0,3.0,1.0,2000100.0
14226,2018-05-16,1145882,254527.57,169000,2.0,2.0,1020.0,0.0,231510.0,47,31,2016,1.0,8.0,2.0,150900.0
14227,2018-05-16,1146521,345416.83,303549,3.0,2.0,1518.0,10932.0,361999.0,47,8,2014,1.0,4.0,4.0,312200.0
14228,2018-05-16,1146793,192645.13,105000,1.0,1.0,870.0,0.0,126577.0,47,26,2016,1.0,6.0,3.0,88100.0
14231,2018-05-16,1146308,324670.89,310002,3.0,2.0,2135.0,8504.0,403445.0,47,2,2008,0.0,1.0,3.0,10100.0
14239,2018-05-16,1148208,291516.62,178000,2.0,2.0,960.0,0.0,344100.0,47,29,2016,1.0,5.0,2.0,155600.0
14240,2018-05-16,1147978,41399.17,81889,2.0,1.0,1075.0,0.0,93261.0,47,36,2016,1.0,8.0,1.0,5100.0
14242,2018-05-16,1146378,165099.73,71631,0.0,1.0,379.0,0.0,442300.0,47,20,2015,1.0,4.0,4.0,14100.0
14243,2018-05-16,1131448,214415.55,112549,1.0,1.0,801.0,0.0,162516.0,47,16,2015,1.0,4.0,1.0,115600.0
14246,2018-05-16,1147653,165210.73,220296,3.0,2.0,1550.0,7500.0,272012.0,47,32,2016,0.0,10.0,4.0,217600.0
14247,2018-05-16,1146191,938902.22,561621,3.0,2.0,2064.0,18495.0,658297.0,47,11,2014,1.0,8.0,2.0,10100.0
14248,2018-05-16,1145954,272928.07,248428,3.0,2.0,1144.0,3682.0,309649.0,47,41,2017,0.0,6.0,2.0,258000.0
14249,2018-05-16,1146503,549382.02,140072,1.0,1.0,685.0,0.0,286100.0,47,9,2014,1.0,2.0,1.0,144200.0
14250,2018-05-16,1146821,2542285.07,1782660,3.0,5.0,3480.0,0.0,3669107.0,47,42,2017,1.0,8.0,1.0,2000100.0
14251,2018-05-16,1147708,496412.93,229838,3.0,2.0,1650.0,5875.0,273412.0,47,25,2016,1.0,7.0,2.0,209600.0
14253,2018-05-16,1138696,288399.98,104328,1.0,1.0,680.0,0.0,133903.0,47,12,2014,1.0,3.0,5.0,94200.0
14255,2018-05-16,1146815,539151.72,433685,2.0,2.0,1327.0,0.0,664623.0,47,47,2017,1.0,3.0,1.0,10100.0
14256,2018-05-16,1146867,259857.91,104800,1.0,1.0,586.0,0.0,292500.0,47,44,2017,1.0,3.0,1.0,5100.0
14263,2018-05-15,1147946,225323.95,115500,1.0,1.0,1149.0,0.0,145953.0,28,26,2017,1.0,6.0,1.0,102200.0
14266,2018-05-15,1143879,410430.85,376330,4.0,3.0,2124.0,8840.99,453608.0,28,6,2015,0.0,5.0,1.0,342100.0
14268,2018-05-15,1129901,290065.54,156500,0.0,1.0,543.0,0.0,205681.0,28,10,2016,1.0,9.0,1.0,162200.0
14271,2018-05-15,1147945,266583.99,311428,2.0,1.0,936.0,5400.0,777600.0,28,27,2017,0.0,2.0,1.0,267800.0
14272,2018-05-15,1129637,225150.08,137000,2.0,1.0,767.0,0.0,198609.0,28,15,2016,1.0,7.0,1.0,152600.0
14276,2018-05-15,1147824,247392.56,134246,2.0,2.0,780.0,0.0,160994.0,28,14,2016,1.0,8.0,1.0,126400.0
14277,2018-05-15,1145497,352199.41,170900,1.0,1.0,750.0,0.0,271746.0,28,12,2016,1.0,3.0,5.0,185600.0
14279,2018-05-15,1143592,606802.43,275340,3.0,2.0,1506.0,4080.0,375234.0,28,18,2016,1.0,4.0,1.0,320700.0
14285,2018-05-14,1142611,588269.95,327719,3.0,2.0,1931.0,9726.0,385354.0,61,10,2013,0.0,2.0,4.0,250000.0
14288,2018-05-14,1142630,284244.13,313629,5.0,2.0,1940.0,5600.0,444004.0,61,42,2016,0.0,4.0,3.0,352600.0
14289,2018-05-14,1145546,528270.51,247001,2.0,3.0,1406.0,4627.0,329699.0,61,7,2012,0.0,7.0,1.0,263000.0
14296,2018-05-14,1142602,273201.38,267017,4.0,2.0,1540.0,10413.0,318911.0,61,37,2016,0.0,5.0,2.0,257300.0
14298,2018-05-14,1145550,518291.29,247061,4.0,2.0,1935.0,7500.0,259877.0,61,9,2013,1.0,3.0,1.0,229200.0
14302,2018-05-14,1142617,176032.38,151000,2.0,2.0,1000.0,4309.0,193472.0,61,43,2016,1.0,5.0,2.0,139900.0
14307,2018-05-14,1145551,112898.66,157384,4.0,2.0,1475.0,5000.0,159927.0,61,30,2015,1.0,4.5,1.0,125600.0
14308,2018-05-14,1145552,224734.97,241848,4.0,2.0,1984.0,7500.0,264055.0,61,18,2015,1.0,17.0,1.0,219100.0
14309,2018-05-14,1145549,247957.64,359243,3.0,2.0,2069.0,9150.0,400199.0,61,56,2017,0.0,4.0,1.0,311800.0
14314,2018-05-14,1143204,135234.65,230382,3.0,2.0,2171.0,10800.0,264012.0,61,15,2014,0.0,5.0,2.0,170500.0
14327,2018-05-14,1138859,290898.61,116600,2.0,2.0,907.0,0.0,107001.0,61,16,2014,1.0,4.0,1.0,102100.0
14328,2018-05-14,1143223,163088.51,110947,2.0,2.0,900.0,0.0,188129.0,61,58,2017,1.0,11.0,1.0,130100.0
14343,2018-05-11,1146440,138430.08,151599,2.0,2.0,1100.0,0.0,260000.0,62,61,2017,1.0,7.0,2.0,133000.0
14346,2018-05-11,1139764,335278.42,133100,1.0,1.0,520.0,0.0,266100.0,62,26,2016,1.0,19.0,2.0,198100.0
14347,2018-05-11,1146216,1082194.1,424470,5.0,4.0,3945.0,10220.0,608228.0,62,41,2017,1.0,7.0,1.0,382000.0
14348,2018-05-11,1145918,254376.06,190000,3.0,2.0,1420.0,0.0,232625.0,62,58,2017,1.0,3.0,1.0,212100.0
14350,2018-05-11,1145939,29002.88,177000,3.0,2.0,1850.0,2291.0,214876.0,62,25,2016,1.0,2.0,5.0,10200.0
14351,2018-05-11,1146371,202285.35,133066,2.0,2.0,848.0,0.0,183203.0,62,48,2017,1.0,8.0,1.0,133900.0
14353,2018-05-11,1145018,373088.94,298596,4.0,3.0,2146.0,4080.0,353652.0,62,31,2016,1.0,4.0,4.0,385100.0
14354,2018-05-11,1145872,228167.11,161411,2.0,1.0,1224.0,6750.0,200538.0,62,46,2017,0.0,15.0,1.0,163200.0
14355,2018-05-11,1145781,186236.39,119900,1.0,1.0,900.0,0.0,160622.0,62,12,2014,1.0,3.0,3.0,169100.0
14358,2018-05-11,1146127,262099.68,187147,3.0,2.0,1515.0,0.0,278018.0,62,39,2016,1.0,4.0,1.0,225100.0
14360,2018-05-11,1145920,333123.62,245613,3.0,2.0,1693.0,8505.0,282362.0,62,55,2017,0.0,1.0,1.0,200200.0
14367,2018-05-11,1146130,215164.5,206138,3.0,2.0,1245.0,8475.0,239649.0,62,35,2016,0.0,2.0,3.0,185800.0
14368,2018-05-11,1146064,298829.52,178750,3.0,2.0,1567.0,0.0,215947.0,62,50,2017,1.0,5.0,1.0,145900.0
14369,2018-05-11,1145923,115377.18,148983,2.0,2.0,1137.0,0.0,165179.0,62,59,2017,1.0,2.5,1.0,138200.0
14371,2018-05-11,1147677,114150.05,78600,1.0,1.0,780.0,0.0,98617.0,62,60,2017,1.0,4.0,1.0,85000.0
14372,2018-05-11,1145637,337967.63,276481,4.0,2.0,1610.0,7813.0,353976.0,62,20,2016,0.0,2.0,2.0,283900.0
14378,2018-05-11,1146092,327443.23,285567,3.0,2.0,1426.0,5000.0,370705.0,62,54,2017,0.0,7.0,1.0,329200.0
14379,2018-05-11,1145247,232165.12,195016,3.0,1.0,1212.0,7500.0,238419.0,62,22,2016,0.0,8.0,2.0,149100.0
14381,2018-05-11,1142465,298015.03,107016,3.0,2.0,1176.0,0.0,140086.0,62,10,2013,1.0,8.0,2.0,70100.0
14384,2018-05-11,1145927,400878.4,206000,1.0,1.0,953.0,0.0,303403.0,62,53,2017,1.0,2.0,1.0,254200.0
14387,2018-05-11,1145860,280482.28,167273,1.0,1.0,741.0,0.0,183864.0,62,40,2017,1.0,3.0,1.0,188200.0
14391,2018-05-11,1146099,359686.23,210789,3.0,1.0,1056.0,5850.0,270775.0,62,2,2009,0.0,6.0,1.0,198000.0
14392,2018-05-11,1142464,174785.03,151600,3.0,2.0,1337.0,0.0,163718.0,62,42,2017,1.0,3.0,3.0,138900.0
14393,2018-05-11,1146373,293917.23,309005,6.0,4.0,2400.0,8250.0,313436.0,62,5,2012,1.0,10.0,1.0,3600.0
14395,2018-05-11,1145928,359624.98,256681,4.0,2.0,1321.0,3525.0,327465.0,62,38,2016,0.0,4.0,1.0,276300.0
14398,2018-05-10,1148681,363297.78,233518,2.0,1.0,825.0,6950.0,293806.0,60,9,2016,1.0,1.0,3.0,230000.0
14414,2018-05-09,1146314,426002.79,236095,3.0,2.0,1465.0,6650.0,311262.0,12,6,2015,0.0,4.0,2.0,260400.0
14415,2018-05-09,1146313,375318.52,212314,3.0,2.0,1780.0,8250.0,261204.0,12,9,2016,0.0,4.0,4.0,200100.0
14419,2018-05-08,1146424,92941.2,58420,0.0,1.0,576.0,0.0,48179.0,61,8,2016,1.0,7.0,3.0,64100.0
14426,2018-05-08,1138163,712656.71,446746,3.0,2.0,2749.0,2324.0,776179.0,61,9,2016,1.0,3.0,1.0,600100.0
14427,2018-05-08,1142607,191408.8,99792,3.0,2.0,1182.0,0.0,160100.0,61,12,2016,1.0,5.0,1.0,88900.0
14429,2018-05-08,1142056,39132.17,374100,1.0,1.0,881.0,0.0,521339.0,61,18,2017,1.0,5.0,2.0,20100.0
14433,2018-05-08,1146422,329223.56,314059,3.0,2.0,2311.0,4701.0,385879.0,61,3,2012,0.0,4.0,1.0,318400.0
14435,2018-05-07,1137572,226751.18,114586,2.0,2.0,1213.0,0.0,373800.0,18,12,2016,1.0,9.0,1.0,100.0
14436,2018-05-07,1132662,834140.46,163604,3.0,2.0,1600.0,7500.0,350980.0,18,1,2013,0.0,6.0,3.0,315200.0
14443,2018-05-07,1141818,258538.69,235773,4.0,1.0,1357.0,7500.0,255887.0,18,16,2017,0.0,4.0,2.0,203200.0
14444,2018-05-07,1141581,167128.71,174494,2.0,1.0,1320.0,5000.0,201351.0,18,10,2016,0.0,2.0,1.0,150100.0
14455,2018-05-04,1141303,458679.5,345244,4.0,2.0,2154.0,4000.0,440495.0,18,1,2014,1.0,47.0,5.0,293500.0
14459,2018-05-04,1141199,197336.16,161700,2.0,2.0,954.0,0.0,170272.0,18,15,2017,1.0,7.0,2.0,151200.0
14462,2018-05-04,1141173,929749.04,495933,0.0,0.0,3738.0,24600.0,579772.0,18,2,2014,1.0,6.0,2.0,369000.0
14463,2018-05-04,1141411,384061.76,192836,2.0,2.0,1108.0,7500.0,234115.0,18,3,2015,1.0,7.0,4.0,172100.0
14466,2018-05-03,1145034,155487.56,105075,1.0,1.0,834.0,0.0,119551.0,65,9,2016,0.0,2.0,2.0,120100.0
14468,2018-05-03,1137400,363622.96,239048,4.0,2.0,1314.0,7500.0,261525.0,65,17,2017,0.0,3.0,1.0,215700.0
14469,2018-05-03,1145749,328198.3,180111,3.0,2.0,1166.0,3602.0,238196.0,65,10,2016,1.0,11.0,1.0,204200.0
14470,2018-05-03,1145031,347163.7,255042,4.0,2.0,1350.0,6300.0,298270.0,65,1,2010,0.0,2.0,11.0,270000.0
14472,2018-05-03,1137385,1061638.45,618976,5.0,4.0,2895.0,15403.0,725553.0,65,3,2013,0.0,4.0,1.0,460100.0
14473,2018-05-03,1137406,163144.53,111152,2.0,1.0,765.0,0.0,134573.0,65,15,2016,1.0,2.0,1.0,113200.0
14475,2018-05-03,1145248,264862.76,250906,3.0,2.0,1233.0,3402.0,321087.0,65,14,2016,0.0,3.0,3.0,282400.0
14476,2018-05-03,1132119,647020.12,182659,5.0,3.0,3399.0,5733.0,345200.0,65,6,2015,1.0,10.0,1.0,270100.0
14478,2018-05-03,1145796,558782.41,250063,2.0,1.0,1973.0,9042.0,281886.0,65,5,2014,0.0,7.0,1.0,195800.0
14479,2018-05-03,1132330,878113.44,506632,2.0,1.0,1287.0,7500.0,610242.0,65,16,2016,0.0,5.0,1.0,500700.0
14481,2018-05-02,1144408,483047.04,333691,3.0,2.0,2268.0,7500.0,396258.0,49,26,2015,0.0,8.0,5.0,320100.0
14484,2018-05-02,1144254,130938.71,167400,2.0,2.0,996.0,0.0,186194.0,49,20,2014,1.0,3.0,5.0,147700.0
14485,2018-05-02,1145017,242384.28,196512,3.0,2.0,1095.0,8175.0,261771.0,49,46,2017,1.0,4.0,1.0,172400.0
14488,2018-05-02,1144412,388330.1,225600,1.0,1.0,775.0,0.0,302752.0,49,44,2017,1.0,7.0,2.0,266100.0
14491,2018-05-02,1144417,348568.31,206826,3.0,2.0,1700.0,28700.0,283634.0,49,6,2012,0.0,31.0,2.0,215100.0
14493,2018-05-02,1144848,192148.92,283506,4.0,4.0,2914.0,8598.0,416876.0,49,13,2013,0.0,4.0,1.0,255100.0
14496,2018-05-02,1145333,218828.76,227551,3.0,2.0,1560.0,8196.0,253230.0,49,25,2015,0.0,9.0,1.0,211300.0
14497,2018-05-02,1144927,243710.75,215129,3.0,1.0,1359.0,7875.0,236199.0,49,45,2017,1.0,3.0,1.0,77800.0
14503,2018-05-02,1144923,355704.07,184000,4.0,2.0,2028.0,1740.0,208622.0,49,42,2017,1.0,13.0,1.0,170100.0
14504,2018-05-02,1125826,430648.12,283506,4.0,4.0,2042.0,7150.0,415158.0,49,37,2016,0.0,6.0,1.0,283100.0
14506,2018-05-02,1147316,112220.24,182948,3.0,2.0,1512.0,6016.0,231947.0,49,36,2016,0.0,12.0,2.0,128800.0
14508,2018-05-02,1145606,498389.59,273626,4.0,2.0,2323.0,5225.0,318800.0,49,9,2012,0.0,3.0,1.0,290100.0
14513,2018-05-02,1144255,0,266420,2.0,2.0,1456.0,5000.0,364926.0,49,41,2017,0.0,1.0,1.0,222300.0
14514,2018-05-02,1145332,217268.85,200226,3.0,2.0,1748.0,6001.0,254709.0,49,24,2015,1.0,21.0,1.0,192100.0
14518,2018-05-02,1144187,558285.33,272263,3.0,2.0,1552.0,4250.0,442993.0,49,5,2012,0.0,4.0,4.0,260300.0
14519,2018-05-02,1144434,174980.15,82604,2.0,2.0,809.0,0.0,101458.0,49,8,2012,1.0,11.0,1.0,75100.0
14525,2018-05-02,1144436,50664.68,143771,2.0,1.0,1036.0,7950.0,186327.0,49,27,2015,0.0,6.0,1.0,119200.0
14529,2018-05-01,1143606,203466.89,187920,3.0,2.0,1438.0,5546.0,245039.0,28,20,2016,0.0,3.0,5.0,150300.0
14530,2018-05-01,1144366,245297.62,100800,1.0,1.0,679.0,0.0,121801.0,28,26,2017,1.0,4.0,1.0,106300.0
14533,2018-05-01,1144082,603236.49,326700,2.0,2.0,1088.0,0.0,539820.0,28,5,2012,1.0,6.0,3.0,380100.0
14534,2018-05-01,1122142,494247.52,263589,4.0,2.0,1969.0,8000.0,395016.0,28,16,2015,0.0,4.0,1.0,251800.0
14537,2018-05-01,1136707,315748.12,418909,3.0,2.0,1997.0,15873.0,515010.0,28,23,2016,0.0,5.0,1.0,393600.0
14539,2018-05-01,1144810,230886.68,224708,3.0,2.0,1417.0,5000.0,288666.0,28,10,2013,1.0,5.0,1.0,228400.0
14541,2018-05-01,1145252,534935.12,169800,2.0,2.0,1339.0,0.0,373800.0,28,13,2014,1.0,4.0,3.0,164800.0
14544,2018-05-01,1144192,733648.02,715096,3.0,2.0,2780.0,6250.0,918278.0,28,8,2013,0.0,6.0,2.0,631100.0
14549,2018-05-01,1144451,191105.79,310000,4.0,2.0,2211.0,2275.0,418421.0,28,15,2015,1.0,11.0,1.0,241000.0
