,Date,Auction ID,Final Judgment,Assessed Value,Plaintiff Max Bid,Beds,Bath,Living Area,Lot Size,ZEstimate,Day Count,Place in Line,Court Year,Association Binary,Defendant Count,Previous Auctions,Sold Amount
11959,2018-08-28,1163326,740850.25,435566,389847.76,4.0,3.0,2300.0,9525.0,548174.0,92,16,2013,1.0,29.0,5.0,389900.0
11965,2018-08-28,1164393,166499.19,256374,164561.73,4.0,2.0,2525.0,14256.0,230500.0,92,39,2016,0.0,6.0,1.0,201000.0
11972,2018-08-27,1162202,87944.31,147169,87944.31,2.0,1.0,768.0,9713.0,173456.0,80,63,2017,0.0,1.0,5.0,132100.0
12010,2018-08-27,1160603,48196.76,130286,48856.36,3.0,2.0,1044.0,8775.0,224300.0,80,73,2017,0.0,3.0,1.0,106100.0
12028,2018-08-27,1149578,60597.84,217375,61841.00,4.0,3.0,1485.0,5400.0,255988.0,80,26,2015,0.0,3.0,1.0,131200.0
12042,2018-08-22,1163497,694664.34,766557,706060.68,5.0,5.0,6174.0,14742.0,903565.0,52,15,2015,1.0,7.0,2.0,325700.0
12048,2018-08-22,1164128,244231.3,183363,148665.00,3.0,2.0,1196.0,10575.0,226899.0,52,37,2017,1.0,9.0,2.0,169300.0
12089,2018-08-21,1163373,199203.0,99001,65000.00,3.0,2.0,1263.0,916.0,139839.0,59,22,2015,1.0,4.0,1.0,81200.0
12096,2018-08-21,1164234,1335523.36,1117617,1125000.00,5.0,5.0,3507.0,10811.85,1804581.0,59,45,2017,0.0,2.0,2.0,11600.0
12100,2018-08-21,1161907,65062.6,234534,80791.29,3.0,2.0,1402.0,3303.0,321030.0,59,21,2015,1.0,14.0,4.0,268700.0
12113,2018-08-21,1161789,418969.0,337871,402300.00,4.0,2.0,1758.0,5900.0,441274.0,59,11,2012,0.0,7.0,3.0,432400.0
12116,2018-08-21,1162910,152122.32,90000,126000.00,2.0,2.0,1028.0,2039.0,142747.0,59,30,2016,1.0,4.0,3.0,125100.0
12133,2018-08-21,1163875,9019.61,207001,9019.61,4.0,3.0,1832.0,1896.0,287963.0,59,43,2017,1.0,1.0,3.0,20100.0
12137,2018-08-21,1164842,872900.12,541261,872900.12,8.0,4.0,2460.0,5000.0,177625.0,59,13,2013,0.0,3.0,1.0,500100.0
12176,2018-08-20,1161098,423439.2,320204,242709.84,6.0,4.0,2400.0,11502.0,342975.0,67,63,2017,1.0,8.0,1.0,267200.0
12191,2018-08-20,1163523,109690.42,192602,114807.24,2.0,1.0,1345.0,11672.5,220868.0,67,38,2016,1.0,12.0,5.0,166700.0
12194,2018-08-20,1166246,312783.88,212690,235000.00,3.0,2.0,1325.0,8528.0,248136.0,67,54,2017,1.0,10.0,3.0,230100.0
12215,2018-08-15,1158895,205580.44,193000,186300.00,3.0,2.0,1706.0,1896.0,239423.0,30,18,2016,1.0,3.0,1.0,188000.0
12227,2018-08-15,1163869,185072.46,221547,185072.46,3.0,2.0,1365.0,6060.0,272023.0,30,30,2017,1.0,3.5,1.0,123800.0
12232,2018-08-15,1159046,288154.18,138258,190350.00,3.0,2.0,1747.0,2025.0,243328.0,30,11,2015,1.0,5.0,3.0,189100.0
12234,2018-08-14,1158850,255450.21,209598,269907.27,2.0,1.0,1020.0,6750.0,292403.0,33,24,2017,0.0,2.0,3.0,265100.0
12242,2018-08-14,1162597,286449.03,337963,290442.33,3.0,2.0,1719.0,8000.0,435512.0,33,8,2013,1.0,9.0,2.0,346000.0
12244,2018-08-14,1160012,490680.08,236135,495300.00,3.0,2.0,1200.0,40946.4,275441.0,33,33,2017,1.0,32.0,1.0,150100.0
12247,2018-08-14,1162591,467882.97,373621,313000.00,4.0,3.0,1820.0,5650.0,659054.0,33,3,2011,0.0,3.0,2.0,312100.0
12293,2018-08-13,1148505,2155095.82,1233107,1444442.70,4.0,3.0,3408.0,8367.0,2000694.0,68,33,2016,1.0,8.0,1.0,500100.0
12301,2018-08-13,1158642,308808.4,703693,318642.54,5.0,3.0,3187.0,15393.84,866056.0,68,38,2016,1.0,9.0,3.0,518600.0
12314,2018-08-13,1143234,437961.31,293130,325000.00,3.0,2.0,1869.0,5467.0,423422.0,68,20,2015,1.0,8.0,1.0,320100.0
12324,2018-08-13,1163735,368835.09,249235,365667.66,6.0,5.0,2463.0,6300.0,410002.0,68,15,2014,1.0,3.0,1.0,360100.0
12340,2018-08-08,1161650,602991.1,278447,145000.00,5.0,2.0,2634.0,7500.0,303115.0,41,23,2016,1.0,5.0,6.0,233500.0
12341,2018-08-08,1159257,469209.54,233666,220000.00,4.0,3.0,1733.0,7875.0,264685.0,41,13,2015,0.0,4.0,4.0,219100.0
12358,2018-08-08,1161384,438782.26,248512,187000.00,4.0,2.0,1621.0,9588.0,282337.0,41,21,2016,0.0,2.0,3.0,200100.0
12365,2018-08-07,1161895,1428106.17,701765,1428106.17,5.0,4.0,4000.0,31798.0,1416416.0,61,53,2017,0.0,7.0,3.0,100.0
12379,2018-08-07,1158685,440057.14,290691,385000.00,3.0,2.0,1120.0,9975.0,360825.0,61,50,2017,0.0,2.0,1.0,1100.0
12401,2018-08-07,1162940,397918.52,333395,347200.00,4.0,2.0,1715.0,7000.0,405959.0,61,18,2015,0.0,2.0,1.0,340100.0
12416,2018-08-07,1162948,299501.84,283965,234900.00,3.0,2.0,1524.0,9135.0,336529.0,61,27,2016,1.0,8.0,1.0,252400.0
12455,2018-08-06,1139935,766508.22,347486,334900.00,4.0,3.0,1985.0,5646.0,453238.0,56,7,2013,1.0,28.0,1.0,333100.0
12478,2018-08-01,1160435,758257.54,267343,387900.00,3.0,3.0,2706.0,8303.12,402993.0,33,7,2014,1.0,4.0,5.0,380100.0
12506,2018-08-01,1163416,990367.08,520268,623164.91,4.0,3.0,2402.0,6750.0,759649.0,33,5,2013,1.0,4.0,9.0,600200.0
12518,2018-07-31,1156495,329206.8,311983,262000.00,5.0,2.0,1841.0,7500.0,380718.0,44,25,2016,0.0,11.0,3.0,250200.0
12524,2018-07-31,1161656,565356.17,267707,191250.00,3.0,1.0,1134.0,11040.0,346046.0,44,41,2017,0.0,3.0,1.0,250100.0
12559,2018-07-30,1141651,182339.67,200750,170766.38,2.0,1.0,1080.0,2730.0,258893.0,44,10,2013,1.0,3.0,1.0,226100.0
12598,2018-07-27,1155928,309516.56,259085,196240.00,4.0,2.0,1611.0,9058.0,267008.0,18,8,2016,0.0,7.0,2.0,77800.0
12616,2018-07-26,1151592,491962.99,226625,227875.65,3.0,2.0,1592.0,2000.0,278627.0,50,24,2016,1.0,3.0,1.0,100.0
12629,2018-07-26,1159501,318258.4,270341,297500.00,3.0,2.0,2393.0,6096.0,497500.0,50,1,2008,1.0,4.0,2.0,365200.0
12657,2018-07-25,1159463,705155.89,386729,710042.31,4.0,2.0,2116.0,2880.0,538596.0,51,35,2017,1.0,5.0,2.0,1700.0
12666,2018-07-25,1161398,451362.03,230261,305000.00,3.0,2.0,1548.0,15600.0,500862.0,51,10,2015,0.0,2.0,1.0,256100.0
12678,2018-07-25,1158804,109848.95,252734,115623.50,3.0,2.0,1435.0,11141.0,260076.0,51,3,2009,1.0,7.0,3.0,194700.0
12684,2018-07-25,1149977,514345.43,341222,341971.35,4.0,2.0,1980.0,4628.0,364720.0,51,6,2012,1.0,12.0,7.0,250100.0
12687,2018-07-25,1159319,319566.69,303414,254340.00,4.0,2.0,2350.0,6534.0,326898.0,51,13,2016,0.0,1.0,1.0,256200.0
12693,2018-07-25,1150586,589632.17,272704,598132.97,3.0,1.0,1432.0,8918.0,350074.0,51,45,2017,0.0,2.0,1.0,300.0
12726,2018-07-24,1155465,255823.57,279489,253500.00,3.0,2.0,1830.0,8400.0,340902.0,87,29,2017,0.0,3.0,2.0,270500.0
12727,2018-07-24,1155118,650255.11,378227,339375.00,3.0,3.0,2551.0,7568.0,471628.0,87,8,2015,0.0,6.0,3.0,373100.0
12729,2018-07-24,1160530,123600.66,240591,190539.81,3.0,2.0,3034.0,10725.0,325756.0,87,2,2012,0.0,2.0,4.0,198200.0
12737,2018-07-24,1159431,255004.82,340862,287550.00,3.0,2.0,1476.0,5000.0,512277.0,87,5,2014,0.0,10.0,9.0,390200.0
12781,2018-07-23,1159296,442413.61,245204,245895.32,4.0,2.0,1478.0,8250.0,264065.0,50,24,2016,1.0,3.0,3.0,100.0
12790,2018-07-23,1154974,98985.2,79706,106004.39,2.0,2.0,1170.0,3600.0,115283.0,50,8,2013,1.0,6.0,3.0,46900.0
12799,2018-07-20,1158203,254695.89,170017,290000.00,3.0,2.0,1502.0,7500.0,301928.0,24,1,2008,0.0,12.0,7.0,280200.0
12800,2018-07-20,1155973,986056.22,307310,457552.02,4.0,3.0,3238.0,9252.0,556733.0,24,14,2016,1.0,4.0,3.0,10100.0
12817,2018-07-19,1159749,308913.32,212424,311224.97,3.0,2.0,1371.0,5665.0,250305.0,64,13,2016,0.0,3.0,2.0,14100.0
12820,2018-07-19,1152958,286132.63,218479,294298.78,3.0,2.0,1636.0,5013.0,398148.0,64,22,2018,0.0,2.0,1.0,100100.0
12828,2018-07-19,1158814,177744.77,235331,181641.89,3.0,2.0,1170.0,8442.0,281076.0,64,20,2017,0.0,3.0,3.0,230200.0
12849,2018-07-18,1158841,557432.72,350087,521000.00,4.0,3.0,2682.0,5349.0,534405.0,52,10,2013,1.0,8.0,1.0,2300.0
12855,2018-07-18,1158848,114018.96,136112,115454.84,3.0,1.0,784.0,5250.0,151385.0,52,17,2014,0.0,3.0,1.0,1100.0
12858,2018-07-18,1158881,241060.36,172134,245330.66,4.0,2.0,1925.0,7500.0,262624.0,52,44,2017,0.0,3.0,1.0,191100.0
12896,2018-07-17,1158194,172759.07,270526,207296.21,2.0,1.0,1395.0,6900.0,297534.0,24,5,2013,0.0,2.0,6.0,231800.0
12944,2018-07-16,1157576,359035.88,157250,147817.50,3.0,1.0,1355.0,9975.0,284155.0,60,6,2012,0.0,2.0,1.0,188100.0
12946,2018-07-16,1156518,564976.29,246199,564976.29,2.0,1.0,1408.0,8340.0,300834.0,60,46,2017,0.0,7.0,3.0,202300.0
12948,2018-07-16,1155044,538963.42,370906,535268.35,3.0,2.0,3166.0,92782.8,556600.0,60,1,2009,0.0,3.0,7.0,2100.0
12977,2018-07-13,1159047,546784.95,275540,349301.00,6.0,3.0,3199.0,6565.0,453740.0,42,23,2016,0.0,2.0,2.0,349800.0
13014,2018-07-12,1155943,556029.38,421951,310120.50,5.0,4.0,3137.0,6162.0,495192.0,85,10,2012,1.0,11.0,8.0,409200.0
13031,2018-07-12,1156838,1011806.56,299035,221250.00,4.0,2.0,1688.0,11250.0,447781.0,85,16,2016,0.0,4.0,1.0,275100.0
13035,2018-07-11,1157138,103772.13,107508,115629.87,3.0,2.0,1840.0,4197.0,321814.0,35,8,2012,1.0,7.0,3.0,229100.0
13056,2018-07-11,1160048,583762.64,334437,302500.00,3.0,2.0,1980.0,7500.0,363977.0,35,29,2017,0.0,11.0,1.0,234000.0
13057,2018-07-11,1158985,181821.54,173467,171154.27,3.0,2.0,1385.0,7875.0,261677.0,35,20,2016,0.0,5.0,1.0,192000.0
13058,2018-07-11,1147989,560802.7,267350,310000.00,2.0,1.0,1136.0,5600.0,378056.0,35,5,2011,0.0,3.0,1.0,309100.0
13060,2018-07-11,1153342,519745.29,282560,296400.00,4.0,2.0,1944.0,4223.0,298149.0,35,3,2009,1.0,4.0,4.0,295100.0
13068,2018-07-10,1147952,620966.39,360933,350000.00,4.0,3.0,2106.0,16354.0,414057.0,22,12,2016,0.0,11.0,1.0,11300.0
13082,2018-07-09,1156787,262836.13,254255,150000.00,3.0,2.0,1418.0,21904.0,252818.0,45,28,2016,0.0,3.0,3.0,200700.0
13085,2018-07-09,1157017,373368.48,392874,653663.48,4.0,2.0,1973.0,13329.0,429723.0,45,1,2006,0.0,2.0,1.0,600100.0
13104,2018-07-09,1157011,460037.33,337120,325000.00,2.0,1.0,2154.0,7500.0,407857.0,45,8,2013,0.0,7.0,6.0,320100.0
13116,2018-07-09,1152756,228430.61,177600,175000.00,2.0,2.0,1345.0,4250.0,228937.0,45,27,2016,1.0,13.0,1.0,174100.0
13127,2018-07-06,1156773,772350.24,658918,659814.84,2.0,2.0,1365.0,11400.0,707897.0,62,36,2016,0.0,7.0,3.0,400100.0
13148,2018-07-06,1155991,375111.41,265681,353000.00,3.0,2.0,2151.0,4950.0,374661.0,62,54,2017,1.0,4.0,1.0,350100.0
13158,2018-07-06,1156531,245514.61,254151,230900.00,4.0,2.0,1475.0,3402.0,327167.0,62,45,2017,0.0,11.0,3.0,272200.0
13164,2018-07-06,1156084,523176.53,255754,314000.00,3.0,2.0,2445.0,5000.0,315832.0,62,53,2017,1.0,6.0,1.0,313100.0
13177,2018-07-06,1154979,361053.78,301099,380000.00,4.0,2.0,2212.0,7494.0,370853.0,62,28,2016,1.0,5.0,3.0,370100.0
13183,2018-07-05,1152688,855298.89,488139,734054.27,3.0,2.0,2165.0,5650.0,751851.0,22,14,2017,1.0,3.0,1.0,1100.0
13208,2018-07-03,1146524,263376.0,117403,219370.50,3.0,2.0,1515.0,4080.0,273794.0,39,32,2016,1.0,9.0,3.0,219400.0
13215,2018-07-03,1157053,771109.07,396171,392798.56,5.0,2.0,2289.0,8904.0,470080.0,39,25,2016,1.0,2.0,1.0,260100.0
13224,2018-07-03,1155972,162030.17,215318,170512.91,3.0,1.0,1528.0,6900.0,259020.0,39,23,2016,0.0,5.0,2.0,170600.0
13237,2018-07-02,1145887,421745.28,280291,275000.00,3.0,2.0,1698.0,4500.0,357381.0,32,17,2015,1.0,4.0,3.0,286100.0
13239,2018-07-02,1146779,413128.72,248875,265200.00,3.0,2.0,1511.0,1516.0,316600.0,32,27,2017,1.0,5.0,1.0,265300.0
13247,2018-07-02,1141327,383823.38,325324,349200.00,5.0,3.0,2226.0,8000.0,411905.0,32,18,2015,0.0,4.0,2.0,100.0
13267,2018-06-29,1153490,489189.02,270594,335460.17,3.0,2.0,2126.0,5000.0,347885.0,23,17,2016,0.0,6.0,4.0,335100.0
13286,2018-06-28,1141575,342655.23,235090,234500.00,3.0,2.0,1465.0,8775.0,287056.0,11,3,2015,1.0,7.0,1.0,234600.0
13296,2018-06-27,1141791,639174.35,229983,220450.62,4.0,2.0,2326.0,5845.0,282702.0,54,14,2014,1.0,4.0,1.0,220500.0
13303,2018-06-27,1155301,39795.26,185078,40433.43,2.0,1.0,1209.0,5040.0,205877.0,54,9,2013,0.0,18.0,1.0,111300.0
13305,2018-06-27,1153842,100960.72,215000,100960.72,3.0,2.0,1276.0,2065.0,260174.0,54,15,2015,1.0,4.0,2.0,107600.0
13306,2018-06-27,1154170,439180.17,461944,461665.60,2.0,2.0,1495.0,5650.0,492500.0,54,8,2013,0.0,5.0,3.0,462000.0
13334,2018-06-25,1154171,164617.6,177788,143644.34,4.0,2.0,2261.0,7314.0,344710.0,53,49,2017,0.0,3.0,3.0,191000.0
13340,2018-06-22,1155958,395018.52,160732,150000.00,3.0,1.0,1041.0,7750.0,193735.0,39,38,2017,1.0,3.0,1.0,15600.0
13368,2018-06-22,1154978,536356.24,246446,360000.00,4.0,2.0,2364.0,6319.0,419283.0,39,8,2015,0.0,3.0,3.0,11100.0
13392,2018-06-20,1152962,482712.52,316382,275625.00,4.0,3.0,2032.0,5071.0,388008.0,47,8,2012,1.0,6.0,4.0,318000.0
13397,2018-06-20,1149577,270965.91,306316,274896.01,4.0,2.0,2060.0,4840.0,351172.0,47,3,2009,1.0,4.0,1.0,298600.0
13411,2018-06-20,1152626,285137.49,168014,285137.49,2.0,1.0,1111.0,7500.0,224471.0,47,25,2016,0.0,4.0,2.0,284100.0
13414,2018-06-20,1152251,388000.82,233000,252000.00,3.0,2.0,1758.0,1521.0,287550.0,47,24,2016,1.0,4.0,2.0,250100.0
13417,2018-06-20,1152377,941430.77,480690,434900.00,3.0,2.0,2640.0,15065.0,626392.0,47,18,2016,1.0,4.0,3.0,430100.0
13419,2018-06-20,1153423,325964.27,255240,229900.00,3.0,2.0,1744.0,16675.0,303297.0,47,32,2016,0.0,4.0,2.0,229100.0
13426,2018-06-20,1153834,264150.7,238324,235109.25,3.0,2.0,1444.0,7950.0,282598.0,47,41,2017,0.0,2.0,3.0,16100.0
13449,2018-06-18,1148616,567701.84,389997,380500.00,5.0,4.0,2952.0,5115.0,466338.0,68,23,2014,0.0,4.0,3.0,379100.0
13451,2018-06-18,1148605,295864.43,204997,301094.31,4.0,2.0,2382.0,8240.0,361607.0,68,12,2012,0.0,2.0,2.0,300100.0
13507,2018-06-18,1148620,616112.48,417561,342911.75,3.0,2.0,2553.0,7635.0,421366.0,68,3,2008,0.0,5.0,7.0,340100.0
13552,2018-06-13,1151836,365594.23,226295,217200.00,3.0,3.0,1425.0,3142.0,281507.0,34,7,2015,1.0,7.0,1.0,238900.0
13555,2018-06-13,1152148,28204.8,396171,28204.80,5.0,2.0,2289.0,8904.0,473725.0,34,6,2015,0.0,2.0,2.0,28100.0
13593,2018-06-12,1151762,63147.72,377731,68226.64,3.0,3.0,2698.0,7003.76,452621.0,50,2,2009,1.0,1.0,4.0,65300.0
13594,2018-06-12,1151309,313239.56,235332,226800.00,3.0,2.0,1519.0,5000.0,300329.0,50,1,2008,0.0,2.0,3.0,225100.0
13601,2018-06-12,1151311,277088.79,147355,239900.00,3.0,3.0,1512.0,2400.0,301417.0,50,11,2014,1.0,6.0,8.0,235100.0
13605,2018-06-12,1152176,276217.5,281736,304889.26,4.0,2.0,2196.0,58588.2,425605.0,50,12,2015,0.0,5.0,4.0,339000.0
13614,2018-06-12,1151306,358291.13,254000,317300.00,3.0,2.0,1793.0,3071.0,345982.0,50,8,2013,1.0,9.0,10.0,315100.0
13638,2018-06-11,1147680,205782.87,290695,215690.07,5.0,3.0,2817.0,17193.38,377429.0,39,27,2016,0.0,4.0,2.0,215700.0
13641,2018-06-11,1147820,313148.48,220000,218700.00,3.0,2.0,1382.0,1761.0,277629.0,39,19,2016,1.0,3.0,2.0,1100.0
13666,2018-06-08,1147174,251116.09,296291,252525.51,3.0,1.0,1730.0,7800.0,379985.0,26,20,2016,0.0,1.0,2.0,256100.0
13676,2018-06-08,1138497,387959.73,214000,219600.00,3.0,2.0,1225.0,3286.0,261727.0,26,21,2017,1.0,13.0,1.0,218100.0
13689,2018-06-06,1151349,199340.89,411842,207318.97,3.0,2.0,1434.0,8965.4,466800.0,22,22,2017,1.0,2.0,1.0,391200.0
13705,2018-06-06,1150864,377881.25,315365,330000.00,4.0,2.0,1759.0,7500.0,390690.0,22,8,2013,0.0,4.0,4.0,325100.0
13720,2018-06-05,1151568,122953.36,186637,131602.61,2.0,1.0,908.0,6480.0,212607.0,30,16,2015,0.0,6.0,2.0,175100.0
13723,2018-06-05,1145002,225815.62,238650,225815.62,2.0,1.0,2334.0,9750.33,285409.0,30,29,2017,0.0,2.0,2.0,224100.0
13731,2018-06-05,1142680,300979.31,316409,305910.95,4.0,3.0,2433.0,3822.0,320200.0,30,28,2017,0.0,1.0,1.0,306000.0
13752,2018-06-04,1137388,412937.44,268467,280803.11,3.0,2.0,1749.0,7774.0,315932.0,73,65,2017,1.0,7.0,1.0,279100.0
13764,2018-06-04,1146528,255701.6,236478,267227.81,3.0,2.0,1898.0,4282.0,295615.0,73,31,2015,1.0,8.5,3.0,260100.0
13803,2018-06-01,1150472,141822.05,152499,85600.00,3.0,2.0,1099.0,6848.0,193300.0,67,9,2013,1.0,5.0,2.0,85700.0
13810,2018-06-01,1148129,9063976.39,9364283,12609400.00,3.0,4.0,2334.0,22688.0,8551052.0,67,17,2014,0.0,3.0,2.0,500100.0
13816,2018-06-01,1148883,452516.49,303356,310000.00,3.0,1.0,1118.0,8850.0,373052.0,67,40,2016,1.0,4.0,1.0,100100.0
13821,2018-06-01,1150126,307737.5,184460,198370.00,4.0,3.0,1673.0,6027.0,300166.0,67,6,2011,0.0,9.0,2.0,242200.0
13838,2018-06-01,1150182,185988.71,149107,95000.00,3.0,2.0,1338.0,15000.0,176075.0,67,57,2017,0.0,2.0,1.0,143600.0
13867,2018-05-31,1149535,463300.82,345426,379993.42,4.0,2.0,2885.0,5000.0,412275.0,19,1,2009,1.0,7.0,1.0,50100.0
13885,2018-05-30,1149128,593915.79,373476,598116.82,4.0,3.0,1861.0,5802.0,412015.0,47,43,2017,0.0,2.0,1.0,100100.0
13892,2018-05-30,1149566,293167.69,167900,188700.00,3.0,2.0,1932.0,2433.0,197169.0,47,36,2017,1.0,6.0,2.0,100.0
13893,2018-05-30,1150924,476649.12,220001,271715.83,5.0,3.0,2170.0,3600.0,274137.0,47,33,2016,1.0,11.0,1.0,100.0
13894,2018-05-30,1149543,118858.51,256773,113966.60,4.0,2.0,1391.0,8250.0,265034.0,47,34,2016,1.0,3.0,1.0,175000.0
13896,2018-05-30,1149248,180124.28,126584,181287.69,2.0,1.0,750.0,5000.0,183336.0,47,16,2013,0.0,1.0,1.0,117100.0
13898,2018-05-30,1149126,280220.02,155456,106981.00,2.0,1.0,720.0,8740.0,164716.0,47,35,2016,1.0,3.0,1.0,125000.0
13936,2018-05-29,1139976,220156.97,193680,155000.00,3.0,1.0,1228.0,9000.0,228317.0,63,23,2015,0.0,5.0,8.0,169600.0
13944,2018-05-29,1144818,256510.17,317371,274675.48,4.0,2.0,2600.0,8403.0,379646.0,63,33,2016,1.0,4.0,3.0,288600.0
13967,2018-05-29,1150811,641782.19,392622,358990.60,3.0,2.0,2201.0,7500.0,474800.0,63,40,2016,0.0,4.0,3.0,350100.0
13970,2018-05-29,1139975,231903.57,249579,245645.07,4.0,3.0,1765.0,8385.0,296252.0,63,29,2016,1.0,3.0,2.0,5100.0
13971,2018-05-29,1140914,448902.44,315599,288100.00,3.0,2.0,1100.0,7100.0,349988.0,63,20,2015,0.0,4.0,1.0,297300.0
14025,2018-05-24,1151384,223570.72,232777,215841.43,3.0,1.0,1221.0,7150.0,228132.0,30,3,2012,0.0,4.0,4.0,100100.0
14028,2018-05-24,1148630,321068.08,239230,295800.00,3.0,2.0,1621.0,6100.0,364984.0,30,25,2017,1.0,3.0,1.0,296100.0
14032,2018-05-24,1148702,691985.93,542453,595000.00,4.0,3.0,4036.0,20155.0,789431.0,30,29,2017,0.0,1.0,2.0,595100.0
14045,2018-05-23,1147369,148233.11,421240,148233.11,5.0,4.0,2700.0,5750.0,408400.0,62,21,2015,0.0,2.0,4.0,315500.0
14057,2018-05-23,1147930,389645.31,164434,338000.00,6.0,4.0,3379.0,6000.0,370518.0,62,46,2017,0.0,2.0,1.0,20100.0
14074,2018-05-23,1148905,200788.46,251784,216108.08,5.0,2.0,1543.0,8256.6,249350.0,62,4,2010,0.0,5.0,3.0,215100.0
14122,2018-05-21,1148435,443301.09,201250,337283.49,3.0,2.0,1705.0,1870.0,240121.0,57,23,2015,1.0,2.0,5.0,335100.0
14124,2018-05-21,1148436,1382797.59,2001000,1125000.00,4.0,4.0,2053.0,5000.0,796000.0,57,40,2016,0.0,19.0,3.0,1375600.0
14152,2018-05-21,1143878,244295.03,262449,244300.00,4.0,2.0,1504.0,6900.0,296634.0,57,53,2017,0.0,27.0,2.0,258000.0
14180,2018-05-18,1146776,450864.7,321482,276214.59,3.0,2.0,1734.0,6426.0,420704.0,40,3,2010,1.0,4.0,6.0,324800.0
14197,2018-05-18,1140257,406587.01,330194,214720.00,3.0,1.0,1627.0,7714.0,355778.0,40,14,2014,1.0,10.0,1.0,250700.0
14205,2018-05-17,1138911,338496.74,290051,236898.94,3.0,2.0,1625.0,8968.0,317325.0,76,8,2014,0.0,6.0,3.0,236900.0
14214,2018-05-17,1148444,474949.49,104320,227800.00,3.0,2.0,1273.0,7225.0,303879.0,76,10,2015,1.0,3.0,1.0,227900.0
14220,2018-05-16,1147651,243033.7,250861,218700.00,5.0,2.0,1529.0,5350.0,305779.0,47,37,2016,0.0,3.0,5.0,218800.0
14227,2018-05-16,1146521,345416.83,303549,277543.80,3.0,2.0,1518.0,10932.0,361999.0,47,8,2014,1.0,4.0,4.0,312200.0
14231,2018-05-16,1146308,324670.89,310002,444414.12,3.0,2.0,2135.0,8504.0,403445.0,47,2,2008,0.0,1.0,3.0,10100.0
14247,2018-05-16,1146191,938902.22,561621,559986.80,3.0,2.0,2064.0,18495.0,658297.0,47,11,2014,1.0,8.0,2.0,10100.0
14288,2018-05-14,1142630,284244.13,313629,300578.08,5.0,2.0,1940.0,5600.0,444004.0,61,42,2016,0.0,4.0,3.0,352600.0
14298,2018-05-14,1145550,518291.29,247061,230000.00,4.0,2.0,1935.0,7500.0,259877.0,61,9,2013,1.0,3.0,1.0,229200.0
14307,2018-05-14,1145551,112898.66,157384,114216.61,4.0,2.0,1475.0,5000.0,159927.0,61,30,2015,1.0,4.5,1.0,125600.0
14308,2018-05-14,1145552,224734.97,241848,220000.00,4.0,2.0,1984.0,7500.0,264055.0,61,18,2015,1.0,17.0,1.0,219100.0
14314,2018-05-14,1143204,135234.65,230382,143975.51,3.0,2.0,2171.0,10800.0,264012.0,61,15,2014,0.0,5.0,2.0,170500.0
14353,2018-05-11,1145018,373088.94,298596,388616.68,4.0,3.0,2146.0,4080.0,353652.0,62,31,2016,1.0,4.0,4.0,385100.0
14354,2018-05-11,1145872,228167.11,161411,164292.97,2.0,1.0,1224.0,6750.0,200538.0,62,46,2017,0.0,15.0,1.0,163200.0
14367,2018-05-11,1146130,215164.5,206138,165600.00,3.0,2.0,1245.0,8475.0,239649.0,62,35,2016,0.0,2.0,3.0,185800.0
14378,2018-05-11,1146092,327443.23,285567,330060.68,3.0,2.0,1426.0,5000.0,370705.0,62,54,2017,0.0,7.0,1.0,329200.0
14379,2018-05-11,1145247,232165.12,195016,230000.00,3.0,1.0,1212.0,7500.0,238419.0,62,22,2016,0.0,8.0,2.0,149100.0
14391,2018-05-11,1146099,359686.23,210789,166010.81,3.0,1.0,1056.0,5850.0,270775.0,62,2,2009,0.0,6.0,1.0,198000.0
14393,2018-05-11,1146373,293917.23,309005,232312.00,6.0,4.0,2400.0,8250.0,313436.0,62,5,2012,1.0,10.0,1.0,3600.0
14426,2018-05-08,1138163,712656.71,446746,722374.01,3.0,2.0,2749.0,2324.0,776179.0,61,9,2016,1.0,3.0,1.0,600100.0
14443,2018-05-07,1141818,258538.69,235773,169150.00,4.0,1.0,1357.0,7500.0,255887.0,18,16,2017,0.0,4.0,2.0,203200.0
14469,2018-05-03,1145749,328198.3,180111,205512.72,3.0,2.0,1166.0,3602.0,238196.0,65,10,2016,1.0,11.0,1.0,204200.0
14476,2018-05-03,1132119,647020.12,182659,273448.52,5.0,3.0,3399.0,5733.0,345200.0,65,6,2015,1.0,10.0,1.0,270100.0
14481,2018-05-02,1144408,483047.04,333691,324000.00,3.0,2.0,2268.0,7500.0,396258.0,49,26,2015,0.0,8.0,5.0,320100.0
14497,2018-05-02,1144927,243710.75,215129,218000.00,3.0,1.0,1359.0,7875.0,236199.0,49,45,2017,1.0,3.0,1.0,77800.0
14508,2018-05-02,1145606,498389.59,273626,299677.86,4.0,2.0,2323.0,5225.0,318800.0,49,9,2012,0.0,3.0,1.0,290100.0
14525,2018-05-02,1144436,50664.68,143771,53122.83,2.0,1.0,1036.0,7950.0,186327.0,49,27,2015,0.0,6.0,1.0,119200.0
14529,2018-05-01,1143606,203466.89,187920,194400.00,3.0,2.0,1438.0,5546.0,245039.0,28,20,2016,0.0,3.0,5.0,150300.0
14534,2018-05-01,1122142,494247.52,263589,411000.00,4.0,2.0,1969.0,8000.0,395016.0,28,16,2015,0.0,4.0,1.0,251800.0
14539,2018-05-01,1144810,230886.68,224708,205200.00,3.0,2.0,1417.0,5000.0,288666.0,28,10,2013,1.0,5.0,1.0,228400.0
